p0,alpha,beta,Key
0.9958872722294921,0.46062210970948525,0.07981915495760963,68
0.9981562743950244,0.4470116669768512,0.07784591673287107,69
0.936516798688658,0.4849393494950717,0.07335756947570293,70
0.9828410339194174,0.4595577882252929,0.07531192176675607,71
0.9179591092230469,0.4792110500913621,0.07026262531700983,72
0.9949415131688101,0.4281536487988908,0.06992509463280629,73
0.92122696773065,0.524071529945467,0.0831935876450841,74
0.9537234426561167,0.49048428328576016,0.08023002625101154,75
0.9472423648777076,0.4645364945234667,0.07106214702785182,76
0.9853275484495213,0.412262891983421,0.06224084077770684,77
0.9810554522066945,0.4475115293306985,0.06823231371477213,78
0.9650146961542733,0.45127961593300125,0.07406694883727251,79
0.9781575910924405,0.49774273737175795,0.08741556135939922,80
0.9723511305063396,0.4766079328563448,0.08337537267447354,81
0.9041177947571082,0.5062701100316329,0.07468717375908156,82
0.9821405096955316,0.47538003748723745,0.08438753069706688,83
0.903626621740139,0.5732392732236361,0.09526075154851238,84
0.98099512112766,0.4320110591201129,0.07107613345645585,85
0.9424580051984963,0.48882729802326724,0.07934705070065742,86
0.9646778313087712,0.4961876163005895,0.08730432513455313,87
0.9655914204258828,0.49135982981200454,0.08484194440093917,88
0.9657528458756927,0.48848410638800005,0.08086849996558894,89
0.9882410576358874,0.4267932671052834,0.06559723330935702,90
0.9728293616067327,0.4797815804876449,0.07893404525860405,91
0.9104716226815515,0.5393428283097064,0.08654215769904995,92
0.9559090758221073,0.48513779082578556,0.07977131613773251,93
0.8520152730555693,0.581078131258911,0.08576058113807787,94
0.9712407784593702,0.46996886193841564,0.07856730043399404,95
0.9843633053912589,0.4666264595502937,0.0793094157995672,96
0.9492033401494596,0.4896107771312466,0.08020170060982403,97
0.9800557107516892,0.45478039844893886,0.0757805665068631,98
0.9274158197208414,0.46301722137464735,0.06613483405772763,99
0.9590198299466484,0.4577534828744519,0.06979901962467094,100
0.9468741176879222,0.48877355647704435,0.07540990376456419,101
0.9973938887201836,0.41771766889665235,0.06661628041452092,102
0.9617472900505761,0.48551165972310245,0.08280136742826597,103
0.9815868423869619,0.45806782040269334,0.07488535657372987,104
0.9919238608363428,0.4383352079454377,0.07092540489618814,105
0.9806430140563125,0.44197893261265914,0.06849534222901009,106
0.9497434362850972,0.47909810310940054,0.0767293863795888,107
0.9229205371884814,0.5158022660223168,0.08752346189515041,108
0.9856055997963215,0.44640215065329175,0.07485969305322764,109
0.9668213130341909,0.44064950870284064,0.06834246019622857,110
0.9535837791362038,0.4543141000107055,0.07219788118259762,111
0.9740121906015873,0.4789725537454547,0.08027837485507439,112
0.9657932138656738,0.46526185375398615,0.07473568107289665,113
0.9942858805394175,0.446794208635945,0.07294172762593691,114
0.9901393103185644,0.4387778276649251,0.07094033799708693,115
0.9660633918473209,0.4663354401753548,0.07522247000878646,116
0.9763974433082034,0.4463766916179313,0.07246915858170772,117
0.9996297841472593,0.43380237100803937,0.07097173701612765,118
0.9917484405471189,0.45247237648229827,0.07731398134431934,119
0.9150958112973432,0.5197523597261541,0.07889383141406708,120
0.9954998799068426,0.4398902654396214,0.07640949480979438,121
0.9638558350091249,0.4676929646717604,0.07689826351366659,122
0.937731273912181,0.46273930520907935,0.06906278570772799,123
0.9956671113794335,0.4258547053333836,0.06611839009838845,124
0.9361821205144945,0.49941912654559384,0.07519428013547998,125
0.9434430540656714,0.5073772568610606,0.08424007301326622,126
0.9508830173447148,0.4653003347882612,0.07277673364011929,127
0.9884168899328778,0.4485414558077052,0.07399605651930835,128
0.967331769757305,0.4503823788423214,0.07102376111093489,129
0.9911936521734327,0.42362663408961176,0.06617876938232058,130
0.9821238359110563,0.447096642662264,0.069705237787419,131
0.9991678920263948,0.43707497768094256,0.07434535302834337,132
0.9989943937393757,0.41099292553113737,0.06406350729651344,133
0.9888548207781396,0.4330123421356187,0.07060603671038507,134
0.9898271368043391,0.4528172240746744,0.0771623492107219,135
0.986838032024777,0.46467671017035606,0.07681980672720407,136
0.998019919109149,0.4024231926904765,0.06147359690226104,137
0.9945784404313797,0.46852297690928074,0.0823903719134767,138
0.9642919810698907,0.47135704027847775,0.07600480975421581,139
0.9958943368756622,0.40061419494351963,0.059760563754777514,140
0.9517378114691972,0.4725703810464829,0.07423298096546371,141
0.9941888274865254,0.4394326306138519,0.07419458526587601,142
0.9325953701490836,0.45645024186756766,0.06453711404781565,143
0.9164961530817421,0.5124429250240583,0.0762717191163707,144
0.9568406377316427,0.4420211549536518,0.06519662029665063,145
0.9785909476077408,0.4510465925647366,0.0741103605039145,146
0.9563026129525072,0.43483248019913123,0.06411900766713498,147
0.9706091445739254,0.5024987697532998,0.08431908229220661,148
0.9926219667976489,0.42660606868295115,0.06656912554713902,149
0.9959909342677065,0.41821839383552367,0.06477962690521898,150
0.9106915843857478,0.4820064855818172,0.06909913678695641,151
0.96736152133116,0.4371863647359502,0.06245062411128838,152
0.9660706770639454,0.44906684071092656,0.06930268869189299,153
0.9514974822756581,0.5007622470533268,0.08408620860476537,154
0.9886081229695249,0.48498913948872735,0.0863931417711535,155
0.9992451524112248,0.39285927159684714,0.06000009395159628,156
0.9971440689231617,0.42705609377557946,0.068357581426569,157
0.971089031325002,0.4654555836960582,0.07699510693740638,158
0.9431624839285664,0.4902648941221011,0.07966224806070055,159
0.9144200995586924,0.5111297668916029,0.07663117590345886,160
0.9769746880646902,0.4502604895888876,0.07304775792222674,161
0.9842762451323123,0.4476931551524421,0.07492983402261945,162
0.9576227390229335,0.5157580740266582,0.08765106854098673,163
0.9869308956534883,0.4460814414507977,0.07700025289138299,164
0.938507111762233,0.5117309842966191,0.08262916163199258,165
0.9581975104471954,0.46985657663916824,0.07632470469155848,166
0.9980856701575612,0.4374483456055343,0.07500500862713114,167
0.9968649185922757,0.4311779019263189,0.07041239087673523,168
0.9276753333200403,0.47238512792420967,0.06842248992830705,169
0.997828770224735,0.41308525283671305,0.06838853197672205,170
0.9921070727279978,0.4590701177178619,0.07871268480513596,171
0.9191159944625031,0.5246174080001168,0.08291465535021213,172
0.9782631937481515,0.4360891470250594,0.06938641532598372,173
0.9936728001229866,0.47687722352800666,0.08677606756879287,174
0.9442995381032374,0.5173113760189599,0.08824490348579457,175
0.9850607103626644,0.4702032913189915,0.0779022833023587,176
0.973568660248052,0.47847762706151287,0.08091633660817503,177
0.972666579784886,0.43107017117080054,0.06625400589394381,178
0.965335310715261,0.4431916167420244,0.07245395626684299,179
0.9811327953755724,0.45898988280809605,0.07709697683518708,180
0.9877839167673091,0.43963823522392603,0.07156948512491072,181
0.992048060447097,0.47220174249721447,0.0848755661818989,182
0.9630298339456161,0.49550454841242053,0.08251174013217623,183
0.9744135198061412,0.4665878589639345,0.07636065313171343,184
0.9830532020845602,0.45300106626490533,0.07342280616046015,185
0.9980462803242593,0.43698006508989595,0.07386042133391149,186
0.9584909022813021,0.46980537037375386,0.07613083542253873,187
0.9558987723092361,0.45508086496254513,0.07367010909685577,188
0.9598696419031271,0.48533409674488764,0.07975299857458822,189
0.9764769931919195,0.468128812866293,0.07740642265276657,190
0.9638099763605983,0.4956810211158596,0.08525918257721336,191
0.9803797425274445,0.4211189135975107,0.06402332038714942,192
0.890386438659987,0.570986192191326,0.09284001683123144,193
0.9689303438651758,0.48024338125603,0.08072833611514121,194
0.9767079408624805,0.4420421580832856,0.06893960365578047,195
0.8747200655598594,0.5753986883902485,0.09219188951446111,196
0.9948489387868433,0.42804234123365753,0.07098042033546469,197
0.9770137535333554,0.44803006700624337,0.0722608713043461,198
0.9855670614701306,0.4577615530673776,0.08008648103183882,199
0.9949560598028265,0.40736523330541186,0.06474337801683569,200
0.9854748573895182,0.4380179964697207,0.07181621084632353,201
0.9968759918476507,0.43338788006761875,0.07274962632534325,202
0.926063725649457,0.4818267733581328,0.07212592510701869,203
0.9287812345020192,0.4921305594023089,0.07567721094889268,204
0.9681047281027325,0.475630860114539,0.07848764546340711,205
0.9773590930144258,0.460386557208627,0.07282805478530249,206
0.9647880327384466,0.48484457446218027,0.07988346126732124,207
0.9849940446079539,0.44932276185457837,0.07017090660728728,208
0.9320059424666026,0.5142036277425438,0.08369184061192693,209
0.9900162175575784,0.45271541619665,0.07214647137002551,210
0.9704208036155823,0.4770437547528214,0.08125192691686096,211
0.9777754141781482,0.42478501002059915,0.0657583308670604,212
0.9927581170018701,0.385800567287657,0.05666655390964843,213
0.9163480429701585,0.5314110728467542,0.08001345274527794,214
0.9836176372243257,0.47232077899140423,0.08173905499790829,215
0.9551874477923459,0.49805054881059396,0.08369643548689441,216
0.9901005815106113,0.4124409345391665,0.06480146216851075,217
0.99631385222764,0.42463361676343264,0.06824019390443156,218
0.9867691495813582,0.4865135401889242,0.08491265024970636,219
0.9654630113280204,0.4699477775563825,0.07809842682391976,220
0.9695796637402506,0.457278131314074,0.07125205344826047,221
0.9467605819108308,0.46225917378071096,0.06991249509593947,222
0.9475103139499833,0.47760974362306685,0.07802852896831823,223
0.9756094380877306,0.46541588772510045,0.07788601992980149,224
0.9972821476197442,0.4254724572933018,0.07320939184852848,225
0.948151770238971,0.5017178875438909,0.08567046687254906,226
0.9722642515984401,0.4419630981664301,0.06981313281941026,227
0.9397246388657252,0.47027147800095775,0.07572765617172184,228
0.9584097261720987,0.4830995668887205,0.07848955894029076,229
0.9970740732335096,0.4460073115325643,0.07502466345165722,230
0.9729815850644272,0.4838773569114135,0.0832704365773226,231
0.9362436482365456,0.4698756014245473,0.06997112608265868,232
0.9975186937420992,0.4473288573056511,0.07451733279093842,233
0.9645009181526519,0.4711884241723632,0.07624940584410426,234
0.9521998993686431,0.4606464336629596,0.07188823153192725,235
0.9914892213372444,0.4617724297355901,0.07845921862776516,236
0.9695141500786031,0.4786595129236994,0.08185970198490494,237
0.9919062020908279,0.4369043426726743,0.0706464811942694,238
0.9675023607128691,0.4558133556701038,0.07023314303177688,239
0.9661094949526793,0.473442628404737,0.07979951876189673,240
0.9728180535348285,0.4305019794723941,0.06771119246530523,241
0.9521605921111836,0.5067060334201305,0.08911646559737534,242
0.9699910541591129,0.46594596425301354,0.0788353110999563,243
0.945966271582019,0.4933821174326022,0.08013847334634146,244
0.9835226363197784,0.4209272850574013,0.06309724491468065,245
0.9328824563200757,0.512932171284881,0.08609917871703704,246
0.9560126562078616,0.492406068154173,0.07913683914397386,247
0.9050920220511326,0.5706134640357751,0.08896538333413094,248
0.9366655298299733,0.48372106557666755,0.07700603573793408,249
0.9753475786025234,0.46414867958779443,0.07485411148465522,250
0.9800477092118417,0.4566487428951913,0.07316778721947179,251
0.9163194109354168,0.5698277534713713,0.09610569023432086,252
0.9901063135621683,0.46345918965206123,0.08097654078750272,253
0.8788899637163253,0.5608814058100671,0.084224193956502,254
0.9759396118746698,0.4667605672704529,0.07943355122874149,255
0.9726650564533339,0.44206986582234337,0.06871592917430351,256
0.9736139435967255,0.46130865575416863,0.07574691005591008,257
0.9413951254309985,0.5102524262580159,0.0833316347588149,258
0.9677674107354282,0.45231190980282887,0.07105509058679603,259
0.9323368340072571,0.5424916158113035,0.09227916161060488,260
0.9924111892528269,0.4691158695107994,0.0806661243063743,261
0.9601253503885719,0.45466755610069887,0.06834907379691713,262
0.9454687874330736,0.46384733125945593,0.06994826837336621,263
0.9737843709071375,0.47500508921391754,0.07983390070440147,264
0.93990140022075,0.497105312916331,0.0830061459773995,265
0.9587091640995289,0.45260089270186726,0.0707866524922797,266
0.9373381159759041,0.48483626107329636,0.07498712769543579,267
0.9406907638320138,0.49295455266422594,0.07728795259824205,268
0.9804538801845649,0.47376796828037815,0.08121565196299087,269
0.9242222151834005,0.48088547377811525,0.07517941313974734,270
0.9428905026455635,0.4856758585913015,0.07475341170179552,271
0.9747414773540047,0.4470670711352755,0.07340294905110503,272
0.889142627426583,0.5399379592733289,0.08223940020739044,273
0.9723386399146295,0.4658285678856306,0.07862483988230294,274
0.9498732348033453,0.4853459806802949,0.07873442177002984,275
0.9454771796624921,0.479212100995446,0.07320209974055544,276
0.9838577073325455,0.44762060635286616,0.0751752901614742,277
0.9931066591329514,0.4045626772878177,0.06429791202992408,278
0.926865016038698,0.5121888295574881,0.08178833720403722,279
0.9605940770583445,0.47013197772095383,0.07315430585628335,280
0.9056272184960309,0.5727042181814702,0.09223659976071157,281
0.9794769711280868,0.4366893991336793,0.06866152938673768,282
0.9464919198680909,0.47999220084058886,0.07350564103824378,283
0.9663720516877189,0.4777728862042747,0.08107766732608454,284
0.9929577006507126,0.40439258878004053,0.06107107900808128,285
0.9322083214367893,0.4849975674522171,0.07671390189459773,286
0.9843268043551056,0.43713436491898866,0.07137250821280798,287
0.9521524248998735,0.4893383602029162,0.08003276951704853,288
0.9927132185501203,0.4490677881301809,0.07804470763356658,289
0.9986790924988308,0.4671247574558335,0.08001707145218034,290
0.9798799125561027,0.4360965978355265,0.07095358034914297,291
0.9780139223000998,0.46119541588970975,0.07618311498175377,292
0.9963189457343448,0.4138173945518661,0.06312081685337786,293
0.9991983088775176,0.45425231708329933,0.07891140503079208,294
0.9970604661571486,0.42748083574107654,0.06623645531285557,295
0.9485215027468509,0.48934316486382795,0.07692359681783169,296
0.9498250425978569,0.47706425957671594,0.07610466702928488,297
0.9640530059917428,0.46449816015808376,0.07484812103986208,298
0.9998942216639104,0.43186536560844163,0.07459780995098017,299
0.9401649023913742,0.45380031488113176,0.06682166383350559,300
0.9856349669148479,0.41031510455829484,0.0627910415457012,301
0.9931184202613279,0.4232525799234059,0.06566455826845971,302
0.9773047961931471,0.4495056447307348,0.07393389068709026,303
0.9961798957647607,0.44735280653501075,0.07449673081035942,304
0.9832574909933762,0.4237287780267962,0.06626604838846817,305
0.960605571532704,0.4627256201782063,0.07129980466674361,306
0.9709529695801845,0.42552724663724145,0.06397409687083094,307
0.9879101476384615,0.4446842568958226,0.07153017746880343,308
0.9943507371177779,0.4790261785263273,0.08254450328740051,309
0.9754998544603161,0.4668417047942777,0.08034701739850272,310
0.9005816011387072,0.5173940766422667,0.08021736238227763,311
0.9355391380572016,0.48708902994030606,0.07450255859299516,312
0.9718678463731086,0.44800275534573014,0.07294792192829487,313
0.9763472866366661,0.44117064812539797,0.07112462514445629,314
0.9551970180870328,0.49233683988945853,0.07834832527972801,315
0.9684885675324331,0.4661511469319822,0.07902422440150317,316
0.9709191612718614,0.46690585416604646,0.07835850996529313,317
0.9830193484467112,0.4351697114483737,0.06971811844875152,318
0.968628397790365,0.4571074534709837,0.07499624740864701,319
0.9866340305566044,0.46501642603201876,0.07965835085716462,320
0.9536521913724776,0.4863307159190006,0.07881413657993062,321
0.9733939977916293,0.5176705185230195,0.09371908042038825,322
0.9338720235069801,0.5052057107164009,0.07811631924756816,323
0.9164134165832157,0.48626474047829044,0.07576386009372428,324
0.9963541253947544,0.436265985929669,0.06906532608272042,325
0.9437312057494659,0.4885485789852675,0.07566294572149998,326
0.9526573731936883,0.4726256860616109,0.07650195015231809,327
0.9842446104290128,0.4675123214811168,0.08104687150306814,328
0.952775953704341,0.5139971450279899,0.08406145956891047,329
0.9634220329772057,0.5037242577868374,0.08678343533738776,330
0.9361255199775149,0.5149645024962423,0.08407207115675995,331
0.9538691902852566,0.46343296251385246,0.07359311970380243,332
0.9559221114820086,0.4706217267645029,0.07464119190088671,333
0.9632206693394418,0.4649427297015292,0.07171471248777937,334
0.9469408355335326,0.4519308141317917,0.06431487599934546,335
0.9663980047296775,0.4855811171871728,0.07794849797176634,336
0.9190369399044159,0.49367973844406765,0.07472167754528823,337
0.9973314449625821,0.4351826707756076,0.07188005402207963,338
0.9750028563119869,0.43856258472668314,0.06920738219230092,339
0.9627986334731012,0.4829040551283763,0.07856209683389614,340
0.9419832821802766,0.49980269210525263,0.08342047610779582,341
0.9944334977736676,0.4322855098500311,0.06952154058769629,342
0.9882506093428322,0.41954978788723163,0.06605619781792547,343
0.9358293117676858,0.5532380479781875,0.09379552531443998,344
0.9522093356662656,0.47678139056440133,0.07967598350428746,345
0.9962523118718282,0.4425641625422948,0.07409434323056566,346
0.9116488231513675,0.5224837643867932,0.0780961135697954,347
0.9876462526304216,0.43065025931721934,0.0663230500316407,348
0.9992415124939635,0.41182944246704783,0.06399820485091061,349
0.9695566796163109,0.4624068360253967,0.07454453375502672,350
0.9437769395843039,0.5044197063636097,0.08126373996575895,351
0.9773330461432072,0.43897503852836967,0.06871230078156476,352
0.929279761298396,0.4958615547003499,0.07585800525942783,353
0.9173265938787986,0.5308910360779012,0.08534628301493738,354
0.9784895514934141,0.4524982225614676,0.07288078180221172,355
0.9361369571387893,0.5022988249481108,0.07951295537560504,356
0.9651832818200837,0.49046630184225026,0.08395792154597219,357
0.9907269034527147,0.4122075487943497,0.06522383747330465,358
0.9840744875197389,0.4678697050279516,0.08114594827224536,359
0.9724507689186681,0.43238567110160014,0.0675196297513456,360
0.9217696204221374,0.46439933611386214,0.06618207751372115,361
0.9494541881304263,0.512976509948087,0.08998353215093036,362
0.9980559194382516,0.42994126405035576,0.07041633526283628,363
0.9709890011844559,0.4451299211350369,0.07188788284470876,364
0.9915153926887208,0.4192416860076999,0.06362567974975784,365
0.9842893111031068,0.4341757556752554,0.06903501626408819,366
0.9073772679499258,0.5249096773779983,0.08137783218737822,367
0.9921307339826786,0.42526246031380927,0.06982596615687779,368
0.9640939960075121,0.42789377255860134,0.061423060079080445,369
0.9962483551427485,0.41634642863354726,0.06688122788674686,370
0.9899874441463185,0.4494910718609391,0.07808877494325923,371
0.9999953655091103,0.40469751744507326,0.06123016716439767,372
0.9962280936511066,0.4415372247192257,0.07356275997200351,373
0.9955542533604674,0.4585669688165996,0.08028151704546597,374
0.9463445267828455,0.5004863605360557,0.07709134973514081,375
0.9707528834650819,0.45566912376279695,0.07646875261604262,376
0.930962573635689,0.509204215952286,0.07999886884554394,377
0.9789052784415181,0.477055922552065,0.07761167423417231,378
0.9976510963992564,0.4294015690206183,0.06858174322097518,379
0.9864317884219183,0.43498310346713726,0.06823181552346941,380
0.9969650118343777,0.4536646484212732,0.07811176958510532,381
0.9927221087746297,0.4845608744284404,0.08691793692102827,382
0.9689536597545364,0.4501822381879023,0.06973021293680044,383
0.9711182356621462,0.4873474321278127,0.08459700738890025,384
0.9204546704619044,0.510528879976183,0.08031085367803725,385
0.9875847947090551,0.46175605070494996,0.07828714742716247,386
0.9932709938367216,0.4388316902100975,0.07378009360603438,387
0.9681885372981462,0.4811197140282056,0.08046549366586822,388
0.963282136905121,0.49370296070573355,0.080811280724043,389
0.8813830075238274,0.5883681672706408,0.09474801926209324,390
0.9810470697914881,0.45681207044963695,0.07537711253108037,391
0.987845637974765,0.4315879320207037,0.0699530660811612,392
0.9934197755845435,0.40462189942236976,0.06159210730858499,393
0.9187274580468696,0.5089003804561681,0.07772654093613311,394
0.9980460470202934,0.4583984633284349,0.07941972978047729,395
0.9826777789643761,0.45220876403640026,0.0762136982210616,396
0.9540115230071637,0.45416194234446405,0.06820859423311955,397
0.9974426308374992,0.4437919245746111,0.07189203639956279,398
0.9613670643228395,0.457187955015115,0.07472156660314014,399
0.9479550610513283,0.47463733086170173,0.07421477677740677,400
0.9635207272856798,0.49240020094223913,0.08259960824255383,401
0.9627255500824449,0.47596502361274,0.07646393008938278,402
0.9348449829914004,0.517169340837544,0.08493776093102215,403
0.98301507834455,0.4385635797656918,0.07280262250812121,404
0.9989209787965204,0.4787595292969795,0.08675596674390176,405
0.9866293911448356,0.4328559749340412,0.0687050250282292,406
0.9966248713385354,0.41509078098053626,0.06694731293133466,407
0.9464338711421578,0.46972827046522847,0.0718442653875971,408
0.8906196201497649,0.5665628884192175,0.09140325655134374,409
0.9814581365151633,0.4466815779899485,0.07395146328265068,410
0.9888929238712065,0.4418930494569009,0.06985516253337903,411
0.9090277287856253,0.5180697372815672,0.08050274258024258,412
0.9355303729749576,0.4737206822192122,0.07382073058536973,413
0.9669576190937678,0.45682967071713,0.07476109944151012,414
0.9869781360713327,0.48349521438145404,0.08409637450796122,415
0.9955865785264377,0.42378354427682097,0.07077187754482972,416
0.9471522873787704,0.4792478458171246,0.07508414882772504,417
0.9643631356897939,0.4101236395856527,0.059340330045979564,418
0.9744746002473269,0.476222150063381,0.07892690992032149,419
0.97207527617705,0.4885967147392832,0.0820431688219959,420
0.9875757725217705,0.40017747534605724,0.05770247236013019,421
0.980580033307296,0.4457416722613317,0.0731694322935242,422
0.9600257162800532,0.4514152559299422,0.07075908065954045,423
0.9951768407242763,0.46034878333192597,0.07869581395940012,424
0.9223615327639212,0.5184710027136807,0.08409267554171264,425
0.9815000639349556,0.4856304230618584,0.08466226302964891,426
0.987745489559218,0.4671296120020228,0.0820996256302152,427
0.9345654234867997,0.5648703568682726,0.09737452299010456,428
0.998411132777984,0.44536722545609864,0.0756356049952149,429
0.9093081453446464,0.49644533322953727,0.0743791383016628,430
0.9143667990168717,0.5408070297848181,0.08328050870585281,431
0.9171142809805887,0.47209112321700447,0.06860621671382702,432
0.988119403046236,0.48050621864658194,0.08666141837428043,433
0.9691043861292777,0.446446531364479,0.0694559581003052,434
0.9076815951495787,0.5340215328489724,0.08189572427213342,435
0.9573454835241424,0.4908330566411874,0.08218263216804025,436
0.8993820079000562,0.5125067624730841,0.07695902006575202,437
0.9956198748935318,0.4454969829639772,0.0767280320147845,438
0.9821758443930517,0.42792980627204685,0.06646629962751031,439
0.9690560728281336,0.4737541601700684,0.0765195523314,440
0.9515127483056844,0.4923547222438239,0.08174068933032048,441
0.95828098397175,0.49744173366106076,0.08123305114801962,442
0.9689284550721584,0.4497729670625287,0.07132056411381542,443
0.9717853147468869,0.4559871580304401,0.07273373521511135,444
0.9184593249843799,0.5039696204328041,0.07979611248819689,445
0.9506681634338653,0.4934708204036313,0.08073210962031335,446
0.9334189906664394,0.5303115859920562,0.09020132453187059,447
0.9350931896539901,0.5098596430609855,0.08193571970803565,448
0.9053769326939551,0.49825009672407483,0.07362522858131366,449
0.9699940746564409,0.43097214107381926,0.06851922050143788,450
0.9119050956666083,0.49967654036038495,0.0748188876804058,451
0.9902379021648502,0.4363341549674925,0.06768753877179398,452
0.9688998661831789,0.3924757988334262,0.05568885006717218,453
0.8997234130249872,0.5135342855825994,0.07689053025766199,454
0.9957546121318113,0.4382743618121509,0.07617423189879208,455
0.8931589499582874,0.515840207807417,0.07506632497662385,456
0.9856504307217819,0.4452819654565635,0.07189563886796774,457
0.9885490807649913,0.44335561009867686,0.07293853605121403,458
0.9510418439578827,0.4676202954213075,0.07323342664232853,459
0.9917997848952443,0.44084429770137723,0.07480562464831454,460
0.8813109020096171,0.5796587372739869,0.08720213279627875,461
0.9839637493429353,0.41941876062620587,0.06611029884492171,462
0.8968906144257237,0.5433439787594041,0.08737127657860377,463
0.8732072938883589,0.6306765664934579,0.10341571693415869,464
0.9341982504568765,0.4883878943850004,0.07798117991294196,465
0.9967541636800267,0.4191740832864611,0.06463261018749278,466
0.9412331905130898,0.5007922880754597,0.07874322876217171,467
0.9933692633174707,0.46510488371515646,0.07921020186717927,468
0.9884008310375269,0.4586112944593076,0.07657568547777203,469
0.8748130678646365,0.57210742240504,0.08628951110866989,470
0.9640974970165261,0.4616169051613315,0.07446981494556437,471
0.9219961412123604,0.5142126804359882,0.08015964184398491,472
0.9368510975560317,0.49978415035578466,0.07984374320078101,473
0.9751299716141446,0.4650741167181123,0.07699942985304846,474
0.989087940930179,0.469378494849859,0.08218271517720546,475
0.9990080276847416,0.43677079821137504,0.0720858697170965,476
0.9905829705079497,0.45290870934929983,0.07724169044619505,477
0.9268385838193544,0.4826518323722948,0.07507401167558264,478
0.9862892687231045,0.43206045991773817,0.06971139061325823,479
0.9911703547129451,0.47574114765819064,0.08236682293007948,480
0.9921496430167974,0.4211588584488778,0.06607813912231042,481
0.98295211567288,0.42985913433670353,0.06908757042181789,482
0.9975081342458662,0.4375271590349092,0.07305730063574488,483
0.9353343472343922,0.5016411455105174,0.08229821193381594,484
