p0,alpha,beta,Key
0.5164962047460534,181.51201232392063,8.195750199709671,1
0.5164962047460168,181.51201232392063,8.195750199709664,2
0.5164962047462028,181.51201232392063,8.195750199709682,3
0.5164962047450499,181.51201232392063,8.195750199709671,4
0.5164962047461626,181.51201232392094,8.195750199709678,5
0.5164962047458443,181.51201232392063,8.195750199709664,6
0.51649620474597,181.51201232392063,8.195750199709682,7
0.5164962047469496,181.51201232392063,8.195750199709664,8
0.5164962047457231,181.51201232392063,8.195750199709678,9
0.5164962047464164,181.51201232392046,8.195750199709678,10
0.5164962047461895,181.51201232392094,8.195750199709678,11
0.5164962047460564,181.5120123239208,8.195750199709675,12
0.5164962047458368,181.51201232392063,8.195750199709664,13
0.5164962047460182,181.51201232392063,8.195750199709682,14
0.5164962047459392,181.5120123239208,8.195750199709675,15
0.5164962047454448,181.51201232392063,8.195750199709682,16
0.5164962047461649,181.51201232392094,8.195750199709678,17
0.5164962047462787,181.51201232392094,8.195750199709678,18
0.5164962047457534,181.51201232392063,8.195750199709671,19
0.5164962047463059,181.51201232392094,8.195750199709678,20
0.5164962047470645,181.51201232392063,8.195750199709675,21
0.5164962047456473,181.51201232392063,8.195750199709678,22
0.5164962047461189,181.51201232392063,8.195750199709675,23
0.5164962047451238,181.51201232392063,8.195750199709664,24
0.5164962047459012,181.51201232392063,8.195750199709675,25
0.5164962047458733,181.51201232392063,8.195750199709664,26
0.5164962047457289,181.51201232392063,8.195750199709678,27
0.516496204746117,181.51201232392094,8.195750199709678,28
0.5164962047458496,181.51201232392063,8.195750199709668,29
0.5164962047458025,181.51201232392063,8.195750199709682,30
0.5164962047459698,181.51201232392063,8.195750199709675,31
0.5164962047456655,181.51201232392063,8.195750199709664,32
0.5164962047456242,181.51201232392063,8.195750199709668,33
0.5164962047453822,181.51201232392063,8.195750199709678,34
0.5164962047460927,181.51201232392063,8.195750199709664,35
0.5164962047463043,181.51201232392094,8.195750199709678,36
0.5164962047455726,181.51201232392063,8.195750199709664,37
0.516496204745795,181.51201232392063,8.195750199709678,38
0.5164962047447685,181.51201232392063,8.195750199709671,39
0.5164962047451807,181.5120123239208,8.195750199709678,40
0.5164962047460039,181.51201232392063,8.195750199709678,41
0.5164962047462285,181.51201232392046,8.195750199709682,42
0.5164962047461612,181.51201232392094,8.195750199709678,43
0.5164962047460026,181.51201232392063,8.195750199709675,44
0.5164962047457428,181.51201232392063,8.195750199709675,45
0.5164962047455235,181.51201232392032,8.195750199709678,46
0.5164962047446896,181.51201232392063,8.195750199709675,47
0.5164962047456483,181.51201232392032,8.195750199709668,48
0.5164962047462109,181.51201232392046,8.195750199709678,49
0.5164962047462701,181.51201232392046,8.195750199709678,50
0.5164962047461104,181.51201232392063,8.195750199709668,51
0.5164962047459944,181.51201232392063,8.195750199709668,52
0.516496204745743,181.51201232392063,8.195750199709678,53
0.516496204746035,181.51201232392094,8.195750199709678,54
0.5164962047455176,181.51201232392063,8.195750199709675,55
0.5164962047455303,181.51201232392046,8.195750199709678,56
0.5164962047458996,181.51201232392063,8.195750199709682,57
0.5164962047455303,181.51201232392046,8.195750199709678,58
0.5164962047467246,181.51201232392063,8.195750199709671,59
0.5164962047469513,181.51201232392063,8.195750199709668,60
0.5164962047455516,181.51201232392032,8.195750199709659,61
0.5164962047447348,181.51201232392063,8.195750199709682,62
0.516496204746111,181.51201232392063,8.195750199709678,63
0.5164962047465405,181.51201232392063,8.195750199709675,64
0.5164962047460533,181.51201232392063,8.195750199709668,65
0.5164962047456827,181.51201232392046,8.195750199709682,66
0.5164962047461197,181.51201232392063,8.195750199709668,67
0.5164962047458298,181.51201232392063,8.195750199709675,68
0.5164962047462512,181.51201232392094,8.195750199709678,69
0.516496204745033,181.51201232392063,8.195750199709671,70
0.5164962047459687,181.51201232392063,8.195750199709668,71
0.516496204745128,181.5120123239208,8.195750199709678,72
0.5164962047461252,181.51201232392094,8.195750199709678,73
0.5164962047455346,181.51201232392046,8.195750199709678,74
0.5164962047455528,181.51201232392046,8.195750199709678,75
0.5164962047454134,181.51201232392046,8.195750199709678,76
0.5164962047459535,181.51201232392094,8.195750199709678,77
0.5164962047453979,181.51201232392063,8.195750199709675,78
0.5164962047463104,181.51201232392046,8.195750199709678,79
0.5164962047461467,181.51201232392063,8.195750199709664,80
0.516496204746028,181.51201232392063,8.195750199709664,81
0.5164962047454446,181.51201232392063,8.195750199709678,82
0.5164962047449437,181.51201232392063,8.195750199709671,83
0.5164962047454257,181.51201232392063,8.195750199709664,84
0.5164962047455949,181.51201232392063,8.195750199709664,85
0.5164962047460795,181.51201232392063,8.195750199709682,86
0.5164962047459395,181.51201232392063,8.195750199709668,87
0.5164962047460384,181.5120123239208,8.195750199709675,88
0.5164962047457585,181.51201232392063,8.195750199709664,89
0.5164962047460996,181.51201232392094,8.195750199709678,90
0.5164962047450419,181.51201232392063,8.195750199709671,91
0.5164962047455867,181.51201232392032,8.195750199709678,92
0.5164962047458674,181.51201232392063,8.195750199709668,93
0.5164962047452396,181.51201232392063,8.195750199709682,94
0.51649620474509506,181.51201232392063,8.195750199709671,95
0.5164962047467008,181.51201232392063,8.195750199709675,96
0.5164962047462018,181.51201232392094,8.195750199709678,97
0.516496204746878,181.51201232392063,8.195750199709682,98
0.5164962047459646,181.51201232392063,8.195750199709664,99
0.5164962047459404,181.51201232392063,8.195750199709671,100
0.5164962047452532,181.51201232392063,8.195750199709671,101
0.516496204745839,181.51201232392094,8.195750199709678,102
0.5164962047461149,181.51201232392063,8.195750199709671,103
0.5164962047462136,181.51201232392094,8.195750199709678,104
0.5164962047451047,181.51201232392063,8.195750199709664,105
0.516496204746142,181.51201232392094,8.195750199709678,106
0.5164962047465441,181.51201232392063,8.195750199709678,107
0.5164962047459144,181.51201232392063,8.195750199709682,108
0.5164962047458862,181.51201232392063,8.195750199709678,109
0.5164962047458538,181.51201232392063,8.195750199709671,110
0.5164962047466474,181.51201232392063,8.195750199709664,111
0.5164962047461129,181.51201232392063,8.195750199709678,112
0.5164962047459911,181.51201232392063,8.195750199709682,113
0.5164962047459964,181.51201232392063,8.195750199709682,114
0.5164962047460319,181.51201232392063,8.195750199709668,115
0.5164962047459779,181.51201232392063,8.195750199709664,116
0.5164962047460094,181.51201232392063,8.195750199709682,117
0.5164962047465291,181.51201232392063,8.195750199709671,118
0.5164962047468942,181.51201232392063,8.195750199709678,119
0.5164962047468465,181.51201232392063,8.195750199709675,120
0.5164962047461299,181.51201232392063,8.195750199709678,121
0.5164962047463098,181.51201232392094,8.195750199709678,122
0.5164962047455267,181.51201232392063,8.195750199709675,123
0.5164962047461583,181.51201232392063,8.195750199709664,124
0.516496204745033,181.51201232392063,8.195750199709668,125
0.5164962047468956,181.51201232392063,8.195750199709675,126
0.5164962047469133,181.51201232392063,8.195750199709671,127
0.5164962047457121,181.51201232392063,8.195750199709671,128
0.5164962047461884,181.51201232392063,8.195750199709664,129
0.5164962047459813,181.51201232392063,8.195750199709675,130
0.5164962047454371,181.51201232392046,8.195750199709682,131
0.5164962047468207,181.51201232392063,8.195750199709671,132
0.5164962047458791,181.5120123239208,8.195750199709678,133
0.5164962047461262,181.51201232392063,8.195750199709682,134
0.5164962047459312,181.51201232392063,8.195750199709678,135
