Pars,Direction,Thres,Age0,Thres0
C_Hosp,0.1,120.48392299478954,50,120.28866485850163
C_Hosp,0.1,124.31610348295422,51,124.09767594933948
C_Hosp,0.1,128.23222439478837,52,127.99683272148523
C_Hosp,0.1,131.77632639736174,53,131.55651968291784
C_Hosp,0.1,135.07355223327892,54,134.79513774460676
C_Hosp,0.1,138.55364420754378,55,138.1741382819999
C_Hosp,0.1,141.83350936775702,56,141.4947771583573
C_Hosp,0.1,144.81318197039678,57,144.44572157548018
C_Hosp,0.1,147.42947028057648,58,147.05867026502972
C_Hosp,0.1,149.97486828748782,59,149.58764579033175
C_Hosp,0.1,152.64337223275163,60,152.13389343053308
C_Hosp,0.1,155.02422250509886,61,154.60787964358684
C_Hosp,0.1,157.24765136356086,62,156.7793815710487
C_Hosp,0.1,159.02813137807937,63,158.56687818857813
C_Hosp,0.1,160.81003622140491,64,160.27588493070152
C_Hosp,0.1,162.17696196807137,65,161.57757973467693
C_Hosp,0.1,163.21634122518844,66,162.58783409860462
C_Hosp,0.1,164.12453703401584,67,163.46859293867155
C_Hosp,0.1,164.54824676098946,68,163.83418676109574
C_Hosp,0.1,164.42154067825595,69,163.6914323970465
C_Hosp,0.1,163.89966528321702,70,163.1342491314392
C_Hosp,0.1,163.20935623482163,71,162.4371638458178
C_Hosp,0.1,161.99709778254856,72,161.16737849267537
C_Hosp,0.1,160.0229771542234,73,159.14377578109014
C_Hosp,0.1,157.58660212494482,74,156.73257991305064
C_Hosp,0.1,155.05849905638968,75,154.14269074429524
C_Hosp,0.1,151.73018220845626,76,150.7400333973318
C_Hosp,0.1,148.22086432123268,77,147.18144410257455
C_Hosp,0.1,144.08445244107807,78,142.99142848860328
C_Hosp,0.1,139.51079341142903,79,138.39186416711843
C_Hosp,0.1,134.48452042846048,80,133.37891881085562
C_Hosp,0.1,129.59108893973536,81,128.56141503766366
C_Hosp,0.1,124.19896054759602,82,123.14329831415702
C_Hosp,0.1,118.66152666071811,83,117.59546736990347
C_Hosp,0.1,113.07217926444201,84,111.98791862966222
C_Hosp,0.1,107.36574719606286,85,106.27950560250943
C_Hosp,0.1,101.56317545859264,86,100.49344252742617
C_Hosp,0.1,95.94538816991624,87,94.90135434424587
C_Hosp,0.1,90.24276619001209,88,89.20096393701161
C_Hosp,0.1,84.45674291933975,89,83.46613709695333
C_Hosp,0.1,78.62699198098235,90,77.65071773403713
C_Hosp,0.1,73.05907137147554,91,72.14446486280379
C_Hosp,0.1,67.5040798559365,92,66.68275347223681
C_Hosp,0.1,62.09814492737044,93,61.25801739586021
C_Hosp,0.1,56.491710383996946,94,55.72942259598779
C_Hosp,0.1,50.738787145579266,95,50.067842931098255
