Scenario,Arm,Age0,Age1,Index,A,M,L,U
Overall,ReRZV_1d,70,80,N0,1,1,1,1
Overall,ReRZV_1d,70,80,Year0,2024,2024,2024,2024
Overall,ReRZV_1d,70,80,Year_Life,16.74345629771644,16.743456683120932,16.743345462567813,16.743565820653895
Overall,ReRZV_1d,70,80,Year_Immunised,6.965210703765754,6.9708112128089885,5.8951341983243895,8.120958618427986
Overall,ReRZV_1d,70,80,Risk_HZ,0.08729670953478344,0.08731832020020781,0.07635694579640041,0.09766045533351853
Overall,ReRZV_1d,70,80,Risk_Hosp,0.0039528218137338455,0.003952522294818272,0.003028470573592373,0.00489935769310997
Overall,ReRZV_1d,70,80,Risk_PHN,0.007104318873604647,0.007103800139603161,0.006028684516084003,0.008173162057581618
Overall,ReRZV_1d,70,80,Risk_Death,8.378313759148045e-5,8.425646961987969e-5,6.053966333287251e-5,1.0566536339994968e-4
Overall,ReRZV_1d,70,80,Q_Life,12.68088542030861,12.680885998618605,12.680810604590379,12.680959557330306
Overall,ReRZV_1d,70,80,Q_HZ,-0.012469385351005164,-0.012439080800356352,-0.014710863164422171,-0.010355265954054055
Overall,ReRZV_1d,70,80,Q_HZ_Norm,-0.004011190585603701,-0.0039935264470430665,-0.004713677016178738,-0.003386572403379107
Overall,ReRZV_1d,70,80,Q_All,12.648746359533602,12.648768885501854,12.64644210165855,12.650906748841791
Overall,ReRZV_1d,70,80,Q_HZ_d,-0.012469385351005164,-0.012439080800356352,-0.014710863164422171,-0.010355265954054055
Overall,ReRZV_1d,70,80,Q_HZ_Norm_d,-0.004011190585603701,-0.0039935264470430665,-0.004713677016178738,-0.003386572403379107
Overall,ReRZV_1d,70,80,Q_Life_d,12.68088542030861,12.680885998618605,12.680810604590379,12.680959557330306
Overall,ReRZV_1d,70,80,Q_All_d,12.668416034957604,12.668440724081293,12.6661118927342,12.670576749982972
Overall,ReRZV_1d,70,80,C_Hosp,17.01656850159798,16.966771844335575,12.94965182865038,21.288795417818395
Overall,ReRZV_1d,70,80,C_GP_NonPHN,9.753388519205284,9.745412086127866,8.538535133588747,10.885501019552365
Overall,ReRZV_1d,70,80,C_GP_PHN,3.8748355690486807,3.862964768574636,3.2600406548923533,4.53343694034637
Overall,ReRZV_1d,70,80,C_GP,13.628224088253964,13.623353628283905,11.851757463272664,15.304586459992889
Overall,ReRZV_1d,70,80,C_Med,30.644792589851942,30.635053474394024,25.24724256895523,36.01204460748682
Overall,ReRZV_1d,70,80,C_VacZVL,110,110,110,110
Overall,ReRZV_1d,70,80,C_VacRZV,68.66176408750053,68.66176380365835,68.66161441313457,68.66189898815
Overall,ReRZV_1d,70,80,C_Vac,178.66176408750053,178.66176380365835,178.66161441313454,178.66189898815
Overall,ReRZV_1d,70,80,C_All,209.30655667735246,209.2968634120645,203.90902070652854,214.67374531494582
