Scenario,Age0,Arm,Year0,N0,Index,A,M,L,U
Vac_50,50,RZV_1d,2024,1,dYear_Life,1.6542698443107185e-4,9.532822145885689e-5,2.5678203969370372e-5,6.418488873940476e-4
Vac_50,50,RZV_1d,2024,1,dYear_Immunised,14.734833748165086,13.216708737924098,8.91818958910039,26.816039159560187
Vac_50,50,RZV_1d,2024,1,dRisk_HZ,-0.08601813403660093,-0.07322028267423548,-0.1848128518109911,-0.04330758894991299
Vac_50,50,RZV_1d,2024,1,dRisk_Hosp,-0.001312638981858345,-7.896760325921291e-4,-0.004889801833785046,-2.6529707330075734e-4
Vac_50,50,RZV_1d,2024,1,dRisk_PHN,-0.004192406997845785,-0.003181339211168965,-0.011498871608133907,-0.0014927027751310265
Vac_50,50,RZV_1d,2024,1,dRisk_Death,-1.9119235454932486e-5,-8.25770697000516e-6,-9.182817592861277e-5,-1.3181969940837799e-6
Vac_50,50,RZV_1d,2024,1,dQ_Life,1.1718839389877544e-4,6.890254893932024e-5,1.9115161715976824e-5,4.46231604817626e-4
Vac_50,50,RZV_1d,2024,1,dQ_HZ,0.010279231484349206,0.00848911235057404,0.004705298793193834,0.023890232008620064
Vac_50,50,RZV_1d,2024,1,dQ_HZ_Norm,0.004349248205231087,0.00374770775977649,0.0023006919504543503,0.008891496903998795
Vac_50,50,RZV_1d,2024,1,dQ_All,0.010395348932002342,0.008566012214307861,0.004727053458748288,0.024320963147689938
Vac_50,50,RZV_1d,2024,1,dQ_HZ_d,0.006402024292291572,0.005705976280863665,0.0036876994714499464,0.011910435870329104
Vac_50,50,RZV_1d,2024,1,dQ_HZ_Norm_d,0.002871377710621425,0.002625699779443563,0.00180520750543258,0.00485122645275262
Vac_50,50,RZV_1d,2024,1,dQ_Life_d,3.746814898165951e-5,2.4183777552089225e-5,8.19386615784623e-6,1.2875492057489167e-4
Vac_50,50,RZV_1d,2024,1,dQ_All_d,0.00643949244127325,0.005729361311145098,0.0036958258944855163,0.012031644347729206
Vac_50,50,RZV_1d,2024,1,dC_Hosp,-5.041906369013318,-2.812384587740997,-20.213084584517876,-0.8023812200779599
Vac_50,50,RZV_1d,2024,1,dC_GP_NonPHN,-10.286191349230165,-8.836606759320494,-21.59193031401396,-5.300665282941602
Vac_50,50,RZV_1d,2024,1,dC_GP_PHN,-2.3503993627854425,-1.7979551420733597,-6.344111787050461,-0.8529983941908948
Vac_50,50,RZV_1d,2024,1,dC_GP,-12.636590712015607,-10.64900477299878,-27.90368235073297,-6.148218314631212
Vac_50,50,RZV_1d,2024,1,dC_Med,-17.678497081028926,-13.519187886348671,-47.95138617116746,-6.912505698403638
Vac_50,50,RZV_1d,2024,1,dC_VacZVL,0,0,0,0
Vac_50,50,RZV_1d,2024,1,dC_VacRZV,85,85,85,85
Vac_50,50,RZV_1d,2024,1,dC_Vac,85,85,85,85
Vac_50,50,RZV_1d,2024,1,dC_All,67.32150291897108,71.48081211365131,37.04861382883254,78.08749430159635
Vac_50,50,RZV_1d,2024,1,dC_Hosp_d,-2.112558665035925,-1.4091492187623071,-7.0340306364652365,-0.5576257980329093
Vac_50,50,RZV_1d,2024,1,dC_GP_NonPHN_d,-6.719590974367132,-6.1529496597778675,-11.557833224397335,-4.169378940980388
Vac_50,50,RZV_1d,2024,1,dC_GP_PHN_d,-1.3253363948024042,-1.1102735516524314,-2.903179852658669,-0.6421800451347349
Vac_50,50,RZV_1d,2024,1,dC_GP_d,-8.044927369169535,-7.2463110016847025,-14.482018576026416,-4.823180442460402
Vac_50,50,RZV_1d,2024,1,dC_Med_d,-10.15748603420546,-8.673412789452305,-21.418175383325604,-5.388823273138665
Vac_50,50,RZV_1d,2024,1,dC_VacZVL_d,0,0,0,0
