Scenario,Arm,Age0,Age1,Index,A,M,L,U
Overall,ReRZV_1d,70,80,N0,1,1,1,1
Overall,ReRZV_1d,70,80,Year0,2024,2024,2024,2024
Overall,ReRZV_1d,70,80,Year_Life,16.74364793466757,16.743648255953403,16.743545781124453,16.743741034300225
Overall,ReRZV_1d,70,80,Year_Immunised,10.696723795613163,10.693673219016844,9.704258241287064,11.735923754103064
Overall,ReRZV_1d,70,80,Risk_HZ,0.054057815274625574,0.05402093870370189,0.04443972452240797,0.06325902775912437
Overall,ReRZV_1d,70,80,Risk_Hosp,0.002514875416560929,0.0025190617155712892,0.0017219626212358998,0.003381213694762652
Overall,ReRZV_1d,70,80,Risk_PHN,0.004410274738871185,0.004394062751829152,0.003543905159795457,0.005295866669783277
Overall,ReRZV_1d,70,80,Risk_Death,2.2438560096126411e-7,2.2249790567387677e-7,8.716759822350166e-8,3.952965140068037e-7
Overall,ReRZV_1d,70,80,Q_Life,12.681017346443351,12.681017822689324,12.680949331438661,12.68107917888223
Overall,ReRZV_1d,70,80,Q_HZ,-0.007615659007414721,-0.007586082645308776,-0.009355693598186918,-0.006003569577504277
Overall,ReRZV_1d,70,80,Q_HZ_Norm,-0.0024535485895958438,-0.0024461446511704287,-0.0029886869997826533,-0.001959977475374458
Overall,ReRZV_1d,70,80,Q_All,12.653730066971422,12.653759363071044,12.651945871207552,12.655398183022648
Overall,ReRZV_1d,70,80,Q_HZ_d,-0.005357434345962563,-0.00532928454450452,-0.00641579341094505,-0.004408993770012047
Overall,ReRZV_1d,70,80,Q_HZ_Norm_d,-0.001767709253194182,-0.001764587302842571,-0.002102305772128851,-0.0014637789169404548
Overall,ReRZV_1d,70,80,Q_Life_d,9.405440311517793,9.405440631681866,9.405407980285421,9.405469377754844
Overall,ReRZV_1d,70,80,Q_All_d,9.400082877171831,9.400109978505046,9.399007186086129,9.401050653184894
Overall,ReRZV_1d,70,80,C_Hosp,10.89144464804304,10.920695818870517,7.189837786648056,14.933965314531344
Overall,ReRZV_1d,70,80,C_GP_NonPHN,6.026662996635225,6.023080289791915,5.00733363227011,7.034306991396716
Overall,ReRZV_1d,70,80,C_GP_PHN,2.400671954922074,2.3917375849808207,1.9220341267794148,2.8965899796007752
Overall,ReRZV_1d,70,80,C_GP,8.427334951557299,8.408757344307784,6.9399473404386205,9.863815460713987
Overall,ReRZV_1d,70,80,C_Med,19.31877959960034,19.37750723749902,14.381564565763098,24.520178075695725
Overall,ReRZV_1d,70,80,C_VacZVL,110,110,110,110
Overall,ReRZV_1d,70,80,C_VacRZV,68.66206089715335,68.66206355904463,68.66194347791367,68.66216071513895
Overall,ReRZV_1d,70,80,C_Vac,178.66206089715337,178.6620635590446,178.66194347791367,178.66216071513892
Overall,ReRZV_1d,70,80,C_All,197.9808404967537,198.03955224275666,193.0435996640289,203.1822172380014
