Scenario,Vaccination_Age,Index,mean,sd,q025,q250,q500,q750,q975
CEA_shingrix_NIC_32,32,total_costs_intervention,61104291.35999999,0,61104291.35999999,61104291.35999999,61104291.35999999,61104291.35999999,61104291.35999999
CEA_shingrix_NIC_33,33,total_costs_intervention,61003131.839999996,0,61003131.839999996,61003131.839999996,61003131.839999996,61003131.839999996,61003131.839999996
CEA_shingrix_NIC_34,34,total_costs_intervention,61480437.269999996,0,61480437.269999996,61480437.269999996,61480437.269999996,61480437.269999996,61480437.269999996
CEA_shingrix_NIC_35,35,total_costs_intervention,61581843.12,0,61581843.12,61581843.12,61581843.12,61581843.12,61581843.12
CEA_shingrix_NIC_36,36,total_costs_intervention,59060655.57,0,59060655.57,59060655.57,59060655.57,59060655.57,59060655.57
CEA_shingrix_NIC_37,37,total_costs_intervention,55079223.78,0,55079223.78,55079223.78,55079223.78,55079223.78,55079223.78
CEA_shingrix_NIC_38,38,total_costs_intervention,54197608.71,0,54197608.71,54197608.71,54197608.71,54197608.71,54197608.71
CEA_shingrix_NIC_39,39,total_costs_intervention,55077745.8,0,55077745.8,55077745.8,55077745.8,55077745.8,55077745.8
CEA_shingrix_NIC_40,40,total_costs_intervention,56155275.33,0,56155275.33,56155275.33,56155275.33,56155275.33,56155275.33
CEA_shingrix_NIC_41,41,total_costs_intervention,57030239.489999995,0,57030239.489999995,57030239.489999995,57030239.489999995,57030239.489999995,57030239.489999995
CEA_shingrix_NIC_42,42,total_costs_intervention,59503228.47,0,59503228.47,59503228.47,59503228.47,59503228.47,59503228.47
CEA_shingrix_NIC_43,43,total_costs_intervention,61957003.71,0,61957003.71,61957003.71,61957003.71,61957003.71,61957003.71
CEA_shingrix_NIC_44,44,total_costs_intervention,63943490.94,0,63943490.94,63943490.94,63943490.94,63943490.94,63943490.94
CEA_shingrix_NIC_45,45,total_costs_intervention,62386028.45999999,0,62386028.45999999,62386028.45999999,62386028.45999999,62386028.45999999,62386028.45999999
CEA_shingrix_NIC_46,46,total_costs_intervention,63835352.07,0,63835352.07,63835352.07,63835352.07,63835352.07,63835352.07
CEA_shingrix_NIC_47,47,total_costs_intervention,63767529.21,0,63767529.21,63767529.21,63767529.21,63767529.21,63767529.21
CEA_shingrix_NIC_48,48,total_costs_intervention,64670739.21,0,64670739.21,64670739.21,64670739.21,64670739.21,64670739.21
CEA_shingrix_NIC_49,49,total_costs_intervention,64695700.65,0,64695700.65,64695700.65,64695700.65,64695700.65,64695700.65
CEA_shingrix_NIC_50,50,total_costs_intervention,64954429.26,0,64954429.26,64954429.26,64954429.26,64954429.26,64954429.26
CEA_shingrix_NIC_51,51,total_costs_intervention,64317173.55,0,64317173.55,64317173.55,64317173.55,64317173.55,64317173.55
CEA_shingrix_NIC_52,52,total_costs_intervention,62884518.269999996,0,62884518.269999996,62884518.269999996,62884518.269999996,62884518.269999996,62884518.269999996
CEA_shingrix_NIC_53,53,total_costs_intervention,61476085.44,0,61476085.44,61476085.44,61476085.44,61476085.44,61476085.44
CEA_shingrix_NIC_54,54,total_costs_intervention,59289003.48,0,59289003.48,59289003.48,59289003.48,59289003.48,59289003.48
CEA_shingrix_NIC_55,55,total_costs_intervention,56850829.14,0,56850829.14,56850829.14,56850829.14,56850829.14,56850829.14
CEA_shingrix_NIC_56,56,total_costs_intervention,55519333.38,0,55519333.38,55519333.38,55519333.38,55519333.38,55519333.38
CEA_shingrix_NIC_57,57,total_costs_intervention,54282017.78999999,0,54282017.78999999,54282017.78999999,54282017.78999999,54282017.78999999,54282017.78999999
CEA_shingrix_NIC_58,58,total_costs_intervention,52205291.67,0,52205291.67,52205291.67,52205291.67,52205291.67,52205291.67
CEA_shingrix_NIC_59,59,total_costs_intervention,50325547.44,0,50325547.44,50325547.44,50325547.44,50325547.44,50325547.44
CEA_shingrix_NIC_60,60,total_costs_intervention,48467890.8,0,48467890.8,48467890.8,48467890.8,48467890.8,48467890.8
CEA_shingrix_NIC_61,61,total_costs_intervention,48574715.91,0,48574715.91,48574715.91,48574715.91,48574715.91,48574715.91
CEA_shingrix_NIC_62,62,total_costs_intervention,47951501.01,0,47951501.01,47951501.01,47951501.01,47951501.01,47951501.01
CEA_shingrix_NIC_63,63,total_costs_intervention,46605307.56,0,46605307.56,46605307.56,46605307.56,46605307.56,46605307.56
CEA_shingrix_NIC_64,64,total_costs_intervention,46907226.03,0,46907226.03,46907226.03,46907226.03,46907226.03,46907226.03
CEA_shingrix_NIC_65,65,total_costs_intervention,47836875.45,0,47836875.45,47836875.45,47836875.45,47836875.45,47836875.45
CEA_shingrix_NIC_66,66,total_costs_intervention,48973770.51,0,48973770.51,48973770.51,48973770.51,48973770.51,48973770.51
CEA_shingrix_NIC_67,67,total_costs_intervention,51693500.04,0,51693500.04,51693500.04,51693500.04,51693500.04,51693500.04
CEA_shingrix_NIC_68,68,total_costs_intervention,56067499.739999995,0,56067499.739999995,56067499.739999995,56067499.739999995,56067499.739999995,56067499.739999995
CEA_shingrix_NIC_69,69,total_costs_intervention,43165309.11,0,43165309.11,43165309.11,43165309.11,43165309.11,43165309.11
CEA_shingrix_NIC_70,70,total_costs_intervention,41752852.89,0,41752852.89,41752852.89,41752852.89,41752852.89,41752852.89
CEA_shingrix_NIC_71,71,total_costs_intervention,41459145.42,0,41459145.42,41459145.42,41459145.42,41459145.42,41459145.42
CEA_shingrix_NIC_72,72,total_costs_intervention,38390941.05,0,38390941.05,38390941.05,38390941.05,38390941.05,38390941.05
CEA_shingrix_NIC_73,73,total_costs_intervention,34122616.919999994,0,34122616.919999994,34122616.919999994,34122616.919999994,34122616.919999994,34122616.919999994
CEA_shingrix_NIC_74,74,total_costs_intervention,30550831.919999998,0,30550831.919999998,30550831.919999998,30550831.919999998,30550831.919999998,30550831.919999998
CEA_shingrix_NIC_75,75,total_costs_intervention,31653487.11,0,31653487.11,31653487.11,31653487.11,31653487.11,31653487.11
CEA_shingrix_NIC_76,76,total_costs_intervention,31226761.439999998,0,31226761.439999998,31226761.439999998,31226761.439999998,31226761.439999998,31226761.439999998
CEA_shingrix_NIC_77,77,total_costs_intervention,30142580.999999996,0,30142580.999999996,30142580.999999996,30142580.999999996,30142580.999999996,30142580.999999996
CEA_shingrix_NIC_78,78,total_costs_intervention,28391831.580000002,0,28391831.580000002,28391831.580000002,28391831.580000002,28391831.580000002,28391831.580000002
CEA_shingrix_NIC_79,79,total_costs_intervention,26730499.95,0,26730499.95,26730499.95,26730499.95,26730499.95,26730499.95
CEA_shingrix_NIC_80,80,total_costs_intervention,25074505.47,0,25074505.47,25074505.47,25074505.47,25074505.47,25074505.47
CEA_shingrix_NIC_81,81,total_costs_intervention,22903106.52,0,22903106.52,22903106.52,22903106.52,22903106.52,22903106.52
CEA_shingrix_NIC_82,82,total_costs_intervention,21449431.08,0,21449431.08,21449431.08,21449431.08,21449431.08,21449431.08
CEA_shingrix_NIC_83,83,total_costs_intervention,20461319.34,0,20461319.34,20461319.34,20461319.34,20461319.34,20461319.34
CEA_shingrix_NIC_84,84,total_costs_intervention,19014130.59,0,19014130.59,19014130.59,19014130.59,19014130.59,19014130.59
CEA_shingrix_NIC_85,85,total_costs_intervention,17279721.06,0,17279721.06,17279721.06,17279721.06,17279721.06,17279721.06
CEA_shingrix_NIC_86,86,total_costs_intervention,15143136.749999998,0,15143136.749999998,15143136.749999998,15143136.749999998,15143136.749999998,15143136.749999998
CEA_shingrix_NIC_87,87,total_costs_intervention,13201563.69,0,13201563.69,13201563.69,13201563.69,13201563.69,13201563.69
CEA_shingrix_NIC_88,88,total_costs_intervention,11626365.45,0,11626365.45,11626365.45,11626365.45,11626365.45,11626365.45
CEA_shingrix_NIC_89,89,total_costs_intervention,10105770.36,0,10105770.36,10105770.36,10105770.36,10105770.36,10105770.36
CEA_shingrix_NIC_90,90,total_costs_intervention,8575568.4,0,8575568.4,8575568.4,8575568.4,8575568.4,8575568.4
CEA_shingrix_NIC_91,91,total_costs_intervention,7215826.8,0,7215826.8,7215826.8,7215826.8,7215826.8,7215826.8
CEA_shingrix_NIC_92,92,total_costs_intervention,6021947.4,0,6021947.4,6021947.4,6021947.4,6021947.4,6021947.4
CEA_shingrix_NIC_93,93,total_costs_intervention,4986540.3,0,4986540.3,4986540.3,4986540.3,4986540.3,4986540.3
CEA_shingrix_NIC_94,94,total_costs_intervention,4011894.6,0,4011894.6,4011894.6,4011894.6,4011894.6,4011894.6
CEA_shingrix_NIC_95,95,total_costs_intervention,2856606.9,0,2856606.9,2856606.9,2856606.9,2856606.9,2856606.9
CEA_shingrix_NIC_18,18,total_net_cost,50054616.7523842,893044.7648711555,48689206.02490364,49349199.91330783,50006573.43392654,50774169.7743485,51697108.229150236
CEA_shingrix_NIC_19,19,total_net_cost,50466311.54708824,935345.7935613795,49027036.421085835,49701351.404499784,50387956.34571682,51129438.25993495,52408329.36310703
CEA_shingrix_NIC_20,20,total_net_cost,50962004.813936464,943052.8720800389,49473981.512587525,50178641.384366944,50907467.943565935,51651689.109388724,52781012.96463738
CEA_shingrix_NIC_21,21,total_net_cost,53054984.40044784,1014251.4628351184,51490521.00229011,52209940.186431944,52938000.05567164,53772723.40169363,55030659.14181197
CEA_shingrix_NIC_22,22,total_net_cost,53747930.97157455,1037283.8643780464,52140937.800475866,52933640.32180345,53622541.20203707,54554058.79677845,55889883.54584316
CEA_shingrix_NIC_23,23,total_net_cost,55912373.22179439,1101157.0541878366,54199829.33549224,55022438.127614975,55805369.35133389,56741262.944210015,58119987.91334576
CEA_shingrix_NIC_24,24,total_net_cost,57583587.98714881,1081090.2688688105,55828048.059693664,56684300.54305776,57497400.51419525,58407631.20313919,59552651.48165579
CEA_shingrix_NIC_25,25,total_net_cost,56837933.3080831,1132510.7220344427,55067223.73176927,55920760.605759,56733174.477140605,57698898.37941469,58999083.06510764
CEA_shingrix_NIC_26,26,total_net_cost,56360243.8570425,1142381.1648495717,54641060.80711065,55401947.54729655,56280068.7384152,57189634.73343126,58620779.78655331
CEA_shingrix_NIC_27,27,total_net_cost,57007125.40243504,1123349.3018744527,55288838.57973414,56062738.30511547,56940932.85268441,57861001.35303097,59294161.068721555
CEA_shingrix_NIC_28,28,total_net_cost,55615722.28594393,1128918.7698127532,53949382.04921764,54710319.51274496,55452757.57463403,56439508.91194814,57880201.785362266
CEA_shingrix_NIC_29,29,total_net_cost,56361730.572341844,1257899.0139971115,54516603.642142296,55358913.66054793,56158590.810179695,57344976.70254604,58890920.15784241
CEA_shingrix_NIC_30,30,total_net_cost,56425593.47976941,1138517.5179624723,54699874.029649556,55473194.37885992,56279455.22882633,57282065.116364956,58823365.247715786
CEA_shingrix_NIC_31,31,total_net_cost,55085296.54683145,1177596.0516147478,53370229.041436404,54171617.270314425,54920583.6263381,55865923.76634396,57521474.29328456
CEA_shingrix_NIC_32,32,total_net_cost,55571054.97074704,1148153.0687839475,53759686.892100684,54685135.27573438,55495640.96047543,56453434.78192906,57724081.25241226
CEA_shingrix_NIC_33,33,total_net_cost,55312651.58048306,1214024.3298415772,53529718.31051725,54260168.84495124,55218100.5669816,56205160.29382102,57656106.9983142
CEA_shingrix_NIC_34,34,total_net_cost,55753252.2347249,1266077.475081718,53834736.4374214,54777018.33947393,55516255.975134,56705263.6916778,58376869.14577754
CEA_shingrix_NIC_35,35,total_net_cost,55659818.36809363,1263910.462861159,53710478.950635254,54622202.651042126,55529601.39753364,56595451.93268509,58222788.63163172
CEA_shingrix_NIC_36,36,total_net_cost,53370673.034864634,1210160.5344483086,51462533.502706096,52382190.94828117,53301959.5874608,54236765.4205307,55765042.83781442
CEA_shingrix_NIC_37,37,total_net_cost,49595879.3679687,1169720.140078522,47903767.683072165,48650690.13336457,49413777.995456725,50475219.65802804,52011658.10535914
CEA_shingrix_NIC_38,38,total_net_cost,48816840.84690777,1159384.3988052707,47081410.3341661,47844294.873827085,48658167.01228631,49639792.32777868,51082089.523729585
CEA_shingrix_NIC_39,39,total_net_cost,49400535.25131254,1178862.3280804337,47647771.346096516,48385917.57526891,49248378.36919404,50302383.38161348,51650988.73714948
CEA_shingrix_NIC_40,40,total_net_cost,50299273.213505894,1173502.8039131947,48519533.44690735,49371440.69166559,50153549.80764123,51067497.407346316,52772146.422939315
CEA_shingrix_NIC_41,41,total_net_cost,50894163.519835524,1232813.2742920045,49005286.42021583,49905893.51411787,50740450.080111176,51867264.670683384,53424197.38692428
CEA_shingrix_NIC_42,42,total_net_cost,52998156.36890645,1279855.9181635974,51096020.06519665,51867864.489616096,52793838.09115827,53982719.03218728,55542937.73417915
CEA_shingrix_NIC_43,43,total_net_cost,55029294.82354313,1333075.500484177,53031372.40355669,53888824.66588602,54927485.43760365,55988415.977876216,57818331.153735295
CEA_shingrix_NIC_44,44,total_net_cost,56830200.135511406,1462676.160316833,54554744.263590306,55661188.84817144,56715118.226330936,57848589.742612764,59852468.79072732
CEA_shingrix_NIC_45,45,total_net_cost,55201329.705727905,1376452.3221851536,53057326.260135084,54080829.218751214,55031665.25982949,56110162.13256234,58072560.61671543
CEA_shingrix_NIC_46,46,total_net_cost,56154732.330267034,1429408.1127332237,53991598.36524259,55031529.587371975,55919549.76193872,57164062.44675653,59234421.07986142
CEA_shingrix_NIC_47,47,total_net_cost,56043499.19684851,1447044.844573587,53752688.13316297,54911232.78072442,55849141.06350402,57045381.979428574,59053105.67484103
CEA_shingrix_NIC_48,48,total_net_cost,56617048.06933869,1463664.5594949676,54319759.03577921,55384497.600854084,56495501.063007966,57701666.19522514,59387504.44146956
CEA_shingrix_NIC_49,49,total_net_cost,56482365.98792311,1513329.4609785778,54140745.517996006,55274173.63919044,56263277.13705916,57555715.08888026,59495653.7797782
CEA_shingrix_NIC_50,50,total_net_cost,56418300.17007158,1554861.6475899152,54046614.779082775,55203235.21762416,56170967.31871092,57444186.808974534,59723235.14247796
CEA_shingrix_NIC_51,51,total_net_cost,55790645.76943708,1536129.1548090966,53370860.4124807,54497574.27811081,55555607.894768566,56986979.056041375,59044506.02705323
CEA_shingrix_NIC_52,52,total_net_cost,54130496.902603015,1518886.8458372196,51813595.766351834,52934470.90378478,53910947.09620624,55202565.37993343,57295193.82015148
CEA_shingrix_NIC_53,53,total_net_cost,52697065.278080665,1498138.8134568576,50510868.432639465,51474489.05031743,52387991.426586755,53741797.197911605,55998977.95931056
CEA_shingrix_NIC_54,54,total_net_cost,50765351.39827162,1457854.1999557747,48510976.4464515,49641630.28721866,50542762.48428931,51817032.711326644,53808909.58529282
CEA_shingrix_NIC_55,55,total_net_cost,48478961.29850577,1315543.3435789049,46387032.81208349,47459073.41372976,48347002.37320669,49327685.83575168,51322542.59107773
CEA_shingrix_NIC_56,56,total_net_cost,47065872.262460776,1322434.126383626,45031189.864281654,46056943.19749441,46917292.66211212,47888249.378730044,49847293.55995116
CEA_shingrix_NIC_57,57,total_net_cost,45803336.6440514,1267551.6675532581,43913921.3445787,44882425.204408735,45564808.33573174,46581631.47814827,48830621.067264855
CEA_shingrix_NIC_58,58,total_net_cost,43930018.23085225,1260155.9048840099,41895745.73207119,42964105.49142079,43755309.45518555,44798969.1487069,46513925.90874113
CEA_shingrix_NIC_59,59,total_net_cost,42187732.76618903,1214901.938134753,40224990.86053667,41261168.81368394,42015248.8203696,43038982.501229465,44836288.036421016
CEA_shingrix_NIC_60,60,total_net_cost,40428695.44535164,1172248.362314331,38490155.004878074,39491468.17168056,40329176.99826287,41201982.694074854,42866602.444898665
CEA_shingrix_NIC_61,61,total_net_cost,40317969.31611145,1168389.2275336443,38543145.41442331,39445696.01555231,40080518.45974161,41067999.94519251,43004806.3028779
CEA_shingrix_NIC_62,62,total_net_cost,39594186.545690335,1107546.9658215318,37927669.504448615,38778859.92843347,39345065.63513226,40328680.66183065,42046176.242660955
CEA_shingrix_NIC_63,63,total_net_cost,38430412.82612655,1074992.8155698664,36693727.888828814,37627694.6581785,38262744.24290248,39114781.8586511,40778794.60613659
CEA_shingrix_NIC_64,64,total_net_cost,38449003.125050545,1063464.0652469525,36741597.352582306,37629445.40034891,38323179.46562731,39108447.520792,40882729.10079401
CEA_shingrix_NIC_65,65,total_net_cost,39098320.21214493,1105110.0869706357,37370919.955598414,38221273.36245778,38957091.06419775,39822354.542282835,41391499.959933855
CEA_shingrix_NIC_66,66,total_net_cost,39792703.60311555,1117492.9636989327,37983369.328838944,38938037.5047764,39681791.922596514,40482167.76999985,42299365.01246862
CEA_shingrix_NIC_67,67,total_net_cost,41977998.98571604,1220365.1759390961,39899385.19311063,41077530.76418582,41884822.50754337,42737027.09429238,44644965.05780614
CEA_shingrix_NIC_68,68,total_net_cost,45322698.4754801,1302042.1979106339,43101435.57342526,44363502.318890646,45132496.755394764,46121100.920313254,48120484.44710009
CEA_shingrix_NIC_69,69,total_net_cost,34714779.340605214,887332.4584371329,33180029.975237582,34071493.39468024,34602074.92801296,35290871.83487895,36540425.86164099
CEA_shingrix_NIC_70,70,total_net_cost,33525255.70520664,959064.5573235261,31861409.518935747,32835312.913699493,33376984.103889987,34190160.692062154,35630103.51378609
CEA_shingrix_NIC_71,71,total_net_cost,33099286.381164484,876217.2733180261,31724667.564011667,32441712.074364424,32978318.307513166,33651924.628043406,34982519.61648288
CEA_shingrix_NIC_72,72,total_net_cost,30578443.323400427,830889.8195448478,29183608.53971734,29971939.212642428,30543882.348468542,31089490.798115823,32352228.686874904
CEA_shingrix_NIC_73,73,total_net_cost,27062210.980536863,653373.1192359762,25833925.716139026,26627113.924752228,27049403.93013855,27482857.498513356,28443241.58339762
CEA_shingrix_NIC_74,74,total_net_cost,24226551.783541344,636790.1918934645,23206585.301225036,23737704.910216004,24190945.905426167,24598213.79704801,25584954.094280362
CEA_shingrix_NIC_75,75,total_net_cost,25005437.786212586,605977.4451896,23904279.1536917,24587366.1595666,24960118.881962027,25401278.075187996,26255966.01615894
CEA_shingrix_NIC_76,76,total_net_cost,24614199.51505453,605236.6607578857,23539539.817891963,24195138.03585985,24571350.993116412,25015706.971274875,25906874.690479018
CEA_shingrix_NIC_77,77,total_net_cost,23782994.349331394,572016.8527042374,22732113.552012324,23406760.635271776,23750060.62550398,24150950.628737487,25013194.532062247
CEA_shingrix_NIC_78,78,total_net_cost,22411601.22505054,536761.5992354552,21481990.848498598,22060261.023713324,22378245.69518649,22740702.391774304,23517883.674342506
CEA_shingrix_NIC_79,79,total_net_cost,21070565.125516135,500166.8211247035,20206717.69042565,20713455.598651752,21062259.67994853,21396423.855273917,22100081.031702466
CEA_shingrix_NIC_80,80,total_net_cost,19790862.672535755,453073.17230141314,18990230.94675549,19457635.42976869,19778631.009353753,20091811.952721395,20715230.081274256
CEA_shingrix_NIC_81,81,total_net_cost,18079988.593248073,377145.2535831833,17355165.45968719,17826613.94557523,18081599.3817264,18325789.794295453,18869910.25680916
CEA_shingrix_NIC_82,82,total_net_cost,16972133.78868873,343542.72959655133,16328382.232154138,16725569.204544192,16996624.892540127,17201883.500779808,17641445.554542385
CEA_shingrix_NIC_83,83,total_net_cost,16247591.220510336,321312.46911091876,15621219.99941298,16018059.65570661,16252557.011570673,16483097.65272173,16857100.467634548
CEA_shingrix_NIC_84,84,total_net_cost,15154634.41181458,283896.8341866044,14618609.053691218,14961704.912987124,15152858.752727063,15362204.968679931,15726044.01288854
CEA_shingrix_NIC_85,85,total_net_cost,13837215.399040151,252680.89534920463,13352366.345598496,13642675.662614658,13850990.47513606,14043347.449447986,14265439.679007001
CEA_shingrix_NIC_86,86,total_net_cost,12214919.578464048,215318.65339056595,11818647.961940877,12037983.904009592,12228408.98672378,12372995.29925644,12616350.539608184
CEA_shingrix_NIC_87,87,total_net_cost,10728411.458437987,175451.60395768814,10378035.081547095,10604591.465051275,10735100.32856379,10854578.126238542,11035301.411587229
CEA_shingrix_NIC_88,88,total_net_cost,9531665.978219634,147465.8601420838,9252501.671983657,9419470.500036355,9542722.694566902,9640736.459555957,9803455.090609157
CEA_shingrix_NIC_89,89,total_net_cost,8373891.611825445,123455.59151959223,8135400.55563507,8272211.302556176,8382277.8138502175,8467174.456183782,8587097.339321857
CEA_shingrix_NIC_90,90,total_net_cost,7196393.148685711,99307.82288901553,7018533.297064989,7116306.988111376,7205153.839609247,7271246.452388825,7367633.681013737
CEA_shingrix_NIC_91,91,total_net_cost,6141992.903046672,73368.34889635345,6015298.375734525,6081503.621322155,6149161.298204444,6200550.303300012,6270310.329552544
CEA_shingrix_NIC_92,92,total_net_cost,5198581.26229218,55334.00702364201,5098302.72310389,5154452.679088835,5201900.589961683,5242310.25164668,5294783.010104438
CEA_shingrix_NIC_93,93,total_net_cost,4367162.306481077,39717.3991767116,4293296.142168949,4333602.156298886,4371216.070571453,4400359.452397803,4433464.759951447
CEA_shingrix_NIC_94,94,total_net_cost,3567006.883696006,29218.983412388774,3513642.847364763,3541054.780259558,3570042.875465027,3591159.0347959776,3615773.900643022
CEA_shingrix_NIC_95,95,total_net_cost,2577520.211618324,18083.51751883054,2544722.1134933527,2562157.243636686,2580405.2050865022,2591522.744538081,2609996.822550616
CEA_shingrix_NIC_18,18,total_saved_costs_d,4222638.657615795,893044.7648711556,2580147.1808497645,3503085.6356515065,4270681.976073464,4928055.496692169,5588049.385096353
CEA_shingrix_NIC_19,19,total_saved_costs_d,4287920.8529117545,935345.7935613793,2345903.0368929654,3624794.1400650516,4366276.054283182,5052880.995500206,5727195.978914157
CEA_shingrix_NIC_20,20,total_saved_costs_d,4360510.896063526,943052.8720800389,2541502.745362618,3670826.600611268,4415047.766434053,5143874.325633048,5848534.19741247
CEA_shingrix_NIC_21,21,total_saved_costs_d,4560370.949552154,1014251.4628351184,2584696.2081880253,3842631.9483063607,4677355.294328354,5405415.163568055,6124834.347709883
CEA_shingrix_NIC_22,22,total_saved_costs_d,4722189.4784254525,1037283.8643780464,2580236.9041568423,3916061.6532215555,4847579.247962929,5536480.128196548,6329182.649524139
CEA_shingrix_NIC_23,23,total_saved_costs_d,4919805.598205601,1101157.0541878368,2712190.9066542294,4090915.875789978,5026809.46866611,5809740.692385017,6632349.484507758
CEA_shingrix_NIC_24,24,total_saved_costs_d,5136463.952851187,1081090.2688688105,3167400.4583442044,4312420.736860794,5222651.425804742,6035751.396942224,6892003.88030632
CEA_shingrix_NIC_25,25,total_saved_costs_d,5121862.141916899,1132510.7220344427,2960712.3848923575,4260897.07058531,5226620.972859399,6039034.844241001,6892571.718230732
CEA_shingrix_NIC_26,26,total_saved_costs_d,5157881.902957502,1142381.1648495717,2897345.973446694,4328491.026568739,5238057.021584808,6116178.21270345,6877064.952889353
CEA_shingrix_NIC_27,27,total_saved_costs_d,5343595.757564955,1123349.3018744527,3056560.091278444,4489719.806969027,5409788.30731559,6287982.854884525,7061882.580265856
CEA_shingrix_NIC_28,28,total_saved_costs_d,5354565.554056062,1128918.7698127532,3090086.0546377273,4530778.928051861,5517530.265365966,6259968.327255027,7020905.790782351
CEA_shingrix_NIC_29,29,total_saved_costs_d,5406091.697658153,1257899.0139971112,2876902.112157581,4422845.567453956,5609231.459820303,6408908.609452065,7251218.627857697
CEA_shingrix_NIC_30,30,total_saved_costs_d,5516794.650230596,1138517.517962472,3119022.8822842203,4660323.013635046,5662932.90117367,6469193.751140077,7242514.100350444
CEA_shingrix_NIC_31,31,total_saved_costs_d,5492833.933168557,1177596.0516147478,3056656.1867154427,4712206.71365604,5657546.853661902,6406513.209685572,7207901.438563602
CEA_shingrix_NIC_32,32,total_saved_costs_d,5533236.389252954,1148153.0687839475,3380210.1075877305,4650856.578070933,5608650.399524563,6419156.084265612,7344604.467899306
CEA_shingrix_NIC_33,33,total_saved_costs_d,5690480.259516942,1214024.3298415772,3347024.8416857934,4797971.546178978,5785031.273018397,6742962.9950487595,7473413.5294827465
CEA_shingrix_NIC_34,34,total_saved_costs_d,5727185.035275094,1266077.475081718,3103568.124222456,4775173.578322195,5964181.294865994,6703418.930526067,7645700.8325786
CEA_shingrix_NIC_35,35,total_saved_costs_d,5922024.751906363,1263910.4628611587,3359054.488368272,4986391.187314907,6052241.722466361,6959640.468957866,7871364.169364749
CEA_shingrix_NIC_36,36,total_saved_costs_d,5689982.535135364,1210160.5344483086,3295612.732185574,4823890.149469297,5758695.982539196,6678464.621718829,7598122.067293899
CEA_shingrix_NIC_37,37,total_saved_costs_d,5483344.412031297,1169720.140078522,3067565.6746408585,4604004.121971958,5665445.784543272,6428533.646635426,7175456.096927834
CEA_shingrix_NIC_38,38,total_saved_costs_d,5380767.86309223,1159384.3988052707,3115519.186270413,4557816.38222132,5539441.697713688,6353313.836172913,7116198.375833899
CEA_shingrix_NIC_39,39,total_saved_costs_d,5677210.548687456,1178862.3280804337,3426757.062850515,4775362.418386517,5829367.430805961,6691828.2247310905,7429974.453903481
CEA_shingrix_NIC_40,40,total_saved_costs_d,5856002.116494105,1173502.8039131947,3383128.9070606884,5087777.922653681,6001725.522358768,6783834.6383344075,7635741.883092646
CEA_shingrix_NIC_41,41,total_saved_costs_d,6136075.970164468,1232813.2742920048,3606042.103075709,5162974.819316607,6289789.409888823,7124345.9758821335,8024953.069784163
CEA_shingrix_NIC_42,42,total_saved_costs_d,6505072.101093545,1279855.9181635974,3960290.7358208494,5520509.4378127195,6709390.378841732,7635363.980383908,8407208.404803347
CEA_shingrix_NIC_43,43,total_saved_costs_d,6927708.8864568705,1333075.500484177,4138672.556264703,5968587.73212378,7029518.272396345,8068179.044113982,8925631.306443315
CEA_shingrix_NIC_44,44,total_saved_costs_d,7113290.804488593,1462676.160316833,4091022.1492726784,6094901.197387235,7228372.713669065,8282302.09182856,9388746.676409688
CEA_shingrix_NIC_45,45,total_saved_costs_d,7184698.754272088,1376452.3221851536,4313467.843284553,6275866.327437656,7354363.200170506,8305199.241248777,9328702.199864905
CEA_shingrix_NIC_46,46,total_saved_costs_d,7680619.739732963,1429408.1127332235,4600930.990138585,6671289.623243468,7915802.308061279,8803822.48262803,9843753.704757407
CEA_shingrix_NIC_47,47,total_saved_costs_d,7724030.013151489,1447044.8445735872,4714423.535158966,6722147.230571416,7918388.146495983,8856296.429275582,10014841.076837037
CEA_shingrix_NIC_48,48,total_saved_costs_d,8053691.140661317,1463664.5594949676,5283234.768530441,6969073.014774863,8175238.146992035,9286241.60914592,10350980.174220787
CEA_shingrix_NIC_49,49,total_saved_costs_d,8213334.66207689,1513329.460978578,5200046.870221804,7139985.561119734,8432423.512940839,9421527.010809554,10554955.132003993
CEA_shingrix_NIC_50,50,total_saved_costs_d,8536129.089928417,1554861.6475899152,5231194.117522034,7510242.451025465,8783461.941289073,9751194.042375837,10907814.480917223
CEA_shingrix_NIC_51,51,total_saved_costs_d,8526527.780562915,1536129.1548090966,5272667.522946764,7330194.493958627,8761565.65523143,9819599.27188919,10946313.137519302
CEA_shingrix_NIC_52,52,total_saved_costs_d,8754021.367396979,1518886.8458372196,5589324.449848518,7681952.890066567,8973571.173793755,9950047.366215216,11070922.503648154
CEA_shingrix_NIC_53,53,total_saved_costs_d,8779020.161919333,1498138.8134568576,5477107.480689436,7734288.242088397,9088094.013413245,10001596.389682572,10965217.007360537
CEA_shingrix_NIC_54,54,total_saved_costs_d,8523652.081728373,1457854.1999557745,5480093.894707169,7471970.768673353,8746240.995710684,9647373.192781337,10778027.0335485
CEA_shingrix_NIC_55,55,total_saved_costs_d,8371867.841494236,1315543.3435789046,5528286.548922272,7523143.304248321,8503826.76679331,9391755.726270245,10463796.327916509
CEA_shingrix_NIC_56,56,total_saved_costs_d,8453461.117539225,1322434.1263836261,5672039.820048841,7631084.0012699645,8602040.717887882,9462390.182505596,10488143.515718348
CEA_shingrix_NIC_57,57,total_saved_costs_d,8478681.145948589,1267551.6675532581,5451396.722735133,7700386.311851725,8717209.454268254,9399592.585591258,10368096.445421295
