Scenario,Age0,Age1,Arm,Year0,ICER_A,ICER25_A,ICER50_A,ICER75_A,ICER100_A,ICER_Thres_A,ICER_M,ICER25_M,ICER50_M,ICER75_M,ICER100_M,ICER_Thres_M,ICER_L,ICER25_L,ICER50_L,ICER75_L,ICER100_L,ICER_Thres_L,ICER_U,ICER25_U,ICER50_U,ICER75_U,ICER100_U,ICER_Thres_U
Overall,70,88,ReVac_RZV2,2024,20335.692474463962,-118.74660814769265,1773.9494347042487,3666.64547755619,5559.341520408131,20000,20249.72948368539,-120.68349270378863,1755.539349727846,3646.7476775622863,5529.8833996511285,20000,17326.794987955727,-361.36319429461423,1339.7620564911667,2988.441958662294,4639.414562529111,19999.999999999996,24032.36828118351,150.63877420071466,2317.725672370165,4524.297611476104,6743.953196421758,20000.000000000004
Overall,70,89,ReVac_RZV1,2024,17429.122516595355,-1126.900532860362,-274.2239858958371,578.4525610686879,1431.129108033213,20000,17325.2319877029,-1125.383894593615,-278.6516187357731,561.5737024121395,1410.3195995625845,20000,14719.80745984682,-1366.4091304460978,-521.3721564904366,267.29306396245744,1013.9969313997482,19999.999999999996,20802.965009157248,-917.9132865779213,-2.563411322052047,969.8867413450704,1978.6706526806834,20000.000000000004
Overall,70,89,ReVac_RZV2,2024,20328.22277627474,-274.2239858958371,1431.129108033213,3136.482201962263,4841.835295891313,20000,20199.32300123865,-278.6516187357731,1410.3195995625845,3107.8719603169748,4811.080598765487,20000,17215.062007184828,-521.3721564904366,1013.9969313997482,2494.0323722265816,3976.8267847127872,19999.999999999996,24232.504849842175,-2.563411322052047,1978.6706526806834,3954.1075954866865,5993.670855402272,20000.000000000004
Overall,70,90,ReVac_RZV1,2024,17701.148690926013,-1189.1337987906822,-433.60096947310853,321.93185984446507,1077.4646891620387,20000,17591.069595369525,-1187.7404538399837,-439.2930067837671,307.9778831562301,1055.869285767145,20000,14843.24386750114,-1432.1897832683171,-688.7637244649518,21.708170383780114,679.3458047063345,19999.999999999996,21324.118868162812,-969.889282846376,-166.1674312405072,703.1514363995528,1587.0689653692098,20000.000000000004
Overall,70,90,ReVac_RZV2,2024,20269.960310605762,-433.60096947310853,1077.4646891620387,2588.530347797186,4099.5960064323335,20000,20141.590210914004,-439.2930067837671,1055.869285767145,2561.5897867331264,4069.3839731351527,20000,17027.47626972452,-688.7637244649518,679.3458047063345,1992.8065800780341,3289.5852569282565,19999.999999999996,24359.264961946235,-166.1674312405072,1587.0689653692098,3362.6322774221935,5161.354748156826,20000.000000000004
Overall,70,91,ReVac_RZV1,2024,17920.215642626237,-1251.9344939142215,-595.1010075829348,61.73247874835185,718.5659650796385,20000,17780.962803013506,-1249.7201925557217,-600.5905876559848,46.679345833278575,698.9475340449062,20000,14990.24688567757,-1503.83882020483,-843.1592294474447,-225.31061845764745,356.73696553641076,19999.999999999996,21743.73026284164,-1035.6627331850343,-322.7585166114979,411.1223857327268,1183.2775785074016,20000.000000000004
Overall,70,91,ReVac_RZV2,2024,20153.44949615261,-595.1010075829348,718.5659650796385,2032.232937742212,3345.8999104047853,20000,19987.48168185887,-600.5905876559848,698.9475340449062,2006.7421729668768,3315.4128232856665,20000,16882.277428473793,-843.1592294474447,356.73696553641076,1481.1055333364054,2615.9903618095955,19999.999999999996,24414.039537753022,-322.7585166114979,1183.2775785074016,2742.574404093706,4291.095699460468,20000.000000000004
Overall,70,92,ReVac_RZV1,2024,18080.40751855927,-1314.314198169588,-755.1454692048685,-195.9767402401489,363.19198872457076,20000,17933.15835198875,-1308.8642348424255,-757.665738453231,-209.30368923509602,342.55193132186173,20000,15039.2043866928,-1562.5928440134633,-1000.762342884369,-472.25812206748776,23.821121612830744,19999.999999999996,22037.88056652396,-1100.2324841397399,-493.78071797457966,123.91981337123896,789.3690605141123,20000.000000000004
Overall,70,92,ReVac_RZV2,2024,19981.58119703932,-755.1454692048685,363.19198872457076,1481.52944665401,2599.8669045834495,20000,19819.85329100105,-757.665738453231,342.55193132186173,1459.0909321415302,2573.8047839803176,20000,16645.201352788765,-1000.762342884369,23.821121612830744,982.7860177353417,1941.372114339073,19999.999999999996,24323.32074304254,-493.78071797457966,789.3690605141123,2120.1387748063557,3451.0323617147005,20000.000000000004
Overall,70,93,ReVac_RZV1,2024,18185.982090205056,-1374.7503119891269,-909.4388766475498,-444.12744130597264,21.183994035604467,20000,18023.349424951797,-1370.928992054121,-909.5068468031772,-450.62474568452245,6.684874004329188,20000,15043.430946236462,-1628.395652314332,-1159.7184344051877,-709.8960907276303,-286.38976662016813,19999.999999999996,22284.701890946253,-1154.5449776722176,-664.6500782340325,-146.00556254551094,399.9155025777192,20000.000000000004
Overall,70,93,ReVac_RZV2,2024,19768.04097036642,-909.4388766475498,21.183994035604467,951.8068647187588,1882.429735401913,20000,19601.03817754057,-909.5068468031772,6.684874004329188,925.0885863868896,1853.5667250651513,20000,16368.867613088994,-1159.7184344051877,-286.38976662016813,519.7226641543616,1313.506659763049,19999.999999999996,24180.537143892834,-664.6500782340325,399.9155025777192,1513.1514505205466,2619.1530816057643,20000.000000000004
Overall,70,94,ReVac_RZV1,2024,18241.557959165693,-1432.9440442117734,-1055.0825288481728,-677.2210134845723,-299.35949812097175,20000,18071.75019688541,-1428.8038189639103,-1051.8341000477426,-682.9267150654114,-312.2492860088899,20000,15025.076283312263,-1688.6120730075852,-1306.125898683677,-936.5861575649683,-583.4694011147099,19999.999999999996,22386.941262883716,-1215.595385099397,-816.3158998270856,-401.7862592235179,28.694315244891246,20000.000000000004
Overall,70,94,ReVac_RZV2,2024,19526.287111401936,-1055.0825288481728,-299.35949812097175,456.3635326062293,1212.0865633334304,20000,19342.8286861909,-1051.8341000477426,-312.2492860088899,432.96020833064426,1177.5788849058818,20000,16097.407159179751,-1306.125898683677,-583.4694011147099,77.50260457424939,723.9842364432883,19999.999999999996,23942.18070533871,-816.3158998270856,28.694315244891246,930.5227994205742,1835.9242176674818,20000.000000000004
Overall,70,95,ReVac_RZV1,2024,18258.068668327945,-1486.958729583213,-1187.9889548370809,-889.0191800909487,-590.0494053448165,20000,18086.285824376246,-1481.0352983381563,-1183.111429837861,-886.1776763607168,-596.6815046153652,20000,14992.384978614095,-1747.2431682953616,-1438.3510498377125,-1146.3360431595413,-865.7611927465435,19999.999999999996,22418.067280033567,-1272.9685701616806,-954.7574580247929,-635.0630642281344,-295.85714924615064,20000.000000000004
Overall,70,95,ReVac_RZV2,2024,19274.565902464794,-1187.9889548370809,-590.0494053448165,7.8901441474477805,605.8296936397121,20000,19093.046457232645,-1183.111429837861,-596.6815046153652,-9.638028358143705,579.0873590445493,20000,15838.30976267099,-1438.3510498377125,-865.7611927465435,-321.75134554388984,196.74166173920625,19999.999999999996,23646.170300925423,-954.7574580247929,-295.85714924615064,406.7222029189438,1126.4732980480442,20000.000000000004
Overall,70,96,ReVac_RZV1,2024,18245.350964719135,-1536.167152660995,-1306.077768980105,-1075.9883852992148,-845.8990016183247,20000,18076.05842396067,-1529.2409262721721,-1301.131513262094,-1071.740614519426,-846.2136199217484,20000,14949.635955162199,-1796.4279239509924,-1552.454933202681,-1333.296308316389,-1114.1862275808674,19999.999999999996,22480.862974575346,-1321.3984726387098,-1082.6233064037249,-834.9675686433783,-581.6756609512902,20000.000000000004
Overall,70,96,ReVac_RZV2,2024,19027.65486923416,-1306.077768980105,-845.8990016183247,-385.72023425654453,74.45853310523566,20000,18850.21181929721,-1301.131513262094,-846.2136199217484,-397.08825865597623,55.78426869223266,20000,15599.235575446937,-1552.454933202681,-1114.1862275808674,-674.4768737091933,-267.05031161581115,19999.999999999996,23428.51415457284,-1082.6233064037249,-581.6756609512902,-60.76820855796532,495.90758398553817,20000.000000000004
Overall,70,97,ReVac_RZV1,2024,18214.751790025693,-1578.4580865222883,-1406.4829086745808,-1234.5077308268733,-1062.5325529791658,20000,18038.97580518251,-1571.3270808788532,-1399.7445713854609,-1229.6252575236513,-1057.9948396668453,20000,14887.622931926133,-1840.647256091862,-1666.7465144056946,-1482.032534233952,-1324.5815528361543,19999.999999999996,22489.863413906645,-1363.2115735965847,-1186.2862013273036,-1001.1868685553732,-816.4061664113074,20000.000000000004
Overall,70,97,ReVac_RZV2,2024,18799.4673947079,-1406.4829086745808,-1062.5325529791658,-718.5821972837507,-374.6318415883357,20000,18618.585606805238,-1399.7445713854609,-1057.9948396668453,-722.2540877187884,-386.1075805582351,20000,15372.310735012858,-1666.7465144056946,-1324.5815528361543,-993.1457216458592,-666.7252845534771,19999.999999999996,23199.205633945683,-1186.2862013273036,-816.4061664113074,-436.63310118314035,-42.00096711488383,20000.000000000004
Overall,70,98,ReVac_RZV1,2024,18174.084169077993,-1614.5360020568976,-1489.9935000106211,-1365.4509979643447,-1240.9084959180684,20000,18007.30588697156,-1607.2753918166031,-1483.592118740365,-1358.2609509760132,-1236.2026295460912,20000,14838.830097037895,-1879.792830470832,-1754.8369033812817,-1626.577342493982,-1498.4230963725497,19999.999999999996,22442.968757843453,-1400.4260576997858,-1271.6681336116242,-1142.6134119344654,-1004.2009037295745,20000.000000000004
Overall,70,98,ReVac_RZV2,2024,18597.52867603533,-1489.9935000106211,-1240.9084959180684,-991.8234918255157,-742.738487732963,20000,18424.530859245027,-1483.592118740365,-1236.2026295460912,-989.3747542890178,-744.9600798179861,20000,15189.961050120914,-1754.8369033812817,-1498.4230963725497,-1260.8320812963932,-1019.2492921581926,19999.999999999996,22965.211774152656,-1271.6681336116242,-1004.2009037295745,-739.2061867972371,-466.14491519056475,20000.000000000004
Overall,70,99,ReVac_RZV1,2024,18130.750949068297,-1643.9077038906237,-1556.7663471912542,-1469.6249904918845,-1382.483633792515,20000,17967.541741637542,-1634.424546299824,-1551.4878210018205,-1464.0601291176622,-1375.4027336999045,20000,14799.29215278808,-1909.3476963940057,-1822.3751103488216,-1733.8089514278781,-1644.1211136472823,19999.999999999996,22401.253031319713,-1429.2061489528658,-1341.5055024335554,-1252.548315817715,-1162.4278372899714,20000.000000000004
Overall,70,99,ReVac_RZV2,2024,18427.031561846154,-1556.7663471912542,-1382.483633792515,-1208.200920393776,-1033.918206995037,20000,18259.75595264342,-1551.4878210018205,-1375.4027336999045,-1204.5054107479118,-1030.9920326024371,20000,15044.88395961813,-1822.3751103488216,-1644.1211136472823,-1464.4769380458167,-1301.8430742361481,19999.999999999996,22766.748155982714,-1341.5055024335554,-1162.4278372899714,-971.6615688556282,-784.6854772789607,20000.000000000004
Overall,70,NA,Vac,2024,17926.046043457147,-1721.9928630162767,-1721.9928630162767,-1721.9928630162767,-1721.9928630162767,NA,17763.527904624614,-1712.1980675589314,-1712.1980675589314,-1712.1980675589314,-1712.1980675589314,NA,14627.577761483943,-1996.3367566649633,-1996.3367566649633,-1996.3367566649633,-1996.3367566649633,NA,22155.859180673073,-1505.2508039472289,-1505.2508039472289,-1505.2508039472289,-1505.2508039472289,NA
Overall,71,80,ReVac_RZV1,2024,14497.500539919423,-559.4073143595363,990.6939803711239,2540.7952751017838,4090.8965698324437,20000,14437.657020761337,-558.3675263070426,989.5374936318601,2530.023746136956,4070.6672300633936,20000,12769.297776272184,-789.6244615808057,740.3898764225429,2153.643657681278,3535.8785857941025,19999.999999999996,16586.503190918636,-365.1438455198004,1265.851091710497,2990.854731493951,4747.33780389957,20000.000000000004
Overall,71,80,ReVac_RZV2,2024,19767.844942003667,990.6939803711239,4090.8965698324437,7191.099159293764,10291.301748755084,20000,19683.537739088977,989.5374936318601,4070.6672300633936,7164.831172867828,10245.231848513558,20000,17441.64246532121,740.3898764225429,3535.8785857941025,6295.803104092661,9059.189771507748,19999.999999999996,22577.661705070357,1265.851091710497,4747.33780389957,8267.192309653037,11793.707117894945,20000.000000000004
Overall,71,81,ReVac_RZV1,2024,14706.650743419134,-628.4339591897038,863.8884140570126,2356.210787303729,3848.5331605504452,20000,14635.778058717498,-625.7661818196179,866.2712197151106,2348.450621306375,3837.0008050085353,20000,12952.220720681398,-855.0335599758077,626.9012569804088,1979.6388515016438,3318.219390422771,19999.999999999996,16814.130086510722,-438.0039827800597,1126.9957190090824,2789.3802018356328,4477.010893977649,20000.000000000004
Overall,71,81,ReVac_RZV2,2024,19780.546812457967,863.8884140570126,3848.5331605504452,6833.177907043878,9817.82265353731,20000,19688.30988416849,866.2712197151106,3837.0008050085353,6806.942605986169,9770.914388406018,20000,17439.65936503404,626.9012569804088,3318.219390422771,5984.019638449941,8629.17009096166,19999.999999999996,22571.02886597764,1126.9957190090824,4477.010893977649,7869.002088400586,11289.754792826145,20000.000000000004
Overall,71,82,ReVac_RZV1,2024,14964.385607507715,-693.837581322391,739.5086602376512,2172.8549017976934,3606.2011433577354,20000,14896.860863131384,-686.9523672869358,742.3177537975525,2169.7734452843006,3597.400481729736,20000,13200.032874884366,-915.2132571386633,495.9025323688784,1811.9206959992473,3102.7093824849644,20000,17084.372902212395,-508.3681888376385,989.6564911275535,2606.462861245817,4205.1435299772475,20000
Overall,71,82,ReVac_RZV2,2024,19837.762828811858,739.5086602376512,3606.2011433577354,6472.89362647782,9339.586109597903,20000,19737.6913475419,742.3177537975525,3597.400481729736,6456.522400348925,9303.188368437555,20000,17513.316835220518,495.9025323688784,3102.7093824849644,5646.1790765633,8205.6806371998,20000,22627.02211518201,989.6564911275535,4205.1435299772475,7474.215432588729,10706.571722389088,20000
Overall,71,83,ReVac_RZV1,2024,15259.794854821768,-758.1543709238002,613.3729676279712,1984.9003061797428,3356.427644731514,20000,15184.431751132191,-755.1644833329608,614.9805131589617,1977.874380814667,3344.4033434531802,20000,13388.687857933948,-979.0700182215521,374.2831829783813,1645.2130509580932,2863.1829617379767,20000,17520.153893798484,-573.761233607435,861.2429461129714,2386.6996642371482,3941.3109110291207,20000
Overall,71,83,ReVac_RZV2,2024,19922.987805897792,613.3729676279712,3356.427644731514,6099.482321835057,8842.5369989386,20000,19822.308475820428,614.9805131589617,3344.4033434531802,6076.866516350451,8810.085306896624,20000,17527.62838731193,374.2831829783813,2863.1829617379767,5289.883969653054,7706.92414884323,20000,22879.28851717095,861.2429461129714,3941.3109110291207,7042.789358319404,10133.061792795592,20000
Overall,71,84,ReVac_RZV1,2024,15584.268945728723,-821.8619546327765,483.520235222368,1788.9024250775126,3094.284614932657,20000,15501.258202809684,-815.3155436887712,484.0998005164049,1786.4383158665705,3080.309832703075,20000,13568.273271457305,-1037.0301355646022,249.0139027945677,1451.9426951708801,2621.795266351487,20000,17856.166205638936,-634.2845451285789,739.319149746827,2176.9210222150564,3654.9457597597793,20000
Overall,71,84,ReVac_RZV2,2024,20022.568391236215,483.520235222368,3094.284614932657,5705.048994642946,8315.813374353234,20000,19918.77066760149,484.0998005164049,3080.309832703075,5682.7464612249005,8286.16937617911,20000,17458.017406893596,249.0139027945677,2621.795266351487,4917.245316599047,7213.056971078011,20000,22956.10810333021,739.319149746827,3654.9457597597793,6583.185935930773,9556.37886132502,20000
Overall,71,85,ReVac_RZV1,2024,15926.631575254994,-884.4733159408623,349.100996423078,1582.6753087870184,2816.249621150959,20000,15861.98074444703,-879.9870200970682,347.7068784949188,1573.8795437746141,2803.6836036153436,20000,13847.501349878692,-1108.7863632996257,111.33202502682293,1242.8416832458943,2355.8435958206214,20000,18385.881855751177,-684.286374899558,605.0961357514985,1981.3730953936101,3345.9441502442683,20000
Overall,71,85,ReVac_RZV2,2024,20120.78423729239,349.100996423078,2816.249621150959,5283.39824587884,7750.54687060672,20000,20037.817764033818,347.7068784949188,2803.6836036153436,5259.394897068352,7721.171256612917,20000,17500.079675271794,111.33202502682293,2355.8435958206214,4529.05301729015,6677.115584166797,20000,23173.777583595762,605.0961357514985,3345.9441502442683,6193.2911828378365,9026.303692309091,20000
Overall,71,86,ReVac_RZV1,2024,16279.847967112139,-946.9326171399425,208.66431191002619,1364.261240959995,2519.8581700099635,20000,16219.445670447349,-943.3755533446072,207.68339531432304,1348.2467923152412,2503.9832324710187,20000,14068.34553450979,-1172.0802610317792,-32.5720334297748,1030.69654217248,2061.958674311238,20000,18858.7914385843,-739.7001974298864,468.0519962453027,1757.004032413377,3047.7786531968904,20000.000000000004
Overall,71,86,ReVac_RZV2,2024,20208.87752588203,208.66431191002619,2519.8581700099635,4831.052028109901,7142.245886209838,20000,20130.927314056942,207.68339531432304,2503.9832324710187,4820.60564303317,7114.673984240437,20000,17514.36607854094,-32.5720334297748,2061.958674311238,4099.165610175388,6126.7944691570465,20000,23360.02172602933,468.0519962453027,3047.7786531968904,5695.209030105069,8369.44230944619,20000.000000000004
Overall,71,87,ReVac_RZV1,2024,16625.666465866037,-1010.9310069184099,59.90034833330806,1130.731703585026,2201.563058836744,20000,16574.61619426644,-1008.9961762016889,59.12006351894871,1118.0224834549085,2181.687792854482,20000,14305.189016467548,-1241.4058097887441,-191.2525007692436,805.0576315591501,1758.458909905323,19999.999999999996,19423.328906692546,-801.0279747043863,323.22714501556317,1525.429682580624,2738.723148933128,20000.000000000004
Overall,71,87,ReVac_RZV2,2024,20266.49307372188,59.90034833330806,2201.563058836744,4343.22576934018,6484.888479843616,20000,20204.032793943697,59.12006351894871,2181.687792854482,4334.392043508855,6472.826125250393,20000,17472.17487163322,-191.2525007692436,1758.458909905323,3635.028447013537,5506.759660637792,19999.999999999996,23634.22009422829,323.22714501556317,2738.723148933128,5189.2720691248105,7659.917915433661,20000.000000000004
Overall,71,88,ReVac_RZV1,2024,16956.105399382162,-1074.7097418930937,-95.0079032218904,884.6939354493128,1864.395774120516,20000,16900.34718223309,-1072.218526435587,-95.32219853826764,875.1821284233879,1846.3099668119048,20000,14543.441468758867,-1319.5075926329507,-341.1937536780186,562.072898396269,1439.6382035189874,19999.999999999996,19919.782960446046,-867.8619262319191,171.60100232548007,1288.3794208628428,2412.1320196845754,20000.000000000004
Overall,71,88,ReVac_RZV2,2024,20287.091650864255,-95.0079032218904,1864.395774120516,3823.7994514629227,5783.2031288053295,20000,20224.99730086328,-95.32219853826764,1846.3099668119048,3805.8490501810898,5765.395941828617,20000,17430.185229664552,-341.1937536780186,1439.6382035189874,3151.1541474372484,4860.404509832833,19999.999999999996,23809.467021232347,171.60100232548007,2412.1320196845754,4665.486592209161,6913.828834131232,20000.000000000004
Overall,71,89,ReVac_RZV1,2024,17257.187981358144,-1140.4177737619593,-257.1784873001634,626.0607991616326,1509.3000856234287,20000,17180.859959604357,-1137.8275315671344,-257.83861721616915,613.3951017075839,1486.4742330383658,20000,14662.308894460108,-1384.6856472417608,-502.09770278357473,321.1705094120468,1103.8061480949784,19999.999999999996,20406.489285633434,-926.7518272862202,6.73955303464748,1018.7102013334198,2041.799631159555,20000.000000000004
Overall,71,89,ReVac_RZV2,2024,20260.201555328247,-257.1784873001634,1509.3000856234287,3275.7786585470208,5042.257231470613,20000,20161.843106349374,-257.83861721616915,1486.4742330383658,3246.790810254253,5003.150372078723,20000,17216.86574241356,-502.09770278357473,1103.8061480949784,2639.6840204959612,4197.013761312151,19999.999999999996,23927.517967577416,6.73955303464748,2041.799631159555,4072.592054779302,6155.178646583598,20000.000000000004
Overall,71,90,ReVac_RZV1,2024,17520.934904570993,-1206.48861545861,-423.37794006878005,359.7327353210498,1142.8434107108797,20000,17437.547481556816,-1204.0842128967943,-428.9167590121955,350.565264631187,1123.106158611252,20000,14812.061863026478,-1454.4964642135392,-681.9293206389068,56.92665514053032,758.8908941073315,19999.999999999996,20797.632063920995,-987.559269125007,-162.58182602933437,732.5467331297101,1638.5888955620478,20000.000000000004
Overall,71,90,ReVac_RZV2,2024,20183.511200896413,-423.37794006878005,1142.8434107108797,2709.0647614905392,4275.286112270199,20000,20082.309975407967,-428.9167590121955,1123.106158611252,2681.235527595484,4236.308607308929,20000,17060.2307400334,-681.9293206389068,758.8908941073315,2113.0082724029144,3478.768722566239,19999.999999999996,23926.74614610418,-162.58182602933437,1638.5888955620478,3456.662155736725,5287.834974329043,20000.000000000004
Overall,71,91,ReVac_RZV1,2024,17732.908817995005,-1273.0329170305893,-591.7847237832938,89.46346946400152,770.7116627112969,20000,17611.05386323236,-1270.8155090780929,-597.5821465724837,75.3633117858843,753.9244801641196,20000,14932.36321308713,-1530.1527341294357,-837.4138319389092,-189.69048874656912,417.64712631985003,19999.999999999996,21258.856867488703,-1050.0265423608023,-313.6842698804788,431.5740072832275,1229.1221687704244,20000.000000000004
