Scenario,Arm,Age0,Age1,Index,M,L,U
Overall,ReVac_RZV1,75,96,Q_Life_d,7.646994993746933,7.646957581076002,7.647028440956753
Overall,ReVac_RZV1,75,96,Q_All_d,7.638947393991689,7.6378671483693745,7.6399012633433285
Overall,ReVac_RZV1,75,96,C_Hosp,17.176505285127856,14.482122570019515,20.159603507256456
Overall,ReVac_RZV1,75,96,C_GP_NonPHN,7.074983687222797,6.718635318400598,7.494263808552959
Overall,ReVac_RZV1,75,96,C_GP_PHN,3.0737218487279767,2.8001087036085206,3.4655245047628513
Overall,ReVac_RZV1,75,96,C_GP,10.184951809595649,9.608646699246739,10.83756623396754
Overall,ReVac_RZV1,75,96,C_Med,27.37626273166795,24.469170421899552,30.477610619293376
Overall,ReVac_RZV1,75,96,C_VacZVL,110,110,110
Overall,ReVac_RZV1,75,96,C_VacRZV,12.010006237266833,12.009391761553239,12.01050046042445
Overall,ReVac_RZV1,75,96,C_Vac,122.01000623726682,122.00939176155323,122.01050046042444
Overall,ReVac_RZV1,75,96,C_All,149.3864193250568,146.4794552259345,152.48760322722526
Overall,ReVac_RZV1,75,96,C_Hosp_d,11.83386836518448,10.089817959910768,13.923945562316804
Overall,ReVac_RZV1,75,96,C_GP_NonPHN_d,5.366037416265643,5.082826214219725,5.677331672640722
Overall,ReVac_RZV1,75,96,C_GP_PHN_d,2.3292862513504202,2.1204255187690184,2.609424877724569
Overall,ReVac_RZV1,75,96,C_GP_d,7.7225198025501784,7.303839189500316,8.222495242475825
Overall,ReVac_RZV1,75,96,C_Med_d,19.585095191569586,17.535303577387793,21.736395019985263
Overall,ReVac_RZV1,75,96,C_VacZVL_d,110,110,110
Overall,ReVac_RZV1,75,96,C_VacRZV_d,5.831709571653997,5.831411200126978,5.831949552038841
Overall,ReVac_RZV1,75,96,C_Vac_d,115.83170957165399,115.83141120012696,115.83194955203884
Overall,ReVac_RZV1,75,96,C_All_d,135.4167864176068,133.36706852082222,137.56820232603565
Overall,ReVac_RZV1,75,96,N_VacZVL,1,1,1
Overall,ReVac_RZV1,75,96,N_VacRZV,0.14129419102666863,0.14128696190062637,0.14130000541675822
Overall,ReVac_RZV1,75,96,N_VacZVL_d,1,1,1
Overall,ReVac_RZV1,75,96,N_VacRZV_d,0.06860834790181172,0.0686048376485527,0.06861117120045696
Overall,ReVac_RZV1,75,97,N0,1,1,1
Overall,ReVac_RZV1,75,97,Year0,2024,2024,2024
Overall,ReVac_RZV1,75,97,Year_Life,13.062794348890847,13.062694725464914,13.062880170581854
Overall,ReVac_RZV1,75,97,Year_Immunised,3.7003647182827955,3.2387333580351307,4.1402466092714425
Overall,ReVac_RZV1,75,97,Risk_HZ,0.08744500008178177,0.08294065697566164,0.09223893656984956
Overall,ReVac_RZV1,75,97,Risk_Hosp,0.005095989209575377,0.004351227295512965,0.00600339853980009
Overall,ReVac_RZV1,75,97,Risk_PHN,0.007716997634859316,0.0070041169141271484,0.008649657076823832
Overall,ReVac_RZV1,75,97,Risk_Death,8.758315398554388e-7,7.415859593874866e-7,1.0188382231970312e-6
Overall,ReVac_RZV1,75,97,Q_Life,9.867064607441204,9.866995893116982,9.867123917691995
Overall,ReVac_RZV1,75,97,Q_HZ,-0.010831548431244717,-0.012237047732000225,-0.009585233031661335
Overall,ReVac_RZV1,75,97,Q_All,9.856249151572639,9.854799376978267,9.857499424782418
Overall,ReVac_RZV1,75,97,Q_HZ_d,-0.00809220345397311,-0.00915032168976229,-0.007129317535307403
Overall,ReVac_RZV1,75,97,Q_Life_d,7.646993463381046,7.646955783802882,7.647027088485583
Overall,ReVac_RZV1,75,97,Q_All_d,7.638905608122876,7.637828187024757,7.63986423788329
Overall,ReVac_RZV1,75,97,C_Hosp,17.339409315985442,14.75068623416663,20.465270400117056
Overall,ReVac_RZV1,75,97,C_GP_NonPHN,7.116616297104965,6.758148471826444,7.543658962443724
Overall,ReVac_RZV1,75,97,C_GP_PHN,3.0903567464777852,2.812046519647068,3.488186719151082
Overall,ReVac_RZV1,75,97,C_GP,10.250767697717858,9.672110663398094,10.91449686657773
Overall,ReVac_RZV1,75,97,C_Med,27.664064926140433,24.794013163802163,30.828000151452663
Overall,ReVac_RZV1,75,97,C_VacZVL,110,110,110
Overall,ReVac_RZV1,75,97,C_VacRZV,9.218317760071672,9.217782695882855,9.218747812587353
Overall,ReVac_RZV1,75,97,C_Vac,119.21831776007167,119.21778269588285,119.21874781258735
Overall,ReVac_RZV1,75,97,C_All,146.88235241829787,144.01240069341236,150.04643262440655
Overall,ReVac_RZV1,75,97,C_Hosp_d,11.92950429936635,10.190770871623196,14.030626027736464
Overall,ReVac_RZV1,75,97,C_GP_NonPHN_d,5.388186829310753,5.10708895864977,5.701402658832395
Overall,ReVac_RZV1,75,97,C_GP_PHN_d,2.337244094105573,2.12672750857158,2.6194223286696223
Overall,ReVac_RZV1,75,97,C_GP_d,7.750749068381905,7.332984663118119,8.255667914797376
Overall,ReVac_RZV1,75,97,C_Med_d,19.750007235377062,17.68656602024109,21.850719748990635
Overall,ReVac_RZV1,75,97,C_VacZVL_d,110,110,110
Overall,ReVac_RZV1,75,97,C_VacRZV_d,4.324779591647504,4.324528565945825,4.324981351056494
Overall,ReVac_RZV1,75,97,C_Vac_d,114.32477959164751,114.32452856594583,114.32498135105648
Overall,ReVac_RZV1,75,97,C_All_d,134.07484715822733,132.01139048333013,136.17558491272084
Overall,ReVac_RZV1,75,97,N_VacZVL,1,1,1
Overall,ReVac_RZV1,75,97,N_VacRZV,0.10845079717731379,0.10844450230450417,0.10845585661867473
Overall,ReVac_RZV1,75,97,N_VacZVL_d,1,1,1
Overall,ReVac_RZV1,75,97,N_VacRZV_d,0.05087975990173535,0.05087680665818618,0.0508821335418411
Overall,ReVac_RZV1,75,98,N0,1,1,1
Overall,ReVac_RZV1,75,98,Year0,2024,2024,2024
Overall,ReVac_RZV1,75,98,Year_Life,13.062791535005655,13.062690996019601,13.06287768731801
Overall,ReVac_RZV1,75,98,Year_Immunised,3.651914155173497,3.1853335771418174,4.086053005234104
Overall,ReVac_RZV1,75,98,Risk_HZ,0.0879340413667141,0.08334274384997706,0.09273254386628452
Overall,ReVac_RZV1,75,98,Risk_Hosp,0.0051557022417799536,0.004390603829669087,0.006037642920746422
Overall,ReVac_RZV1,75,98,Risk_PHN,0.007754129814724944,0.007056031021311985,0.008685329408741492
Overall,ReVac_RZV1,75,98,Risk_Death,8.897583398916922e-7,7.530487082953582e-7,1.0356033294234195e-6
Overall,ReVac_RZV1,75,98,Q_Life,9.867063026241185,9.866993789150424,9.867122298592973
Overall,ReVac_RZV1,75,98,Q_HZ,-0.01089010814556643,-0.012296827664062983,-0.00963084876180236
Overall,ReVac_RZV1,75,98,Q_All,9.856181686336207,9.854737770362233,9.857459492606683
Overall,ReVac_RZV1,75,98,Q_HZ_d,-0.008119891536862565,-0.009178551124634608,-0.007158927221077549
Overall,ReVac_RZV1,75,98,Q_Life_d,7.646992516245037,7.646954772600374,7.647026451167619
Overall,ReVac_RZV1,75,98,Q_All_d,7.638870845427957,7.637799194943476,7.639833779503344
Overall,ReVac_RZV1,75,98,C_Hosp,17.516737409113695,14.957172856226162,20.59427027494887
Overall,ReVac_RZV1,75,98,C_GP_NonPHN,7.147139260192901,6.788038711728637,7.578368091655209
Overall,ReVac_RZV1,75,98,C_GP_PHN,3.102159987601233,2.8223036072547543,3.5113829770026705
Overall,ReVac_RZV1,75,98,C_GP,10.302686135721096,9.712694226640247,10.971600760830132
Overall,ReVac_RZV1,75,98,C_Med,27.893083354338177,25.083004725892117,31.049524779966337
Overall,ReVac_RZV1,75,98,C_VacZVL,110,110,110
Overall,ReVac_RZV1,75,98,C_VacRZV,6.870723327087151,6.87027057015764,6.8710771187062605
Overall,ReVac_RZV1,75,98,C_Vac,116.87072332708715,116.87027057015764,116.87107711870627
Overall,ReVac_RZV1,75,98,C_All,144.76373964847966,141.95393147712645,147.92034132054786
Overall,ReVac_RZV1,75,98,C_Hosp_d,12.038946120770017,10.2918274008288,14.075486974264564
Overall,ReVac_RZV1,75,98,C_GP_NonPHN_d,5.404918403562331,5.125765874950837,5.717750279009295
Overall,ReVac_RZV1,75,98,C_GP_PHN_d,2.3428221444630455,2.130945375557201,2.6265748328369414
Overall,ReVac_RZV1,75,98,C_GP_d,7.772127113152979,7.352322325984948,8.278332166991591
Overall,ReVac_RZV1,75,98,C_Med_d,19.85809222750973,17.796068627251262,21.929695364185502
Overall,ReVac_RZV1,75,98,C_VacZVL_d,110,110,110
Overall,ReVac_RZV1,75,98,C_VacRZV_d,3.1144001764766944,3.114194948265043,3.1145605451349176
Overall,ReVac_RZV1,75,98,C_Vac_d,113.11440017647669,113.11419494826504,113.11456054513492
Overall,ReVac_RZV1,75,98,C_All_d,132.9724577484835,130.91050256931118,135.04416735815434
Overall,ReVac_RZV1,75,98,N_VacZVL,1,1,1
Overall,ReVac_RZV1,75,98,N_VacRZV,0.08083203914220177,0.08082671259008989,0.08083620139654422
Overall,ReVac_RZV1,75,98,N_VacZVL_d,1,1,1
Overall,ReVac_RZV1,75,98,N_VacRZV_d,0.0366400020761964,0.03663758762664756,0.036641888766293144
Overall,ReVac_RZV1,75,99,N0,1,1,1
Overall,ReVac_RZV1,75,99,Year0,2024,2024,2024
Overall,ReVac_RZV1,75,99,Year_Life,13.062789923243468,13.06268885458414,13.062875892582746
Overall,ReVac_RZV1,75,99,Year_Immunised,3.613942358761662,3.146301746218083,4.052454512877367
Overall,ReVac_RZV1,75,99,Risk_HZ,0.08829061665989174,0.08365137559246603,0.09310556155780617
Overall,ReVac_RZV1,75,99,Risk_Hosp,0.005180242454685045,0.00444418470445937,0.006083667592845905
Overall,ReVac_RZV1,75,99,Risk_PHN,0.007774142888951727,0.007092385549883933,0.008708075642823894
Overall,ReVac_RZV1,75,99,Risk_Death,8.98719940930008e-7,7.614605901425431e-7,1.04763203889588e-6
Overall,ReVac_RZV1,75,99,Q_Life,9.867062341627928,9.866992864708775,9.86712154046994
Overall,ReVac_RZV1,75,99,Q_HZ,-0.010932222050822622,-0.012339900125158601,-0.00966046006329582
Overall,ReVac_RZV1,75,99,Q_All,9.856135135116217,9.854693902282056,9.857421166042124
Overall,ReVac_RZV1,75,99,Q_HZ_d,-0.008139323806905182,-0.009198147874065896,-0.007178736365031441
Overall,ReVac_RZV1,75,99,Q_Life_d,7.646992182600268,7.6469543476298165,7.647026220310858
Overall,ReVac_RZV1,75,99,Q_All_d,7.638847859287097,7.637779273358178,7.63981519119526
Overall,ReVac_RZV1,75,99,C_Hosp,17.643017232529537,15.147790752039962,20.771454059411685
Overall,ReVac_RZV1,75,99,C_GP_NonPHN,7.175194935524264,6.807903835977238,7.601854573467035
Overall,ReVac_RZV1,75,99,C_GP_PHN,3.1112148660194,2.8287627498504904,3.524164086579893
Overall,ReVac_RZV1,75,99,C_GP,10.33999033556577,9.743360763508353,11.007899037806611
Overall,ReVac_RZV1,75,99,C_Med,28.033960512583032,25.304322092871935,31.217337640793776
Overall,ReVac_RZV1,75,99,C_VacZVL,110,110,110
Overall,ReVac_RZV1,75,99,C_VacRZV,4.956367005058877,4.956001681601067,4.956648913757528
Overall,ReVac_RZV1,75,99,C_Vac,114.95636700505888,114.95600168160107,114.95664891375752
Overall,ReVac_RZV1,75,99,C_All,142.990202262802,140.26078533303297,146.17377987099516
Overall,ReVac_RZV1,75,99,C_Hosp_d,12.103115325784886,10.364634837850176,14.123793654259101
Overall,ReVac_RZV1,75,99,C_GP_NonPHN_d,5.415673309740474,5.1379852746955565,5.728515939392114
Overall,ReVac_RZV1,75,99,C_GP_PHN_d,2.3471497287772802,2.1346712531228382,2.6316171464840403
Overall,ReVac_RZV1,75,99,C_GP_d,7.790050015066678,7.366394777310879,8.29398439547983
Overall,ReVac_RZV1,75,99,C_Med_d,19.941107633489384,17.867684409085282,22.021976430994023
Overall,ReVac_RZV1,75,99,C_VacZVL_d,110,110,110
Overall,ReVac_RZV1,75,99,C_VacRZV_d,2.1706762880645467,2.1705162920500194,2.1707997519902276
Overall,ReVac_RZV1,75,99,C_Vac_d,112.17067628806456,112.17051629205004,112.17079975199023
Overall,ReVac_RZV1,75,99,C_All_d,132.11182241535624,130.03840306239186,134.19271059544877
Overall,ReVac_RZV1,75,99,N_VacZVL,1,1,1
Overall,ReVac_RZV1,75,99,N_VacRZV,0.058310200059516204,0.058305902136483144,0.058313516632441505
Overall,ReVac_RZV1,75,99,N_VacZVL_d,1,1,1
Overall,ReVac_RZV1,75,99,N_VacRZV_d,0.02553736809487702,0.025535485788823767,0.025538820611649735
Overall,ReVac_RZV1,76,77,N0,1,1,1
Overall,ReVac_RZV1,76,77,Year0,2024,2024,2024
Overall,ReVac_RZV1,76,77,Year_Life,12.37260356357113,12.37247532479739,12.372784484012623
Overall,ReVac_RZV1,76,77,Year_Immunised,6.120777276793456,4.828813850668371,7.939660183267483
Overall,ReVac_RZV1,76,77,Risk_HZ,0.058553179494704274,0.04104744929315236,0.07065837482976656
Overall,ReVac_RZV1,76,77,Risk_Hosp,0.003746475239889623,0.00239923443207254,0.004814631431993718
Overall,ReVac_RZV1,76,77,Risk_PHN,0.005109269083493727,0.003590489532842817,0.006505618700747724
Overall,ReVac_RZV1,76,77,Risk_Death,5.442843728127864e-7,1.8194495904989709e-7,7.839935694753438e-7
Overall,ReVac_RZV1,76,77,Q_Life,9.38137082055444,9.381281676148541,9.381494362265743
Overall,ReVac_RZV1,76,77,Q_HZ,-0.007314186237445931,-0.009200862058626327,-0.004971836169209769
Overall,ReVac_RZV1,76,77,Q_All,9.37404520017476,9.37215104916329,9.376549830213362
Overall,ReVac_RZV1,76,77,Q_HZ_d,-0.005386875400608596,-0.006863767214810859,-0.0037972636948727964
Overall,ReVac_RZV1,76,77,Q_Life_d,7.353542393531161,7.353488887175474,7.353610939690333
Overall,ReVac_RZV1,76,77,Q_All_d,7.34815465225327,7.346653124035396,7.349800939143868
Overall,ReVac_RZV1,76,77,C_Hosp,12.925081515487225,8.118699584541485,16.513484985134582
Overall,ReVac_RZV1,76,77,C_GP_NonPHN,4.721760066048655,3.344246028701821,5.709917811961294
Overall,ReVac_RZV1,76,77,C_GP_PHN,2.0516351557848775,1.4249690886463213,2.600736320896996
Overall,ReVac_RZV1,76,77,C_GP,6.754721220100957,4.827157816227314,8.300350544617794
Overall,ReVac_RZV1,76,77,C_Med,19.86394087110207,12.678363764096188,25.03396743025175
Overall,ReVac_RZV1,76,77,C_VacZVL,110,110,110
Overall,ReVac_RZV1,76,77,C_VacRZV,85,85,85
Overall,ReVac_RZV1,76,77,C_Vac,195,195,195
Overall,ReVac_RZV1,76,77,C_All,214.86394087110205,207.67836376409622,220.03396743025175
Overall,ReVac_RZV1,76,77,C_Hosp_d,8.69019793505863,5.77928493559063,11.509051922978818
Overall,ReVac_RZV1,76,77,C_GP_NonPHN_d,3.5392422444201683,2.538242791658456,4.366704120328709
Overall,ReVac_RZV1,76,77,C_GP_PHN_d,1.5442275887560037,1.0827554116957427,1.93209488888788
Overall,ReVac_RZV1,76,77,C_GP_d,5.066091111790672,3.7020109993008696,6.264340832112097
Overall,ReVac_RZV1,76,77,C_Med_d,13.942739092328193,9.40092059313935,17.82608081365321
Overall,ReVac_RZV1,76,77,C_VacZVL_d,110,110,110
Overall,ReVac_RZV1,76,77,C_VacRZV_d,82.1256038647343,82.1256038647343,82.1256038647343
Overall,ReVac_RZV1,76,77,C_Vac_d,192.1256038647343,192.1256038647343,192.1256038647343
Overall,ReVac_RZV1,76,77,C_All_d,206.0683429570625,201.52652445787365,209.95168467838752
Overall,ReVac_RZV1,76,77,N_VacZVL,1,1,1
Overall,ReVac_RZV1,76,77,N_VacRZV,1,1,1
Overall,ReVac_RZV1,76,77,N_VacZVL_d,1,1,1
Overall,ReVac_RZV1,76,77,N_VacRZV_d,0.9661835748792271,0.9661835748792271,0.9661835748792271
Overall,ReVac_RZV1,76,78,N0,1,1,1
Overall,ReVac_RZV1,76,78,Year0,2024,2024,2024
Overall,ReVac_RZV1,76,78,Year_Life,12.37262029784329,12.372493212918602,12.372782825972974
Overall,ReVac_RZV1,76,78,Year_Immunised,6.309297154562449,5.043983405370136,7.890689438747277
Overall,ReVac_RZV1,76,78,Risk_HZ,0.056651770465548465,0.041328427438590894,0.06811401954205976
Overall,ReVac_RZV1,76,78,Risk_Hosp,0.0035946468393813005,0.002407375902477674,0.0046429393050261775
Overall,ReVac_RZV1,76,78,Risk_PHN,0.004924539351225907,0.003656703208506475,0.006272934427735021
Overall,ReVac_RZV1,76,78,Risk_Death,5.022208500408648e-7,1.7296611551489651e-7,7.302785983989598e-7
Overall,ReVac_RZV1,76,78,Q_Life,9.38138276632879,9.381294073890158,9.38149410799424
Overall,ReVac_RZV1,76,78,Q_HZ,-0.007090510959567746,-0.008845414702684252,-0.005096487477165265
Overall,ReVac_RZV1,76,78,Q_All,9.374304805098404,9.372519611186041,9.37642303400862
Overall,ReVac_RZV1,76,78,Q_HZ_d,-0.005269785427655348,-0.006601327213440508,-0.003843639959761371
Overall,ReVac_RZV1,76,78,Q_Life_d,7.353549463783999,7.3535001181404,7.353613427723603
Overall,ReVac_RZV1,76,78,Q_All_d,7.34828208417521,7.346935738618821,7.3497596088462736
Overall,ReVac_RZV1,76,78,C_Hosp,12.436375428262732,8.131684168795045,15.906489476176267
Overall,ReVac_RZV1,76,78,C_GP_NonPHN,4.610629177810418,3.3642041582121998,5.56651603213334
Overall,ReVac_RZV1,76,78,C_GP_PHN,1.9869642736363375,1.4217541472282371,2.4867043548819674
Overall,ReVac_RZV1,76,78,C_GP,6.542707602026134,4.862313201739727,8.014905612788066
Overall,ReVac_RZV1,76,78,C_Med,19.1201900500043,12.859636389866177,24.15003411407394
Overall,ReVac_RZV1,76,78,C_VacZVL,110,110,110
Overall,ReVac_RZV1,76,78,C_VacRZV,82.62837945917013,82.62836091124917,82.62839434703861
Overall,ReVac_RZV1,76,78,C_Vac,192.62837945917013,192.62836091124913,192.62839434703858
Overall,ReVac_RZV1,76,78,C_All,211.74857395475033,205.48799937925156,216.77841505836858
Overall,ReVac_RZV1,76,78,C_Hosp_d,8.35376423119797,5.707984552273327,11.044753189009835
Overall,ReVac_RZV1,76,78,C_GP_NonPHN_d,3.4781636279731964,2.5964726556828697,4.227400908869536
Overall,ReVac_RZV1,76,78,C_GP_PHN_d,1.5118083258472732,1.0999874422079523,1.874424419226781
Overall,ReVac_RZV1,76,78,C_GP_d,4.99746934151279,3.7524835914243235,6.079247945513178
Overall,ReVac_RZV1,76,78,C_Med_d,13.451823606078719,9.5708089009906665,17.1091418480582
Overall,ReVac_RZV1,76,78,C_VacZVL_d,110,110,110
Overall,ReVac_RZV1,76,78,C_VacRZV_d,77.13447637907083,77.13445906438814,77.13449027705535
Overall,ReVac_RZV1,76,78,C_Vac_d,187.1344763790708,187.13445906438812,187.13449027705533
Overall,ReVac_RZV1,76,78,C_All_d,200.58629528691438,196.70529847218796,204.24362755503586
Overall,ReVac_RZV1,76,78,N_VacZVL,1,1,1
Overall,ReVac_RZV1,76,78,N_VacRZV,0.9720985818725898,0.9720983636617548,0.9720987570239836
Overall,ReVac_RZV1,76,78,N_VacZVL_d,1,1,1
Overall,ReVac_RZV1,76,78,N_VacRZV_d,0.9074644279890685,0.9074642242869191,0.9074645914947688
Overall,ReVac_RZV1,76,79,N0,1,1,1
Overall,ReVac_RZV1,76,79,Year0,2024,2024,2024
Overall,ReVac_RZV1,76,79,Year_Life,12.372635802182948,12.37251802520872,12.372786721896592
Overall,ReVac_RZV1,76,79,Year_Immunised,6.368969589861274,5.204576876528536,7.779031347238547
Overall,ReVac_RZV1,76,79,Risk_HZ,0.055926402253440574,0.042450424967418715,0.06633098298631726
Overall,ReVac_RZV1,76,79,Risk_Hosp,0.0034649817910067148,0.0023790521083956245,0.004528586749753708
Overall,ReVac_RZV1,76,79,Risk_PHN,0.004858837166960784,0.0037277281501296965,0.006155420263441288
Overall,ReVac_RZV1,76,79,Risk_Death,4.5876521147490794e-7,1.737181753468276e-7,6.765149998488981e-7
Overall,ReVac_RZV1,76,79,Q_Life,9.381392223244857,9.38131139873592,9.381496429314655
Overall,ReVac_RZV1,76,79,Q_HZ,-0.006981251193557138,-0.008587394508346812,-0.005190470371823515
Overall,ReVac_RZV1,76,79,Q_All,9.374416547362717,9.372788416693474,9.37629114900016
Overall,ReVac_RZV1,76,79,Q_HZ_d,-0.00522209505194258,-0.006422303881129554,-0.0039593826908026295
Overall,ReVac_RZV1,76,79,Q_Life_d,7.353555089009987,7.353509541146541,7.353611038448708
Overall,ReVac_RZV1,76,79,Q_All_d,7.348331516911538,7.347121430576081,7.349644981425961
Overall,ReVac_RZV1,76,79,C_Hosp,11.908595651163903,8.10064475606719,15.433732174347993
Overall,ReVac_RZV1,76,79,C_GP_NonPHN,4.559640194775194,3.468689409559033,5.4532341216605245
Overall,ReVac_RZV1,76,79,C_GP_PHN,1.9561786173249676,1.4634362836935018,2.423534402140734
Overall,ReVac_RZV1,76,79,C_GP,6.4994988402038025,4.973907649291303,7.783022473203789
Overall,ReVac_RZV1,76,79,C_Med,18.534052705742553,13.162395717112107,23.381872668966786
Overall,ReVac_RZV1,76,79,C_VacZVL,110,110,110
Overall,ReVac_RZV1,76,79,C_VacRZV,80.0548927864665,80.05485152250941,80.05492436526187
Overall,ReVac_RZV1,76,79,C_Vac,190.0548927864665,190.0548515225094,190.05492436526185
Overall,ReVac_RZV1,76,79,C_All,208.58896132391249,203.21731399852987,213.43678386600354
Overall,ReVac_RZV1,76,79,C_Hosp_d,8.13251987591876,5.659122261758523,10.652458178403013
Overall,ReVac_RZV1,76,79,C_GP_NonPHN_d,3.479059685394639,2.673958623917954,4.158952309434678
Overall,ReVac_RZV1,76,79,C_GP_PHN_d,1.4914772252247732,1.1418014764293904,1.8359531385841352
Overall,ReVac_RZV1,76,79,C_GP_d,4.975671295864501,3.8909015226647896,5.9545619967810355
Overall,ReVac_RZV1,76,79,C_Med_d,13.174480780293464,9.907355560307222,16.687654883840274
Overall,ReVac_RZV1,76,79,C_VacZVL_d,110,110,110
Overall,ReVac_RZV1,76,79,C_VacRZV_d,72.20492660178904,72.20488938406393,72.20495508405317
Overall,ReVac_RZV1,76,79,C_Vac_d,182.20492660178903,182.20488938406393,182.20495508405315
Overall,ReVac_RZV1,76,79,C_All_d,195.379410201354,192.11224606301514,198.89260866660874
Overall,ReVac_RZV1,76,79,N_VacZVL,1,1,1
Overall,ReVac_RZV1,76,79,N_VacRZV,0.9418222680760766,0.9418217826177577,0.9418226395913161
Overall,ReVac_RZV1,76,79,N_VacZVL_d,1,1,1
Overall,ReVac_RZV1,76,79,N_VacRZV_d,0.8494697247269299,0.8494692868713405,0.8494700598123904
Overall,ReVac_RZV1,76,80,N0,1,1,1
Overall,ReVac_RZV1,76,80,Year0,2024,2024,2024
Overall,ReVac_RZV1,76,80,Year_Life,12.372647190377068,12.37253789326508,12.37278099916281
Overall,ReVac_RZV1,76,80,Year_Immunised,6.346623397556078,5.323652741226416,7.59500143468506
Overall,ReVac_RZV1,76,80,Risk_HZ,0.055947674541593356,0.04436595244994456,0.06564184227214899
Overall,ReVac_RZV1,76,80,Risk_Hosp,0.0033811262296664655,0.002389918663725691,0.004397996348208294
Overall,ReVac_RZV1,76,80,Risk_PHN,0.004882197809320791,0.0038521384799868287,0.006028810774414496
Overall,ReVac_RZV1,76,80,Risk_Death,4.239119437983032e-7,1.734139396926093e-7,6.195125767621314e-7
Overall,ReVac_RZV1,76,80,Q_Life,9.381400123100345,9.381326043915655,9.381491204387686
Overall,ReVac_RZV1,76,80,Q_HZ,-0.006957182390221548,-0.008407726635134996,-0.005358858616896137
Overall,ReVac_RZV1,76,80,Q_All,9.37443645256462,9.372976634200873,9.376121825666047
Overall,ReVac_RZV1,76,80,Q_HZ_d,-0.005272032554091383,-0.006314444856178996,-0.004136720911826623
Overall,ReVac_RZV1,76,80,Q_Life_d,7.353557810072388,7.35351380549371,7.3536087794495755
Overall,ReVac_RZV1,76,80,Q_All_d,7.348277792160918,7.347234540012713,7.349449174394571
Overall,ReVac_RZV1,76,80,C_Hosp,11.570667798260668,8.022365416857467,15.037590398424122
Overall,ReVac_RZV1,76,80,C_GP_NonPHN,4.55928098953732,3.6162385565720454,5.379081765759054
Overall,ReVac_RZV1,76,80,C_GP_PHN,1.9643194431584412,1.5136441083631895,2.399137849335964
Overall,ReVac_RZV1,76,80,C_GP,6.53024050677418,5.169180198658461,7.707236367811965
Overall,ReVac_RZV1,76,80,C_Med,18.19215221320593,13.592095805179703,22.736025731649384
Overall,ReVac_RZV1,76,80,C_VacZVL,110,110,110
Overall,ReVac_RZV1,76,80,C_VacRZV,77.27107836300397,77.27100879718829,77.27113483244887
Overall,ReVac_RZV1,76,80,C_Vac,187.27107836300397,187.2710087971883,187.2711348324489
Overall,ReVac_RZV1,76,80,C_All,205.4631859264776,200.86321573761794,210.00712806225107
Overall,ReVac_RZV1,76,80,C_Hosp_d,7.975510309922004,5.795229672964169,10.411700331674526
Overall,ReVac_RZV1,76,80,C_GP_NonPHN_d,3.5351727611002115,2.820859831836554,4.141654097694549
Overall,ReVac_RZV1,76,80,C_GP_PHN_d,1.518076385850209,1.2011014005063594,1.8202159580046713
Overall,ReVac_RZV1,76,80,C_GP_d,5.06526839471141,4.11888401557278,5.890810622002827
Overall,ReVac_RZV1,76,80,C_Med_d,13.098417514257015,10.159621398024964,16.29640312274411
Overall,ReVac_RZV1,76,80,C_VacZVL_d,110,110,110
Overall,ReVac_RZV1,76,80,C_VacRZV_d,67.33728066532713,67.33722004273774,67.337329875186
Overall,ReVac_RZV1,76,80,C_Vac_d,177.3372806653271,177.33722004273775,177.33732987518601
Overall,ReVac_RZV1,76,80,C_All_d,190.43571699392504,187.4968431056107,193.6337319823493
Overall,ReVac_RZV1,76,80,N_VacZVL,1,1,1
Overall,ReVac_RZV1,76,80,N_VacRZV,0.9090715101529878,0.909070691731627,0.9090721744993986
Overall,ReVac_RZV1,76,80,N_VacZVL_d,1,1,1
Overall,ReVac_RZV1,76,80,N_VacRZV_d,0.792203301945025,0.7922025887380911,0.7922038808845412
Overall,ReVac_RZV1,76,81,N0,1,1,1
Overall,ReVac_RZV1,76,81,Year0,2024,2024,2024
Overall,ReVac_RZV1,76,81,Year_Life,12.37265305386019,12.372549502855415,12.372772136888115
Overall,ReVac_RZV1,76,81,Year_Immunised,6.2598624389653175,5.347924525692972,7.362312574773091
Overall,ReVac_RZV1,76,81,Risk_HZ,0.05689344841764375,0.04641005277038029,0.06585381792915733
Overall,ReVac_RZV1,76,81,Risk_Hosp,0.003350709324803057,0.0024739437455111465,0.004278920628824892
Overall,ReVac_RZV1,76,81,Risk_PHN,0.004944641609746098,0.003998028021310546,0.00600129606745406
Overall,ReVac_RZV1,76,81,Risk_Death,3.989674378870518e-7,1.8404485251265112e-7,5.654324709505817e-7
Overall,ReVac_RZV1,76,81,Q_Life,9.381404741049682,9.381333063674166,9.38148554661914
Overall,ReVac_RZV1,76,81,Q_HZ,-0.0070124747441650025,-0.008326266393662171,-0.005513116341796542
Overall,ReVac_RZV1,76,81,Q_All,9.37439422190547,9.373061059384598,9.375893682755391
Overall,ReVac_RZV1,76,81,Q_HZ_d,-0.0053976781260497864,-0.006327580671062729,-0.004379393768604722
Overall,ReVac_RZV1,76,81,Q_Life_d,7.353560159210549,7.353518769900667,7.353603523007974
Overall,ReVac_RZV1,76,81,Q_All_d,7.348169757143213,7.347199996852157,7.349220328544499
Overall,ReVac_RZV1,76,81,C_Hosp,11.377736831645802,8.282549077122829,14.643846273348469
Overall,ReVac_RZV1,76,81,C_GP_NonPHN,4.6336836396772165,3.784420864086479,5.376765602645538
