Scenario,Age0,Age1,Arm,Year0,ICER_A,ICER25_A,ICER50_A,ICER75_A,ICER100_A,ICER_Thres_A,ICER_M,ICER25_M,ICER50_M,ICER75_M,ICER100_M,ICER_Thres_M,ICER_L,ICER25_L,ICER50_L,ICER75_L,ICER100_L,ICER_Thres_L,ICER_U,ICER25_U,ICER50_U,ICER75_U,ICER100_U,ICER_Thres_U
"Second_[85,90)",74,"[85,90)",ReVac_RZV2,2024,38175.35823203269,9042.837427165363,21181.38776252675,33319.93809788813,45458.48843324952,20000,37318.592251752765,8808.262256763566,20677.14855922808,32565.406308964,44465.09410728583,20000,29396.254212945478,6603.6598352082465,16070.982373676174,25584.539983151008,35113.82555763719,19999.999999999996,52031.970774843954,12996.479758651969,29341.48237386,45560.85593931202,61737.68519093743,20000.000000000004
"Second_[85,90)",75,"[85,90)",ReVac_RZV1,2024,22964.86673846717,4576.6795834246805,12238.424231359053,19900.168879293426,27561.913527227796,20000,22077.31332792264,4351.003768000546,11721.400970784736,19124.567195763495,26533.671398521743,20000,15894.426193659434,2504.2570870713625,8124.145150554136,13663.929459038094,19227.6072347647,19999.999999999996,35598.77733238417,8161.480509077408,19626.452960086088,31002.638058505163,42578.41472470089,20000.000000000004
"Second_[85,90)",75,"[85,90)",ReVac_RZV2,2024,38779.210428961,9219.299109022691,21535.928825663654,33852.558542304614,46169.18825894558,20000,37893.17683890743,8974.171518392555,21021.547760149748,33070.51885235033,45107.273483548895,20000,29746.020470249106,6696.726878163111,16259.260719252457,25892.575312307545,35526.18820716144,19999.999999999996,53142.84753820245,13352.677925159855,30027.545585492233,46542.41780890256,63043.4921321523,20000.000000000004
"Second_[85,90)",76,"[85,90)",ReVac_RZV1,2024,23527.612868296812,4740.64799784737,12568.550027201303,20396.452056555238,28224.354085909174,20000,22571.825028323576,4509.085238099411,12009.397355437337,19583.151557498088,27094.45093381853,20000,16206.842028493433,2602.428848150234,8282.704246280953,13917.349795202368,19586.0716130177,19999.999999999996,36917.82786679514,8511.142857067303,20412.73301915659,32221.39630335058,44074.28605019979,20000.000000000004
"Second_[85,90)",76,"[85,90)",ReVac_RZV2,2024,39490.91579379648,9427.25615572506,21953.781004921482,34480.305854117905,47006.83070331433,20000,38506.84131054775,9176.637961950932,21456.10018676676,33630.68331312346,45885.48731517946,20000,30190.612474953836,6810.62434731014,16530.81371604242,26287.81282955057,36044.811943058725,19999.999999999996,54407.40403134209,13739.076210431807,30782.460525821334,47658.07094121358,64531.403666534854,20000.000000000004
"Second_[85,90)",77,"[85,90)",ReVac_RZV1,2024,24203.3274943643,4937.497342819619,12964.926572629904,20992.355802440186,29019.78503225047,20000,23187.235162091594,4687.932950972716,12391.636279421667,20101.17267461818,27793.59793683746,20000,16547.343909791005,2699.717345537881,8490.687015967846,14226.996862394104,20027.541037290146,19999.999999999996,38583.57982379235,8938.036820347053,21361.316536693626,33692.278972484746,45920.13144684894,20000.000000000004
"Second_[85,90)",77,"[85,90)",ReVac_RZV2,2024,40336.33094060799,9674.254717863769,22450.119810673863,35225.98490348396,48001.849996294055,20000,39323.40255752593,9411.10646653851,21914.555636293167,34368.35992434049,46779.0446916252,20000,30722.809943454922,6962.910477978714,16876.323419864162,26780.608980497338,36636.1113878913,19999.999999999996,55859.26084672044,14138.331528625355,31638.386190267145,48939.45749644846,66238.96587212842,20000.000000000004
"Second_[85,90)",78,"[85,90)",ReVac_RZV1,2024,25024.092448254723,5176.557968930226,13446.3640019821,21716.170035033974,29985.97606808585,20000,23957.94022429097,4898.785469911372,12845.86630220179,20782.44759068582,28687.722137375065,20000,16970.3886137379,2826.1664917792864,8735.298396034801,14566.998997044891,20518.15588833495,19999.999999999996,40293.090868948275,9421.409814095288,22494.043355885242,35221.35749650582,48089.744476207336,20000.000000000004
"Second_[85,90)",78,"[85,90)",ReVac_RZV2,2024,41349.878263406594,9970.339608971948,23045.147381653052,36119.95515433415,49194.76292701526,20000,40284.86923997347,9693.29442547106,22459.788304593894,35195.91308827387,47910.575436269886,20000,31279.665269011737,7160.5550748404785,17248.89544588507,27266.69803060195,37331.17924445349,19999.999999999996,57698.767158462746,14640.7307162408,32707.017041331026,50558.26712499654,68409.51720866204,20000.000000000004
"Second_[85,90)",79,"[85,90)",ReVac_RZV1,2024,26035.152141783557,5470.986225248452,14039.388690471413,22607.791155694373,31176.193620917333,20000,24859.70099307173,5163.978716609607,13377.295284416028,21606.741998357156,29758.478898417212,20000,17451.06887241387,2978.571450253636,9026.707431164585,15045.45825590843,21077.22633307325,19999.999999999996,42614.404809113745,10030.031758370036,23718.59334655416,37135.25624550109,50831.8190705683,20000.000000000004
"Second_[85,90)",79,"[85,90)",ReVac_RZV2,2024,42578.45825510389,10329.195041467423,23766.388047149285,37203.58105283115,50640.77405851301,20000,41411.10697495997,10028.63328414208,23121.730712758763,36182.904660662294,49265.546156973054,20000,32061.675111964094,7409.806873949736,17665.155945471157,27948.02376282098,38232.15213567878,19999.999999999996,59817.567827709274,15264.839851564206,34024.51559481268,52448.15372876887,70871.68897611993,20000.000000000004
"Second_[90,95)",70,"[90,95)",ReVac_RZV1,2024,30274.489863397645,6409.408068697376,16353.192149822487,26296.9762309476,36240.760312072714,20000,29328.99015858665,6120.821059555076,15825.949327832583,25505.912699771266,35175.47574246512,20000,21378.85975111671,3799.28865257749,11154.251274083928,18461.325603401314,25656.308000318506,19999.999999999996,44506.9966936117,10635.47900343844,24751.817525655693,38862.83179403944,52991.60427088414,20000.000000000004
"Second_[90,95)",70,"[90,95)",ReVac_RZV2,2024,52697.79351149001,13001.63584291265,29541.70153815322,46081.76723339378,62621.83292863435,20000,51816.20347929494,12750.71946421169,28994.063541611053,45303.65485757931,61607.42312598272,20000,41093.95807360671,9694.876615773685,22757.3440187803,35895.94983787689,48863.52555933331,19999.999999999996,69039.29841601734,17724.81228733711,38943.17095556521,60482.170105179495,81819.25825712786,20000.000000000004
"Second_[90,95)",71,"[90,95)",ReVac_RZV1,2024,30465.510816191698,6465.411616731457,16465.45294983989,26465.494282948326,36465.53561605676,20000,29493.29130453585,6160.686243439049,15921.044248261313,25633.09996483859,35331.2471885501,20000,21443.43366836084,3835.331209245462,11224.466516826995,18547.459720123756,25732.315167727316,19999.999999999996,44936.0986578986,10737.40840085705,25012.14022898001,39243.75097396838,53474.53313777247,20000.000000000004
"Second_[90,95)",71,"[90,95)",ReVac_RZV2,2024,52957.70484126607,13077.91966939223,29694.49682433966,46311.073979287095,62927.65113423453,20000,52015.80913184711,12821.716113303759,29163.646155387003,45503.13230696611,61825.96573963159,20000,41237.71353373583,9730.849439932617,22824.485883795114,36020.13454021809,49032.71041036125,19999.999999999996,69342.70591665283,17907.22365001157,39237.38053562637,60781.74229475001,82215.70286551621,20000.000000000004
"Second_[90,95)",72,"[90,95)",ReVac_RZV1,2024,30682.941978380986,6529.155267732143,16593.23306383583,26657.310859939513,36721.3886560432,20000,29708.55275223941,6230.526113641641,16045.07272579386,25816.101817433424,35562.53931668085,20000,21519.564091680568,3874.2647472638805,11304.247441263493,18644.873048684753,25821.925157782654,19999.999999999996,45355.95384946769,10853.002181270751,25258.44418530167,39613.808231134535,53976.9584545108,20000.000000000004
"Second_[90,95)",72,"[90,95)",ReVac_RZV2,2024,53252.83021350286,13164.536450021778,29867.99218480556,46571.447919589344,63274.90365437312,20000,52240.49173209713,12908.422794956085,29312.219709829013,45680.30809986846,62066.67686826347,20000,41405.632212148616,9786.150441297166,22904.52363769615,36141.0588962631,49230.332827526094,19999.999999999996,69807.36270013393,18099.70421993079,39643.15263345336,61201.98223127887,82705.6472618238,20000.000000000004
"Second_[90,95)",73,"[90,95)",ReVac_RZV1,2024,30931.248457633523,6601.947177424865,16739.15604417847,26876.36491093208,37013.573777685684,20000,29942.956956565118,6284.790995936422,16137.383201989665,26000.341017832885,35847.63511709725,20000,21609.471558495385,3905.4711229342383,11373.484214882028,18730.618099052408,25927.751747659855,19999.999999999996,45841.06399664818,10985.249971003952,25543.2283780125,40041.682391323695,54582.28745316661,20000.000000000004
"Second_[90,95)",73,"[90,95)",ReVac_RZV2,2024,53588.93252240642,13263.176837466279,30065.575039524672,46867.973241583066,63670.37144364146,20000,52556.86212553979,13002.300470639364,29461.504253723368,45946.41310080745,62481.66122377785,20000,41597.52439093827,9848.784271733595,22999.501607572107,36283.80359569079,49489.828624878115,19999.999999999996,70480.220709549,18298.105691221488,40036.58351951388,61782.295739576024,83527.10816450845,20000.000000000004
"Second_[90,95)",74,"[90,95)",ReVac_RZV1,2024,31215.841822059723,6685.372710650468,16906.40150707099,27127.430303491514,37348.45909991204,20000,30212.301524350554,6353.333067347149,16278.948316879785,26239.615734037543,36183.05519241937,20000,21720.004815823475,3939.8457119943328,11453.920584613763,18824.446802882972,26111.33115653391,19999.999999999996,46406.72190243226,11137.408360305022,25853.488486824393,40538.096699740054,55283.93793273056,20000.000000000004
"Second_[90,95)",74,"[90,95)",ReVac_RZV2,2024,53972.94072226277,13375.873503682333,30291.31817809085,47206.76285249936,64122.207526907885,20000,52928.436124861175,13110.397070713687,29698.096942357603,46265.33449489544,62923.08856980979,20000,41811.12260991024,9920.419076622053,23130.511763269787,36473.805225155826,49791.22854569816,19999.999999999996,71119.34865842419,18478.007525222656,40367.79653637853,62346.08589691469,84279.24280068841,20000.000000000004
"Second_[90,95)",75,"[90,95)",ReVac_RZV1,2024,31543.335405468424,6781.369201749824,17098.85511996591,27416.341038181992,37733.82695639807,20000,30538.988754541606,6429.234160310785,16472.942592964653,26530.736585188333,36587.22596091725,20000,21902.29617255771,3981.4060641310366,11562.781131011305,18964.86519555163,26354.483780628747,19999.999999999996,47060.56087385997,11320.377387620421,26207.486680932387,41100.80218818038,55995.69899901635,20000.000000000004
"Second_[90,95)",75,"[90,95)",ReVac_RZV2,2024,54413.246392359775,13505.088111972746,30550.154062134006,47595.22001229527,64640.28596245653,20000,53366.26482309122,13216.82820456178,29953.317153595723,46686.50824818296,63445.79769844815,20000,42060.7581915903,9974.063564143313,23317.392856748844,36712.435200596694,50056.8437001003,19999.999999999996,71857.9354809959,18712.196577176273,40838.82210313719,62997.20078730496,85148.41627939121,20000.000000000004
"Second_[90,95)",76,"[90,95)",ReVac_RZV1,2024,31921.88720810644,6892.326361125745,17321.3100473677,27750.29373360966,38179.27741985161,20000,30918.398142918923,6533.2057273743485,16697.902630583572,26864.71784483842,36992.73908231949,20000,22106.1217463594,4049.4558589683033,11663.826469370197,19134.101811995948,26579.94940888828,19999.999999999996,47830.55740807397,11549.057639396111,26618.918397022426,41795.46552127371,56883.19523827438,20000.000000000004
"Second_[90,95)",76,"[90,95)",ReVac_RZV2,2024,54920.09544249793,13653.826186696573,30848.10504328047,48042.38389986437,65236.66275644827,20000,53907.58031895138,13354.460385864928,30262.879380370214,47157.85959627212,64016.78180034566,20000,42330.27556897906,10069.84090812949,23514.983559011984,36954.278584941196,50394.271045035886,19999.999999999996,72705.25823854984,19013.70664013775,41340.45856814505,63745.30511294758,86145.18792695322,20000.000000000004
"Second_[90,95)",77,"[90,95)",ReVac_RZV1,2024,32361.668125991928,7021.223374008564,17579.7420206683,28138.260667328035,38696.77931398777,20000,31315.961071801696,6669.178857830248,16935.304506571025,27223.15155147905,37459.863748987846,20000,22301.507340371638,4130.080961219288,11779.17047185545,19332.928014938407,26809.992932761383,19999.999999999996,48736.53962944623,11853.310670513194,27213.41323699702,42594.54006943146,57949.53896946841,20000.000000000004
"Second_[90,95)",77,"[90,95)",ReVac_RZV2,2024,55506.113098584035,13825.79106278355,31192.591911033753,48559.392759283954,65926.19360753415,20000,54455.47915273922,13522.097858125444,30616.967807595945,47623.96596772983,64699.48474710183,20000,42746.36705353095,10167.534194403137,23733.817657542764,37314.03861278915,50854.05859446735,19999.999999999996,73694.37954769762,19265.6242233447,41925.35379453648,64617.82387231541,87309.21306077098,20000.000000000004
"Second_[90,95)",78,"[90,95)",ReVac_RZV1,2024,32875.51329135385,7171.819606073828,17881.691974940502,28591.56434380718,39301.43671267385,20000,31782.63794703033,6806.2056576929535,17212.157918272642,27636.049673171947,37997.97555101823,20000,22563.808664071945,4197.520673700767,11914.378224703421,19509.99108734652,27085.97438490995,19999.999999999996,49904.2096979612,12204.465265904177,27867.69597466048,43625.86316592479,59321.72949601579,20000.000000000004
"Second_[90,95)",78,"[90,95)",ReVac_RZV2,2024,56187.01909648996,14025.593605257976,31592.854226604635,49160.11484795129,66727.37546929796,20000,55122.51737745615,13701.157718812887,31000.48096971082,48218.85878805265,65478.51547016844,20000,43094.60441686576,10294.186064743693,23939.7541758031,37621.17148194534,51304.75381924639,19999.999999999996,74855.08385606037,19574.7626489648,42662.70771326763,65662.66967559357,88663.8075407165,20000.000000000004
"Second_[90,95)",79,"[90,95)",ReVac_RZV1,2024,33479.84730106095,7348.9254879221835,18236.809576730004,29124.693665537823,40012.57775434564,20000,32292.955749698718,6979.013945634206,17537.589957124765,28074.89431070248,38648.00261069655,20000,22816.08870932987,4296.845567973022,12079.393282129524,19748.369810449825,27440.633715720804,19999.999999999996,51261.38385091784,12578.646777834663,28598.656973213227,44752.629953544405,61005.76897472039,20000.000000000004
"Second_[90,95)",79,"[90,95)",ReVac_RZV2,2024,56982.619989885556,14259.0431767776,32060.53351557258,49862.023854367566,67663.51419316254,20000,55815.852424873505,13914.470710834832,31405.06357101263,48830.6946367041,66346.36182896313,20000,43510.85805423658,10458.26652467867,24226.659869452113,37996.13300068822,51793.53144194639,19999.999999999996,76289.00548347762,20013.240716561853,43463.271871545,66910.53991287023,90356.7038393887,20000.000000000004
"Second_[95,100)",70,"[95,100)",ReVac_RZV1,2024,53062.54891382181,12921.547093157968,29646.964518434568,46372.38194371117,63097.79936898777,20000,51683.57879058093,12529.643298159419,28817.570459158735,45156.191392162364,61481.40345395381,20000,36766.66969924569,8309.280611612481,20248.866325922212,32094.86943952389,43864.625694789516,19999.999999999996,78138.3184941106,19966.141484720676,44102.66157244034,68443.24272990736,92729.52438288317,20000.000000000004
"Second_[95,100)",70,"[95,100)",ReVac_RZV2,2024,92211.46490292334,24435.6718324402,52675.58561180818,80915.49939117616,109155.41317054413,20000,90668.62343557304,24011.859137506777,51735.27609625197,79577.54139052122,107293.2457020153,20000,71605.55650330725,18501.380550873033,40624.44239048059,62798.886759769804,84771.0930296956,19999.999999999996,121974.8008279462,33016.81796537073,69858.61868998798,107084.46307424385,144309.64815808795,20000.000000000004
"Second_[95,100)",71,"[95,100)",ReVac_RZV1,2024,53249.846248494185,12976.609756375945,29757.124961425212,46537.64016647448,63318.15537152374,20000,51878.332703737935,12567.462201364426,28918.32428292591,45312.37982233904,61695.470096662684,20000,36857.52509650269,8342.311549644408,20279.809485409194,32155.701373689284,44080.68574151384,19999.999999999996,78617.6588344049,20093.178767832535,44405.36654448843,68899.21731116023,93144.14707115138,20000.000000000004
