Scenario,Agp0,Arm,Year0,N0,Index,A,M,L,U
"Vac[70,75)","[70,75)",SOC,2024,1,C_VacRZV_d,0,0,0,0
"Vac[70,75)","[70,75)",SOC,2024,1,C_Vac_d,0,0,0,0
"Vac[70,75)","[70,75)",SOC,2024,1,C_All_d,68564546.67160507,68073197.91912656,65561395.48231515,72989412.3635318
"Vac[70,75)","[70,75)",SOC,2024,1,N_VacZVL,0,0,0,0
"Vac[70,75)","[70,75)",SOC,2024,1,N_VacRZV,0,0,0,0
"Vac[70,75)","[70,75)",SOC,2024,1,N_VacZVL_d,0,0,0,0
"Vac[70,75)","[70,75)",SOC,2024,1,N_VacRZV_d,0,0,0,0
"Vac[70,75)","[70,75)",Vac,2024,1,Year_Life,15.250241035139714,15.250204972214284,15.250104822549126,15.250470582731305
"Vac[70,75)","[70,75)",Vac,2024,1,Year_Immunised,10.747653717210001,10.150479487924429,9.277322948797597,13.324905673841181
"Vac[70,75)","[70,75)",Vac,2024,1,Risk_HZ,0.04149856787216257,0.04674442200867822,0.017249401851764816,0.05494433427983221
"Vac[70,75)","[70,75)",Vac,2024,1,Risk_Hosp,0.002618037321268565,0.0028163596420675866,8.910300647051567e-4,0.003702322496123325
"Vac[70,75)","[70,75)",Vac,2024,1,Risk_PHN,0.003663926976685483,0.004278086207894244,0.001479577455515873,0.004677569978112286
"Vac[70,75)","[70,75)",Vac,2024,1,Risk_Death,3.6183175673662847e-7,4.107663027783244e-7,3.793989628514112e-8,6.018002683904646e-7
"Vac[70,75)","[70,75)",Vac,2024,1,Q_Life,30920880.064753458,30920814.239065245,30920630.899617605,30921298.532960355
"Vac[70,75)","[70,75)",Vac,2024,1,Q_HZ,-13655.77360241403,-14917.398725495144,-18332.69952131017,-5640.647099347832
"Vac[70,75)","[70,75)",Vac,2024,1,Q_All,30907224.291151047,30905890.287467074,30902328.666468278,30915657.88586101
"Vac[70,75)","[70,75)",Vac,2024,1,Q_HZ_d,-8734.306178165936,-9496.356773233885,-11499.12506065462,-3995.5277131661214
"Vac[70,75)","[70,75)",Vac,2024,1,Q_Life_d,23235060.360810135,23235028.375536673,23234936.498733,23235265.962245516
"Vac[70,75)","[70,75)",Vac,2024,1,Q_All_d,23226326.05463197,23225528.65259631,23223451.363388646,23231270.434532356
"Vac[70,75)","[70,75)",Vac,2024,1,C_Hosp,24033320.072079368,25837432.94663532,8023571.325132917,34095182.4245016
"Vac[70,75)","[70,75)",Vac,2024,1,C_GP_NonPHN,8967031.145641485,10042920.465349674,3810677.063599902,11979119.939639717
"Vac[70,75)","[70,75)",Vac,2024,1,C_GP_PHN,3847365.6020443775,4328686.866375459,1583438.922179107,4830428.84465155
"Vac[70,75)","[70,75)",Vac,2024,1,C_GP,12814396.747685863,14565083.643361516,5394115.98577901,16803923.63609811
"Vac[70,75)","[70,75)",Vac,2024,1,C_Med,36847716.81976523,40402516.58999683,13417687.310911927,49085057.75829806
"Vac[70,75)","[70,75)",Vac,2024,1,C_VacZVL,0,0,0,0
"Vac[70,75)","[70,75)",Vac,2024,1,C_VacRZV,452594740,452594740,452594740,452594740
"Vac[70,75)","[70,75)",Vac,2024,1,C_Vac,452594740,452594740,452594740,452594740
"Vac[70,75)","[70,75)",Vac,2024,1,C_All,489442456.8197652,492997256.5899968,466012427.3109119,501679797.75829804
"Vac[70,75)","[70,75)",Vac,2024,1,C_Hosp_d,14043698.295282513,15088671.947609518,4988130.065892157,19771468.121077638
"Vac[70,75)","[70,75)",Vac,2024,1,C_GP_NonPHN_d,5843014.095589729,6502145.393610489,2761895.184341796,7683489.77282434
"Vac[70,75)","[70,75)",Vac,2024,1,C_GP_PHN_d,2491316.616644564,2745964.095056801,1125576.5006551621,3131778.80733566
"Vac[70,75)","[70,75)",Vac,2024,1,C_GP_d,8334330.712234294,9250578.281991087,3887471.684996958,10797471.913494995
"Vac[70,75)","[70,75)",Vac,2024,1,C_Med_d,22378029.007516805,24481605.83808858,8875601.750889115,29381209.791665323
"Vac[70,75)","[70,75)",Vac,2024,1,C_VacZVL_d,0,0,0,0
"Vac[70,75)","[70,75)",Vac,2024,1,C_VacRZV_d,452594740,452594740,452594740,452594740
"Vac[70,75)","[70,75)",Vac,2024,1,C_Vac_d,452594740,452594740,452594740,452594740
"Vac[70,75)","[70,75)",Vac,2024,1,C_All_d,474972769.0075168,477076345.8380886,461470341.7508891,481975949.7916653
"Vac[70,75)","[70,75)",Vac,2024,1,N_VacZVL,0,0,0,0
"Vac[70,75)","[70,75)",Vac,2024,1,N_VacRZV,5324644,5324644,5324644,5324644
"Vac[70,75)","[70,75)",Vac,2024,1,N_VacZVL_d,0,0,0,0
"Vac[70,75)","[70,75)",Vac,2024,1,N_VacRZV_d,5324644,5324644,5324644,5324644
"Vac[70,75)","[70,75)",Vac1,2024,1,Year_Life,15.25038096915954,15.250358524271604,15.250259190057692,15.250537778388274
"Vac[70,75)","[70,75)",Vac1,2024,1,Year_Immunised,12.745845870072824,12.464583039654501,11.43368351860268,14.478586223259379
"Vac[70,75)","[70,75)",Vac1,2024,1,Risk_HZ,0.023067783121240974,0.025751077619395053,0.006916158527599079,0.03505591989146697
"Vac[70,75)","[70,75)",Vac1,2024,1,Risk_Hosp,0.0015953685331969592,0.001707741024933874,3.7144347547533754e-4,0.002504125232247726
"Vac[70,75)","[70,75)",Vac1,2024,1,Risk_PHN,0.0020333257884930156,0.00239998264402695,5.965661540085921e-4,0.002935110457252886
"Vac[70,75)","[70,75)",Vac1,2024,1,Risk_Death,1.7535430167959124e-7,1.8267095967321863e-7,8.076557810052655e-9,3.634833773600468e-7
"Vac[70,75)","[70,75)",Vac1,2024,1,Q_Life,30921137.771740325,30921097.03016481,30920916.058566313,30921422.045373198
"Vac[70,75)","[70,75)",Vac1,2024,1,Q_HZ,-7685.349794161335,-8383.826153723734,-11657.90203884021,-2273.2397168414764
"Vac[70,75)","[70,75)",Vac1,2024,1,Q_All,30913452.421946164,30912713.20401109,30909292.165693954,30919148.805656355
"Vac[70,75)","[70,75)",Vac1,2024,1,Q_HZ_d,-4683.5597710747825,-5103.347112843492,-6941.085099694139,-1587.1926716317616
"Vac[70,75)","[70,75)",Vac1,2024,1,Q_Life_d,23235194.90396398,23235175.092911422,23235087.441396613,23235331.731394134
"Vac[70,75)","[70,75)",Vac1,2024,1,Q_All_d,23230511.344192907,23230071.74579858,23228162.70248515,23233744.5387225
"Vac[70,75)","[70,75)",Vac1,2024,1,C_Hosp,14779117.924004015,15805463.009424582,3359281.313870281,23261907.876746915
"Vac[70,75)","[70,75)",Vac1,2024,1,C_GP_NonPHN,4952220.9610994365,5473173.902086828,1523719.2961834793,7603834.044666972
"Vac[70,75)","[70,75)",Vac1,2024,1,C_GP_PHN,2114651.055243037,2478652.6582556413,636986.0009855678,3009520.184845229
"Vac[70,75)","[70,75)",Vac1,2024,1,C_GP,7066872.016342474,7966652.813374596,2160705.297169047,10613354.229512202
"Vac[70,75)","[70,75)",Vac1,2024,1,C_Med,21845989.94034649,23881015.4422697,5519986.611039327,32593295.864673786
"Vac[70,75)","[70,75)",Vac1,2024,1,C_VacZVL,0,0,0,0
"Vac[70,75)","[70,75)",Vac1,2024,1,C_VacRZV,226297370,226297370,226297370,226297370
"Vac[70,75)","[70,75)",Vac1,2024,1,C_Vac,226297370,226297370,226297370,226297370
"Vac[70,75)","[70,75)",Vac1,2024,1,C_All,248143359.94034648,250178385.44226968,231817356.61103934,258890665.8646738
"Vac[70,75)","[70,75)",Vac1,2024,1,C_Hosp_d,8306232.706632488,8881714.001464061,2054342.673886587,12959502.099684067
"Vac[70,75)","[70,75)",Vac1,2024,1,C_GP_NonPHN_d,3071331.7139140903,3433175.7536008954,1089956.9563155496,4614988.173212273
"Vac[70,75)","[70,75)",Vac1,2024,1,C_GP_PHN_d,1309042.1216287368,1532385.2005681368,446460.45094385266,1850282.8031599028
"Vac[70,75)","[70,75)",Vac1,2024,1,C_GP_d,4380373.835542827,4965560.954169033,1536417.4072594023,6465270.976372176
"Vac[70,75)","[70,75)",Vac1,2024,1,C_Med_d,12686606.542175315,13861192.440259153,3590760.081145989,18714217.068572972
"Vac[70,75)","[70,75)",Vac1,2024,1,C_VacZVL_d,0,0,0,0
"Vac[70,75)","[70,75)",Vac1,2024,1,C_VacRZV_d,226297370,226297370,226297370,226297370
"Vac[70,75)","[70,75)",Vac1,2024,1,C_Vac_d,226297370,226297370,226297370,226297370
"Vac[70,75)","[70,75)",Vac1,2024,1,C_All_d,238983976.54217532,240158562.44025916,229888130.081146,245011587.06857297
"Vac[70,75)","[70,75)",Vac1,2024,1,N_VacZVL,0,0,0,0
"Vac[70,75)","[70,75)",Vac1,2024,1,N_VacRZV,2662322,2662322,2662322,2662322
"Vac[70,75)","[70,75)",Vac1,2024,1,N_VacZVL_d,0,0,0,0
"Vac[70,75)","[70,75)",Vac1,2024,1,N_VacRZV_d,2662322,2662322,2662322,2662322
"Vac[75,80)","[75,80)",SOC,2024,1,Year_Life,11.840890166096258,11.840919686230643,11.840757152925903,11.840943429573656
"Vac[75,80)","[75,80)",SOC,2024,1,Year_Immunised,0,0,0,0
"Vac[75,80)","[75,80)",SOC,2024,1,Risk_HZ,0.10995486723861608,0.10949035119313977,0.10789571941661999,0.11237271826142317
"Vac[75,80)","[75,80)",SOC,2024,1,Risk_Hosp,0.006150685612547516,0.006088628421879722,0.0055338819518610735,0.007114760526940239
"Vac[75,80)","[75,80)",SOC,2024,1,Risk_PHN,0.009839300377570597,0.009723099695229234,0.009528141532701062,0.010292002836755012
"Vac[75,80)","[75,80)",SOC,2024,1,Risk_Death,1.2569243108206518e-6,1.2109722181476437e-6,1.1695652218929353e-6,1.4942474420663277e-6
"Vac[75,80)","[75,80)",SOC,2024,1,Q_Life,21829455.425546665,21829504.615366817,21829233.116311602,21829545.028144673
"Vac[75,80)","[75,80)",SOC,2024,1,Q_HZ,-32553.49471621857,-32178.22029335438,-35232.31590612256,-30301.278234566147
"Vac[75,80)","[75,80)",SOC,2024,1,Q_All,21796901.930830445,21797326.39507346,21794093.460160077,21799128.412102878
"Vac[75,80)","[75,80)",SOC,2024,1,Q_HZ_d,-25771.197725427326,-25477.586654824612,-27871.38596576963,-23965.582134475415
"Vac[75,80)","[75,80)",SOC,2024,1,Q_Life_d,17247755.638312608,17247784.900976017,17247620.062271424,17247813.164699573
"Vac[75,80)","[75,80)",SOC,2024,1,Q_All_d,17221984.44058718,17222307.31432119,17219799.41541039,17223775.11434418
"Vac[75,80)","[75,80)",SOC,2024,1,C_Hosp,50565556.32767384,49978660.97898463,45503203.54627782,58513182.2030417
"Vac[75,80)","[75,80)",SOC,2024,1,C_GP_NonPHN,21781596.03600557,21750433.426430076,21275828.615269586,22271005.557855204
"Vac[75,80)","[75,80)",SOC,2024,1,C_GP_PHN,9535593.42979689,9392081.088487111,8944607.63581102,10836471.419643138
"Vac[75,80)","[75,80)",SOC,2024,1,C_GP,31317189.465802457,31142514.514917187,30306569.989941373,32787416.55996548
"Vac[75,80)","[75,80)",SOC,2024,1,C_Med,81882745.7934763,80958155.14878494,76503167.83096574,89043848.3043946
"Vac[75,80)","[75,80)",SOC,2024,1,C_VacZVL,0,0,0,0
"Vac[75,80)","[75,80)",SOC,2024,1,C_VacRZV,0,0,0,0
"Vac[75,80)","[75,80)",SOC,2024,1,C_Vac,0,0,0,0
"Vac[75,80)","[75,80)",SOC,2024,1,C_All,81882745.7934763,80958155.14878494,76503167.83096574,89043848.3043946
"Vac[75,80)","[75,80)",SOC,2024,1,C_Hosp_d,37118558.183660425,36689074.82354005,33234676.481974453,43007329.36276232
"Vac[75,80)","[75,80)",SOC,2024,1,C_GP_NonPHN_d,17464774.3322082,17467153.450528122,17064330.495777458,17891957.22960796
"Vac[75,80)","[75,80)",SOC,2024,1,C_GP_PHN_d,7635797.8377298,7503433.765577562,7221819.587837231,8725277.531286955
"Vac[75,80)","[75,80)",SOC,2024,1,C_GP_d,25100572.169938,24943141.257226482,24355008.4218221,26299692.225073546
"Vac[75,80)","[75,80)",SOC,2024,1,C_Med_d,62219130.35359842,61814481.73115526,58050683.52880745,67534594.29378112
"Vac[75,80)","[75,80)",SOC,2024,1,C_VacZVL_d,0,0,0,0
"Vac[75,80)","[75,80)",SOC,2024,1,C_VacRZV_d,0,0,0,0
"Vac[75,80)","[75,80)",SOC,2024,1,C_Vac_d,0,0,0,0
"Vac[75,80)","[75,80)",SOC,2024,1,C_All_d,62219130.35359842,61814481.73115526,58050683.52880745,67534594.29378112
"Vac[75,80)","[75,80)",SOC,2024,1,N_VacZVL,0,0,0,0
"Vac[75,80)","[75,80)",SOC,2024,1,N_VacRZV,0,0,0,0
"Vac[75,80)","[75,80)",SOC,2024,1,N_VacZVL_d,0,0,0,0
"Vac[75,80)","[75,80)",SOC,2024,1,N_VacRZV_d,0,0,0,0
"Vac[75,80)","[75,80)",Vac,2024,1,Year_Life,11.841480602905495,11.841454557934583,11.841387893418476,11.841620925677105
"Vac[75,80)","[75,80)",Vac,2024,1,Year_Immunised,9.023900053662379,8.72635011754943,8.163743319123624,10.441538317747476
"Vac[75,80)","[75,80)",Vac,2024,1,Risk_HZ,0.026058009802040975,0.028855219385212447,0.012751001773173617,0.033806864902012915
"Vac[75,80)","[75,80)",Vac,2024,1,Risk_Hosp,0.0018856413083127336,0.002023925271031614,7.780504721010436e-4,0.0025765309586297455
"Vac[75,80)","[75,80)",Vac,2024,1,Risk_PHN,0.0023227375599201693,0.0025690884610376696,0.0011480782134133851,0.0029062175921083237
"Vac[75,80)","[75,80)",Vac,2024,1,Risk_Death,2.1298341376111155e-7,2.480112327211045e-7,2.580343122552518e-8,3.6660802343053033e-7
"Vac[75,80)","[75,80)",Vac,2024,1,Q_Life,21830449.27699228,21830406.39569667,21830296.38568286,21830679.682044126
"Vac[75,80)","[75,80)",Vac,2024,1,Q_HZ,-7967.064941293426,-8644.86936569028,-10385.238868546074,-3875.359304448546
"Vac[75,80)","[75,80)",Vac,2024,1,Q_All,21822482.212050986,21821756.17512618,21819949.96146946,21826804.322739676
"Vac[75,80)","[75,80)",Vac,2024,1,Q_HZ_d,-5567.566345827437,-5940.614246450803,-7084.734370175108,-2977.292371092778
"Vac[75,80)","[75,80)",Vac,2024,1,Q_Life_d,17248387.955503676,17248364.606205985,17248302.457867444,17248515.08502563
"Vac[75,80)","[75,80)",Vac,2024,1,Q_All_d,17242820.38915785,17242419.329064034,17241240.05005106,17245537.79265454
"Vac[75,80)","[75,80)",Vac,2024,1,C_Hosp,15960185.340141993,17152246.63862177,6452395.1538441405,21886060.70353754
"Vac[75,80)","[75,80)",Vac,2024,1,C_GP_NonPHN,5070144.47219658,5550451.299525853,2526925.557593089,6653688.137286083
"Vac[75,80)","[75,80)",Vac,2024,1,C_GP_PHN,2203145.6960371453,2403456.4437720953,1109437.3402688857,2741986.3558524605
"Vac[75,80)","[75,80)",Vac,2024,1,C_GP,7273290.168233725,7873513.432111078,3636362.8978619752,9275029.189905273
"Vac[75,80)","[75,80)",Vac,2024,1,C_Med,23233475.50837572,25378416.455310844,10088758.051706117,30002198.769292764
"Vac[75,80)","[75,80)",Vac,2024,1,C_VacZVL,0,0,0,0
"Vac[75,80)","[75,80)",Vac,2024,1,C_VacRZV,412011660,412011660,412011660,412011660
"Vac[75,80)","[75,80)",Vac,2024,1,C_Vac,412011660,412011660,412011660,412011660
"Vac[75,80)","[75,80)",Vac,2024,1,C_All,435245135.5083757,437390076.4553108,422100418.0517061,442013858.7692927
"Vac[75,80)","[75,80)",Vac,2024,1,C_Hosp_d,10459698.644550433,11155908.978793405,4575597.394519311,14174534.799903171
"Vac[75,80)","[75,80)",Vac,2024,1,C_GP_NonPHN_d,3588723.523192108,3795220.3555043656,1969113.3854604163,4608710.198586648
"Vac[75,80)","[75,80)",Vac,2024,1,C_GP_PHN_d,1565665.9852999807,1689384.2901688141,863257.1555258898,1943919.6968413922
"Vac[75,80)","[75,80)",Vac,2024,1,C_GP_d,5154389.508492089,5398029.802318398,2832370.540986306,6484090.874946555
"Vac[75,80)","[75,80)",Vac,2024,1,C_Med_d,15614088.153042523,16905308.397753727,7407967.935505617,19750168.448411413
"Vac[75,80)","[75,80)",Vac,2024,1,C_VacZVL_d,0,0,0,0
"Vac[75,80)","[75,80)",Vac,2024,1,C_VacRZV_d,412011660,412011660,412011660,412011660
"Vac[75,80)","[75,80)",Vac,2024,1,C_Vac_d,412011660,412011660,412011660,412011660
"Vac[75,80)","[75,80)",Vac,2024,1,C_All_d,427625748.15304255,428916968.3977537,419419627.9355056,431761828.4484114
"Vac[75,80)","[75,80)",Vac,2024,1,N_VacZVL,0,0,0,0
"Vac[75,80)","[75,80)",Vac,2024,1,N_VacRZV,4847196,4847196,4847196,4847196
"Vac[75,80)","[75,80)",Vac,2024,1,N_VacZVL_d,0,0,0,0
"Vac[75,80)","[75,80)",Vac,2024,1,N_VacRZV_d,4847196,4847196,4847196,4847196
"Vac[75,80)","[75,80)",Vac1,2024,1,Year_Life,11.841596644624024,11.841581035592757,11.841530184160465,11.841680377512159
"Vac[75,80)","[75,80)",Vac1,2024,1,Year_Immunised,10.418927228222094,10.235364799444081,9.735304395542721,11.293507011734016
"Vac[75,80)","[75,80)",Vac1,2024,1,Risk_HZ,0.01307854712961169,0.014747089993807009,0.004987789208743684,0.01921676386554957
"Vac[75,80)","[75,80)",Vac1,2024,1,Risk_Hosp,0.0010100066539845433,0.001090380531257118,3.1015032456669836e-4,0.0015132314132046108
"Vac[75,80)","[75,80)",Vac1,2024,1,Risk_PHN,0.0011538226261630586,0.0013661092923763314,4.5005831178257505e-4,0.0015533538051760276
"Vac[75,80)","[75,80)",Vac1,2024,1,Risk_Death,7.989791780086912e-8,8.562190809785322e-8,4.6200198319560135e-9,1.7074177406629527e-7
"Vac[75,80)","[75,80)",Vac1,2024,1,Q_Life,21830642.537580132,21830616.86703939,21830534.06544493,21830778.906983428
"Vac[75,80)","[75,80)",Vac1,2024,1,Q_HZ,-4030.7506680378556,-4405.763918711774,-5841.310039627774,-1519.8687329481768
"Vac[75,80)","[75,80)",Vac1,2024,1,Q_All,21826611.786912095,21826211.103120685,21824717.861766264,21829259.038250484
"Vac[75,80)","[75,80)",Vac1,2024,1,Q_HZ_d,-2709.485810340714,-2943.750282717259,-3810.2212174691003,-1158.6645123088465
"Vac[75,80)","[75,80)",Vac1,2024,1,Q_Life_d,17248501.379681792,17248487.250480033,17248442.4527033,17248575.46998211
"Vac[75,80)","[75,80)",Vac1,2024,1,Q_All_d,17245791.893871453,17245543.50019732,17244646.12385824,17247416.805469804
"Vac[75,80)","[75,80)",Vac1,2024,1,C_Hosp,8600082.913335687,9291046.811634313,2577387.381578491,12936057.539139846
"Vac[75,80)","[75,80)",Vac1,2024,1,C_GP_NonPHN,2533560.509689936,2833272.325360407,986992.4381477172,3768551.6138845203
"Vac[75,80)","[75,80)",Vac1,2024,1,C_GP_PHN,1085732.6635904782,1222483.0457654656,434338.3090104982,1437384.9787763036
"Vac[75,80)","[75,80)",Vac1,2024,1,C_GP,3619293.173280414,4149350.7966802856,1421330.7471582154,5204821.56120063
"Vac[75,80)","[75,80)",Vac1,2024,1,C_Med,12219376.086616099,13440397.608314596,3998718.1287367065,17788306.36957322
"Vac[75,80)","[75,80)",Vac1,2024,1,C_VacZVL,0,0,0,0
"Vac[75,80)","[75,80)",Vac1,2024,1,C_VacRZV,206005830,206005830,206005830,206005830
"Vac[75,80)","[75,80)",Vac1,2024,1,C_Vac,206005830,206005830,206005830,206005830
"Vac[75,80)","[75,80)",Vac1,2024,1,C_All,218225206.0866161,219446227.6083146,210004548.12873673,223794136.36957324
"Vac[75,80)","[75,80)",Vac1,2024,1,C_Hosp_d,5445862.088099652,5851411.48732632,1810813.973528923,8043474.561157311
"Vac[75,80)","[75,80)",Vac1,2024,1,C_GP_NonPHN_d,1724205.8179011317,1915134.9575073402,763720.3193301561,2489704.2037645453
"Vac[75,80)","[75,80)",Vac1,2024,1,C_GP_PHN_d,743646.5632150144,810451.2780158813,335379.56580039486,976670.9945606724
"Vac[75,80)","[75,80)",Vac1,2024,1,C_GP_d,2467852.381116146,2759705.426115131,1099099.885130551,3458792.906054928
"Vac[75,80)","[75,80)",Vac1,2024,1,C_Med_d,7913714.469215798,8651401.927740064,2909913.858659474,11264702.139574736
"Vac[75,80)","[75,80)",Vac1,2024,1,C_VacZVL_d,0,0,0,0
"Vac[75,80)","[75,80)",Vac1,2024,1,C_VacRZV_d,206005830,206005830,206005830,206005830
"Vac[75,80)","[75,80)",Vac1,2024,1,C_Vac_d,206005830,206005830,206005830,206005830
"Vac[75,80)","[75,80)",Vac1,2024,1,C_All_d,213919544.4692158,214657231.92774007,208915743.85865948,217270532.1395747
"Vac[75,80)","[75,80)",Vac1,2024,1,N_VacZVL,0,0,0,0
"Vac[75,80)","[75,80)",Vac1,2024,1,N_VacRZV,2423598,2423598,2423598,2423598
"Vac[75,80)","[75,80)",Vac1,2024,1,N_VacZVL_d,0,0,0,0
"Vac[75,80)","[75,80)",Vac1,2024,1,N_VacRZV_d,2423598,2423598,2423598,2423598
"Vac[80,85)","[80,85)",SOC,2024,1,Year_Life,8.734630925292757,8.734659340403315,8.734501198687502,8.734674067464548
"Vac[80,85)","[80,85)",SOC,2024,1,Year_Immunised,0,0,0,0
"Vac[80,85)","[80,85)",SOC,2024,1,Risk_HZ,0.08194806150951553,0.08158435225946675,0.08033393912177783,0.08406179925546683
"Vac[80,85)","[80,85)",SOC,2024,1,Risk_Hosp,0.005714365966688949,0.00558939798148567,0.005090285241599879,0.006685658917999327
"Vac[80,85)","[80,85)",SOC,2024,1,Risk_PHN,0.007436969602485338,0.007355096655324902,0.007154486553737608,0.007905012854118544
"Vac[80,85)","[80,85)",SOC,2024,1,Risk_Death,1.3024577533369416e-6,1.2594707885819066e-6,1.2077817549789359e-6,1.5553812844097743e-6
"Vac[80,85)","[80,85)",SOC,2024,1,Q_Life,10286148.753014866,10286178.353799477,10286014.351234969,10286193.60288369
"Vac[80,85)","[80,85)",SOC,2024,1,Q_HZ,-15596.833625444528,-15465.557420570305,-16973.531360657897,-14596.735256884396
"Vac[80,85)","[80,85)",SOC,2024,1,Q_All,10270551.919389421,10270723.98792643,10269118.849118453,10271533.52443605
"Vac[80,85)","[80,85)",SOC,2024,1,Q_HZ_d,-13124.302195904866,-13020.813437835106,-14293.303302334163,-12285.382808093396
"Vac[80,85)","[80,85)",SOC,2024,1,Q_Life_d,8576185.09986954,8576206.142587509,8576092.103753813,8576216.662611198
"Vac[80,85)","[80,85)",SOC,2024,1,Q_All_d,8563060.797673633,8563192.220219461,8561851.269261077,8563887.107763728
"Vac[80,85)","[80,85)",SOC,2024,1,C_Hosp,29973048.823531657,29245183.493495382,26744136.258198824,35009708.20698375
"Vac[80,85)","[80,85)",SOC,2024,1,C_GP_NonPHN,9942258.966845328,9945232.750345323,9653346.320830029,10233978.25359226
"Vac[80,85)","[80,85)",SOC,2024,1,C_GP_PHN,4421199.476797309,4389018.143050975,4058699.445120276,4943544.596111643
"Vac[80,85)","[80,85)",SOC,2024,1,C_GP,14363458.443642637,14339750.413382247,13777473.157338502,15003949.058716597
"Vac[80,85)","[80,85)",SOC,2024,1,C_Med,44336507.267174296,43536981.95573537,40997734.77196155,48877192.56140108
"Vac[80,85)","[80,85)",SOC,2024,1,C_VacZVL,0,0,0,0
"Vac[80,85)","[80,85)",SOC,2024,1,C_VacRZV,0,0,0,0
"Vac[80,85)","[80,85)",SOC,2024,1,C_Vac,0,0,0,0
"Vac[80,85)","[80,85)",SOC,2024,1,C_All,44336507.267174296,43536981.95573537,40997734.77196155,48877192.56140108
"Vac[80,85)","[80,85)",SOC,2024,1,C_Hosp_d,24201964.32290782,23596804.743584804,21360084.798271753,28460219.731327686
"Vac[80,85)","[80,85)",SOC,2024,1,C_GP_NonPHN_d,8424008.687557412,8421725.902210847,8172891.669348073,8686007.579511985
"Vac[80,85)","[80,85)",SOC,2024,1,C_GP_PHN_d,3761181.774810643,3690309.478065149,3493867.6686983905,4220992.865045899
"Vac[80,85)","[80,85)",SOC,2024,1,C_GP_d,12185190.462368054,12136147.010779284,11702483.277198251,12745071.450664746
"Vac[80,85)","[80,85)",SOC,2024,1,C_Med_d,36387154.78527588,35659882.0499869,33429907.703614213,40237175.10361661
"Vac[80,85)","[80,85)",SOC,2024,1,C_VacZVL_d,0,0,0,0
"Vac[80,85)","[80,85)",SOC,2024,1,C_VacRZV_d,0,0,0,0
"Vac[80,85)","[80,85)",SOC,2024,1,C_Vac_d,0,0,0,0
"Vac[80,85)","[80,85)",SOC,2024,1,C_All_d,36387154.78527588,35659882.0499869,33429907.703614213,40237175.10361661
"Vac[80,85)","[80,85)",SOC,2024,1,N_VacZVL,0,0,0,0
"Vac[80,85)","[80,85)",SOC,2024,1,N_VacRZV,0,0,0,0
"Vac[80,85)","[80,85)",SOC,2024,1,N_VacZVL_d,0,0,0,0
"Vac[80,85)","[80,85)",SOC,2024,1,N_VacRZV_d,0,0,0,0
"Vac[80,85)","[80,85)",Vac,2024,1,Year_Life,8.735251820390145,8.735247173178116,8.735202268974197,8.735313184147534
"Vac[80,85)","[80,85)",Vac,2024,1,Year_Immunised,7.132278488363339,7.076014750937128,6.700625011681615,7.761462134149508
"Vac[80,85)","[80,85)",Vac,2024,1,Risk_HZ,0.014726797357967187,0.015103275889282269,0.008922760081098742,0.018480643129022457
"Vac[80,85)","[80,85)",Vac,2024,1,Risk_Hosp,0.0012143504825599346,0.0012899759255653618,6.435383650530789e-4,0.0015407666222374454
"Vac[80,85)","[80,85)",Vac,2024,1,Risk_PHN,0.0013041616330970501,0.001300650072257955,8.042552797315413e-4,0.0017127637797872159
"Vac[80,85)","[80,85)",Vac,2024,1,Risk_Death,9.691094054297753e-8,1.1694977638145057e-7,1.8309012599766797e-8,1.6449590135832173e-7
"Vac[80,85)","[80,85)",Vac,2024,1,Q_Life,10286795.767364532,10286792.063530363,10286745.699497353,10286856.816972002
"Vac[80,85)","[80,85)",Vac,2024,1,Q_HZ,-2853.7733007043003,-2916.9131193855533,-3492.4956644589183,-1727.314766503006
"Vac[80,85)","[80,85)",Vac,2024,1,Q_All,10283941.994063828,10283875.15041098,10283279.27364792,10285129.5022055
"Vac[80,85)","[80,85)",Vac,2024,1,Q_HZ_d,-2181.9088594123823,-2191.1383151446416,-2601.577980270313,-1426.8500596286917
"Vac[80,85)","[80,85)",Vac,2024,1,Q_Life_d,8576641.291446155,8576640.908704463,8576608.74215436,8576678.701003645
"Vac[80,85)","[80,85)",Vac,2024,1,Q_All_d,8574459.382586744,8574455.08028641,8574024.348088078,8575251.850944016
"Vac[80,85)","[80,85)",Vac,2024,1,C_Hosp,6472509.199617912,6898841.2736441875,3388753.9999027024,8230637.841760706
"Vac[80,85)","[80,85)",Vac,2024,1,C_GP_NonPHN,1765374.1766419273,1792247.795255829,1087490.8040329886,2234112.506367192
"Vac[80,85)","[80,85)",Vac,2024,1,C_GP_PHN,763037.3957771768,787641.6178888015,478293.42036216846,995292.9351874565
"Vac[80,85)","[80,85)",Vac,2024,1,C_GP,2528411.572419104,2548386.630939626,1565784.224395157,3118963.9577861154
"Vac[80,85)","[80,85)",Vac,2024,1,C_Med,9000920.772037016,9571805.306504834,4954538.22429786,11085619.155045535
"Vac[80,85)","[80,85)",Vac,2024,1,C_VacZVL,0,0,0,0
"Vac[80,85)","[80,85)",Vac,2024,1,C_VacRZV,256444490,256444490,256444490,256444490
"Vac[80,85)","[80,85)",Vac,2024,1,C_Vac,256444490,256444490,256444490,256444490
"Vac[80,85)","[80,85)",Vac,2024,1,C_All,265445410.77203703,266016295.30650485,261399028.22429785,267530109.15504557
