Scenario,Age0,Age1,Arm,Year0,Index,A,M,L,U
Overall,65,83,ReRZV_1d,2024,dN_VacZVL,1,1,1,1
Overall,65,83,ReRZV_1d,2024,dN_VacRZV,0.6665690420953977,0.666569161466771,0.6665655701589597,0.6665721479654219
Overall,65,83,ReRZV_1d,2024,dN_VacZVL_d,1,1,1,1
Overall,65,83,ReRZV_1d,2024,dN_VacRZV_d,0.5098663835773554,0.509866474885902,0.509863727852946,0.5098687592933234
Overall,65,83,ReRZV_1d,2024,ICER,12704.191524133606,12651.535334788445,10657.490360984957,15195.482778432957
Overall,65,83,ReRZV_1d,2024,Price0,85,85,84.99999999999999,85.00000000000001
Overall,65,83,ReRZV_1d,2024,Thres20,453.15085246021283,451.61327392976614,384.428233276181,526.5037604436055
Overall,65,83,ReRZV_1d,2024,Thres30,659.3552999225398,657.1335105458523,558.0822310811536,768.1637574416114
Overall,65,83,ReRZV_1d,2024,Thres20_50,NA,451.61327392976614,NA,NA
Overall,65,83,ReRZV_1d,2024,Thres30_90,NA,592.1032013112474,NA,NA
Overall,65,83,ReRZV_1d,2024,Thres,NA,451.61327392976614,NA,NA
Overall,65,83,ReRZV_2d,2024,dYear_Life,5.161562499270574e-4,5.156696517687465e-4,4.347651020014886e-4,6.032247747842056e-4
Overall,65,83,ReRZV_2d,2024,dYear_Immunised,11.430548095108108,11.443807835897541,10.27055764474827,12.545254275201485
Overall,65,83,ReRZV_2d,2024,dRisk_HZ,-0.09524652141374171,-0.09529645798658518,-0.1054310645991284,-0.0845018755205963
Overall,65,83,ReRZV_2d,2024,dRisk_Hosp,-0.003903825071872761,-0.003888727307711006,-0.004685320326699905,-0.003202379867509573
Overall,65,83,ReRZV_2d,2024,dRisk_PHN,-0.007033143973805867,-0.007020081720103951,-0.008029380022592247,-0.006083203893034348
Overall,65,83,ReRZV_2d,2024,dRisk_Death,-9.226085578120365e-7,-9.169542677975044e-7,-1.0802759427153016e-6,-7.769381368296911e-7
Overall,65,83,ReRZV_2d,2024,dQ_Life,3.5380673840344204e-4,3.5357861595208817e-4,2.9875826458169996e-4,4.1311399423071826e-4
Overall,65,83,ReRZV_2d,2024,dQ_HZ,0.012933151853301234,0.012894611334078989,0.01092034651608597,0.015082383680208606
Overall,65,83,ReRZV_2d,2024,dQ_HZ_Norm,0.003812406213698473,0.0038025810776034135,0.0031513518323327072,0.004549556921521699
Overall,65,83,ReRZV_2d,2024,dQ_All,0.013280990417016953,0.013237766838059883,0.011258806841856695,0.01542635478202743
Overall,65,83,ReRZV_2d,2024,dQ_HZ_d,0.010721459851067058,0.010695006884369297,0.009091813862682416,0.012462228927397812
Overall,65,83,ReRZV_2d,2024,dQ_HZ_Norm_d,0.00326860681422588,0.003259519639323054,0.0027243824702338584,0.003873359838424498
Overall,65,83,ReRZV_2d,2024,dQ_Life_d,2.4651825465052114e-4,2.456966964743401e-4,2.0897848764085404e-4,2.884829815541945e-4
Overall,65,83,ReRZV_2d,2024,dQ_All_d,0.010967978105717577,0.01093231978762077,0.009320824760167046,0.012711446619990196
Overall,65,83,ReRZV_2d,2024,dC_Hosp,-16.708733379562567,-16.63622243884218,-20.06165408607967,-13.659800012079902
Overall,65,83,ReRZV_2d,2024,dC_GP_NonPHN,-8.675189582095014,-8.681169510189676,-9.629151755446067,-7.708738443213228
Overall,65,83,ReRZV_2d,2024,dC_GP_PHN,-3.089305840664917,-3.0846856570349326,-3.5776437454232726,-2.648199495551816
Overall,65,83,ReRZV_2d,2024,dC_GP,-11.76449542275993,-11.769578034045669,-13.143057746416572,-10.398471896341979
Overall,65,83,ReRZV_2d,2024,dC_Med,-28.473228802322495,-28.40206852126674,-32.622274589141334,-24.490758245957416
Overall,65,83,ReRZV_2d,2024,dC_VacZVL,110,110,110,110
Overall,65,83,ReRZV_2d,2024,dC_VacRZV,113.3167371562176,113.31675744935109,113.31614692702315,113.31726515412174
Overall,65,83,ReRZV_2d,2024,dC_Vac,223.3167371562176,223.3167574493511,223.31614692702317,223.3172651541217
Overall,65,83,ReRZV_2d,2024,dC_All,194.8435083538951,194.9143742474199,190.69492432604434,198.82526766659555
Overall,65,83,ReRZV_2d,2024,dC_Hosp_d,-12.449841064592768,-12.427505103097232,-14.92714177780208,-10.211209604446594
Overall,65,83,ReRZV_2d,2024,dC_GP_NonPHN_d,-7.294508017140904,-7.3058330072433755,-8.06476204320994,-6.479540162346532
Overall,65,83,ReRZV_2d,2024,dC_GP_PHN_d,-2.5177084148144058,-2.514107091118352,-2.920628000816304,-2.151677924156303
Overall,65,83,ReRZV_2d,2024,dC_GP_d,-9.81221643195531,-9.826041428785558,-10.930693568040988,-8.688418649741804
Overall,65,83,ReRZV_2d,2024,dC_Med_d,-22.262057496548078,-22.237873848330125,-25.334351529515043,-19.18284801476161
Overall,65,83,ReRZV_2d,2024,dC_VacZVL_d,110,110,110,110
Overall,65,83,ReRZV_2d,2024,dC_VacRZV_d,86.67728520815041,86.67730073060335,86.67683373500083,86.67768907986498
Overall,65,83,ReRZV_2d,2024,dC_Vac_d,196.6772852081504,196.67730073060335,196.6768337350008,196.67768907986496
Overall,65,83,ReRZV_2d,2024,dC_All_d,174.4152277116023,174.43912936450286,171.34298653553628,177.4946783727525
Overall,65,83,ReRZV_2d,2024,dN_VacZVL,1,1,1,1
Overall,65,83,ReRZV_2d,2024,dN_VacRZV,1.3331380841907954,1.333138322933542,1.3331311403179193,1.3331442959308437
Overall,65,83,ReRZV_2d,2024,dN_VacZVL_d,1,1,1,1
Overall,65,83,ReRZV_2d,2024,dN_VacRZV_d,1.0197327671547107,1.019732949771804,1.019727455705892,1.0197375185866469
Overall,65,83,ReRZV_2d,2024,ICER,16009.796810205553,15960.717312608565,13571.945523601267,18851.785047535832
Overall,65,83,ReRZV_2d,2024,Price0,85,85,84.99999999999999,85.00000000000001
Overall,65,83,ReRZV_2d,2024,Thres20,236.94599596045725,236.28073334549515,203.3709802686805,272.98513266313
Overall,65,83,ReRZV_2d,2024,Thres30,344.5033617068095,343.43764008627045,294.80003353213584,397.5613920757261
Overall,65,83,ReRZV_2d,2024,Thres20_50,NA,236.28073334549515,NA,NA
Overall,65,83,ReRZV_2d,2024,Thres30_90,NA,311.0090750779522,NA,NA
Overall,65,83,ReRZV_2d,2024,Thres,NA,236.28073334549515,NA,NA
Overall,65,84,ReRZV_1d,2024,dYear_Life,4.54842702069751e-4,4.5311325654395773e-4,3.752948919132137e-4,5.415766834403258e-4
Overall,65,84,ReRZV_1d,2024,dYear_Immunised,10.653101394977776,10.671056433697055,9.405163462386279,11.848481973544766
Overall,65,84,ReRZV_1d,2024,dRisk_HZ,-0.08786981209509566,-0.08795122949124227,-0.09864206232065581,-0.07684237172685394
Overall,65,84,ReRZV_1d,2024,dRisk_Hosp,-0.0034288445397349493,-0.003409847423249088,-0.004165024680597665,-0.002780324537072445
Overall,65,84,ReRZV_1d,2024,dRisk_PHN,-0.006360064263288534,-0.006350585670104694,-0.007373791626205951,-0.005361840924306048
Overall,65,84,ReRZV_1d,2024,dRisk_Death,-8.531307493091463e-7,-8.480666039684864e-7,-1.0023460179990759e-6,-7.115452530960146e-7
Overall,65,84,ReRZV_1d,2024,dQ_Life,3.121298428359882e-4,3.1122651008441693e-4,2.5714017654627775e-4,3.71786749786196e-4
Overall,65,84,ReRZV_1d,2024,dQ_HZ,0.011877238486031439,0.011823568463386317,0.009859287036819937,0.014033440567495795
Overall,65,84,ReRZV_1d,2024,dQ_HZ_Norm,0.0035781045039108175,0.0035634037644675844,0.0029430183610278005,0.00428730103693224
Overall,65,84,ReRZV_1d,2024,dQ_All,0.01218419171685299,0.012118619462198943,0.010161162515346113,0.014369095113377561
Overall,65,84,ReRZV_1d,2024,dQ_HZ_d,0.009939846043866907,0.00990086639908434,0.008331928660901254,0.01171387216673353
Overall,65,84,ReRZV_1d,2024,dQ_HZ_Norm_d,0.0030948081046968715,0.003087798685846495,0.0025619457764743695,0.0036803956521213287
Overall,65,84,ReRZV_1d,2024,dQ_Life_d,2.181255289709565e-4,2.1763026903531824e-4,1.7912794636556486e-4,2.5963173448539933e-4
Overall,65,84,ReRZV_1d,2024,dQ_All_d,0.010157971572837826,0.010115628074495397,0.008530414101281103,0.01196917196984355
Overall,65,84,ReRZV_1d,2024,dC_Hosp,-14.626496319918186,-14.529861652395994,-17.89934781051782,-11.803572270890145
Overall,65,84,ReRZV_1d,2024,dC_GP_NonPHN,-8.033304124807024,-8.046742192474618,-9.03081370772708,-7.025365717097553
Overall,65,84,ReRZV_1d,2024,dC_GP_PHN,-2.7991582142320293,-2.789177482755976,-3.308306692688218,-2.3390963780189153
Overall,65,84,ReRZV_1d,2024,dC_GP,-10.832462339039052,-10.835876901891904,-12.251597353068641,-9.418226569805054
Overall,65,84,ReRZV_1d,2024,dC_Med,-25.45895865895724,-25.428190396238424,-29.76857236968227,-21.48949746763879
Overall,65,84,ReRZV_1d,2024,dC_VacZVL,110,110,110,110
Overall,65,84,ReRZV_1d,2024,dC_VacRZV,53.51341651325371,53.51342643603854,53.51307328971694,53.513725235808586
Overall,65,84,ReRZV_1d,2024,dC_Vac,163.5134165132537,163.51342643603857,163.5130732897169,163.51372523580858
Overall,65,84,ReRZV_1d,2024,dC_All,138.05445785429646,138.0854014143256,133.74494186030026,142.02339124752223
Overall,65,84,ReRZV_1d,2024,dC_Hosp_d,-10.937608995797179,-10.893475067053114,-13.270771300673356,-8.882004875343792
Overall,65,84,ReRZV_1d,2024,dC_GP_NonPHN_d,-6.818928029051826,-6.831371221960447,-7.622601647210833,-5.972628520016187
Overall,65,84,ReRZV_1d,2024,dC_GP_PHN_d,-2.302253487432692,-2.2963943669044395,-2.7126527628945465,-1.9182903184511215
Overall,65,84,ReRZV_1d,2024,dC_GP_d,-9.12118151648452,-9.138830570192987,-10.292947263061183,-7.931173968886259
Overall,65,84,ReRZV_1d,2024,dC_Med_d,-20.058790512281696,-20.032096637188825,-23.257644555555196,-17.02129124253315
Overall,65,84,ReRZV_1d,2024,dC_VacZVL_d,110,110,110,110
Overall,65,84,ReRZV_1d,2024,dC_VacRZV_d,40.328110670266085,40.32811814815091,40.32785201444336,40.32834332589099
Overall,65,84,ReRZV_1d,2024,dC_Vac_d,150.32811067026608,150.3281181481509,150.32785201444335,150.32834332589098
Overall,65,84,ReRZV_1d,2024,dC_All_d,130.2693201579844,130.2959390980289,127.0705623837424,133.30682307809997
Overall,65,84,ReRZV_1d,2024,dN_VacZVL,1,1,1,1
Overall,65,84,ReRZV_1d,2024,dN_VacRZV,0.6295696060382789,0.6295697227769241,0.629565568114317,0.6295732380683362
Overall,65,84,ReRZV_1d,2024,dN_VacZVL_d,1,1,1,1
Overall,65,84,ReRZV_1d,2024,dN_VacRZV_d,0.47444836082665987,0.4744484488017754,0.4744453178169807,0.4744510979516587
Overall,65,84,ReRZV_1d,2024,ICER,12928.015661205376,12853.277219494837,10761.082827966757,15502.987813679392
Overall,65,84,ReRZV_1d,2024,Price0,85,85,84.99999999999999,85.00000000000001
Overall,65,84,ReRZV_1d,2024,Thres20,470.4794231721013,468.9634844464392,397.631110313102,550.7443528589379
Overall,65,84,ReRZV_1d,2024,Thres30,684.5800712106629,682.40877155627,578.0491193530297,803.3095553331952
Overall,65,84,ReRZV_1d,2024,Thres20_50,NA,468.9634844464392,NA,NA
Overall,65,84,ReRZV_1d,2024,Thres30_90,NA,611.6421224716879,NA,NA
Overall,65,84,ReRZV_1d,2024,Thres,NA,468.9634844464392,NA,NA
Overall,65,84,ReRZV_2d,2024,dYear_Life,4.932281982034218e-4,4.927530006302305e-4,4.1421417250839807e-4,5.789382558418764e-4
Overall,65,84,ReRZV_2d,2024,dYear_Immunised,11.050745556312547,11.07279896596394,9.846002418460424,12.209248939520453
Overall,65,84,ReRZV_2d,2024,dRisk_HZ,-0.09156689691484615,-0.09171020151731261,-0.10203792189405976,-0.08030967970799921
Overall,65,84,ReRZV_2d,2024,dRisk_Hosp,-0.0037486067274840654,-0.003739045464178209,-0.004483648636656233,-0.00307762205266488
Overall,65,84,ReRZV_2d,2024,dRisk_PHN,-0.006684772770337804,-0.0066852897433516585,-0.007688205174835333,-0.005696699818447233
Overall,65,84,ReRZV_2d,2024,dRisk_Death,-8.947579888317376e-7,-8.918041530575656e-7,-1.047297971548538e-6,-7.491464502962773e-7
Overall,65,84,ReRZV_2d,2024,dQ_Life,3.3757389717501416e-4,3.3675641108121823e-4,2.8345160480776067e-4,3.96391052608136e-4
Overall,65,84,ReRZV_2d,2024,dQ_HZ,0.012406988881455689,0.012362710942072226,0.010389351765875212,0.014555256711544673
Overall,65,84,ReRZV_2d,2024,dQ_HZ_Norm,0.0036903557722952427,0.003677130364530556,0.0030401727795333327,0.004396720403628785
Overall,65,84,ReRZV_2d,2024,dQ_All,0.012738490077940286,0.012684603243442893,0.010699659572354303,0.014896499621249459
Overall,65,84,ReRZV_2d,2024,dQ_HZ_d,0.01030955969663816,0.010279775446446818,0.00865235563191096,0.012090287136300025
Overall,65,84,ReRZV_2d,2024,dQ_HZ_Norm_d,0.00317329554072875,0.003163174456493144,0.002630753786012182,0.0037653891122099246
Overall,65,84,ReRZV_2d,2024,dQ_Life_d,2.3482909552734378e-4,2.3408890097798007e-4,1.9758168202699267e-4,2.7572250843910234e-4
Overall,65,84,ReRZV_2d,2024,dQ_All_d,0.010544388792165455,0.010515019042390605,0.008870772134033134,0.012338206570893372
Overall,65,84,ReRZV_2d,2024,dC_Hosp,-16.070464056675792,-16.015090074179398,-19.181128214110235,-13.135394387803125
Overall,65,84,ReRZV_2d,2024,dC_GP_NonPHN,-8.34740186772484,-8.357757190584017,-9.321858652407947,-7.33938621773389
Overall,65,84,ReRZV_2d,2024,dC_GP_PHN,-2.935398574672179,-2.9275874277425826,-3.430970360466772,-2.4887912682212483
Overall,65,84,ReRZV_2d,2024,dC_GP,-11.282800442397019,-11.288575417681542,-12.673331509187088,-9.887411634597122
Overall,65,84,ReRZV_2d,2024,dC_Med,-27.35326449907281,-27.310427654993532,-31.445833567085987,-23.484148455281673
Overall,65,84,ReRZV_2d,2024,dC_VacZVL,110,110,110,110
Overall,65,84,ReRZV_2d,2024,dC_VacRZV,107.02683302650742,107.02685287207709,107.02614657943388,107.02745047161717
Overall,65,84,ReRZV_2d,2024,dC_Vac,217.0268330265074,217.0268528720771,217.02614657943386,217.02745047161716
Overall,65,84,ReRZV_2d,2024,dC_All,189.6735685274346,189.71627200413445,185.58137754155345,193.54242704477122
Overall,65,84,ReRZV_2d,2024,dC_Hosp_d,-11.93172711692662,-11.906046571378262,-14.24019335758451,-9.824495267172939
Overall,65,84,ReRZV_2d,2024,dC_GP_NonPHN_d,-7.038237308659958,-7.057353515740411,-7.841260633145361,-6.211778116663672
Overall,65,84,ReRZV_2d,2024,dC_GP_PHN_d,-2.3976679742894373,-2.3940980314175855,-2.8051432251237363,-2.0301551991438265
Overall,65,84,ReRZV_2d,2024,dC_GP_d,-9.435905282949395,-9.458645962401274,-10.569801195999286,-8.26955930764545
Overall,65,84,ReRZV_2d,2024,dC_Med_d,-21.367632399876015,-21.33654332916555,-24.48621352492473,-18.387094988131658
Overall,65,84,ReRZV_2d,2024,dC_VacZVL_d,110,110,110,110
Overall,65,84,ReRZV_2d,2024,dC_VacRZV_d,80.65622134053217,80.65623629630181,80.65570402888672,80.65668665178198
Overall,65,84,ReRZV_2d,2024,dC_Vac_d,190.65622134053217,190.6562362963018,190.65570402888673,190.656686651782
Overall,65,84,ReRZV_2d,2024,dC_All_d,169.28858894065615,169.3197065277525,166.17009941828272,172.26902686852372
Overall,65,84,ReRZV_2d,2024,dN_VacZVL,1,1,1,1
Overall,65,84,ReRZV_2d,2024,dN_VacRZV,1.2591392120765579,1.2591394455538483,1.259131136228634,1.2591464761366724
Overall,65,84,ReRZV_2d,2024,dN_VacZVL_d,1,1,1,1
Overall,65,84,ReRZV_2d,2024,dN_VacRZV_d,0.9488967216533197,0.9488968976035508,0.9488906356339614,0.9489021959033174
Overall,65,84,ReRZV_2d,2024,ICER,16172.511678450925,16081.758105255882,13540.620539345917,19198.73370234177
Overall,65,84,ReRZV_2d,2024,Price0,85,85,84.99999999999999,85.00000000000001
Overall,65,84,ReRZV_2d,2024,Thres20,244.76359985965465,244.1349220450924,208.4013289301154,285.10205681216746
Overall,65,84,ReRZV_2d,2024,Thres30,355.8862029146292,354.9531698317762,301.71281330816504,415.1571347319203
Overall,65,84,ReRZV_2d,2024,Thres20_50,NA,244.1349220450924,NA,NA
Overall,65,84,ReRZV_2d,2024,Thres30_90,NA,319.26852539568097,NA,NA
Overall,65,84,ReRZV_2d,2024,Thres,NA,244.1349220450924,NA,NA
Overall,65,85,ReRZV_1d,2024,dYear_Life,4.334296264568884e-4,4.314880012081801e-4,3.535181830164547e-4,5.196116835597842e-4
Overall,65,85,ReRZV_1d,2024,dYear_Immunised,10.33771562627045,10.3532463760271,9.054274758990216,11.578561202159314
Overall,65,85,ReRZV_1d,2024,dRisk_HZ,-0.08480693091651281,-0.08494673074383391,-0.0957571917655146,-0.0735081323291877
Overall,65,85,ReRZV_1d,2024,dRisk_Hosp,-0.0032851985507123234,-0.003270414762380775,-0.0039635412691758284,-0.00265286252853358
Overall,65,85,ReRZV_1d,2024,dRisk_PHN,-0.006067810759354068,-0.00606560477749958,-0.007079387890785286,-0.005036750604523112
Overall,65,85,ReRZV_1d,2024,dRisk_Death,-8.240538991770883e-7,-8.216255646528695e-7,-9.686579981459449e-7,-6.837523137634943e-7
Overall,65,85,ReRZV_1d,2024,dQ_Life,2.970304214637931e-4,2.959268446565133e-4,2.4203413687531316e-4,3.563609399559908e-4
Overall,65,85,ReRZV_1d,2024,dQ_HZ,0.011436700937537953,0.011390502228593325,0.009451963619534657,0.013604449567532999
Overall,65,85,ReRZV_1d,2024,dQ_HZ_Norm,0.0034787048779161157,0.0034634652846056557,0.0028527245741827396,0.004184249223217187
Overall,65,85,ReRZV_1d,2024,dQ_All,0.011728450091317715,0.011687826957961,0.009735490955991867,0.013929049942487115
Overall,65,85,ReRZV_1d,2024,dQ_HZ_d,0.00959896925621515,0.009572117072896843,0.007982295838858152,0.011381674868267458
Overall,65,85,ReRZV_1d,2024,dQ_HZ_Norm_d,0.0030180625472695684,0.0030094919380701983,0.0024973874038094644,0.003609773070075541
Overall,65,85,ReRZV_1d,2024,dQ_Life_d,2.0735748254545073e-4,2.0672089240303393e-4,1.694338094553327e-4,2.494615935389799e-4
Overall,65,85,ReRZV_1d,2024,dQ_All_d,0.009806326738760607,0.009777935090114376,0.008178167492342415,0.011630578687671188
Overall,65,85,ReRZV_1d,2024,dC_Hosp,-14.026723653011333,-13.961061051343464,-17.064319336027676,-11.231762179815533
Overall,65,85,ReRZV_1d,2024,dC_GP_NonPHN,-7.761978914158855,-7.7786871137417,-8.771687639227512,-6.735675796763713
Overall,65,85,ReRZV_1d,2024,dC_GP_PHN,-2.670688080527748,-2.667521030010291,-3.1632748547966854,-2.202830158334912
Overall,65,85,ReRZV_1d,2024,dC_GP,-10.432666994686603,-10.45565842884487,-11.865787178276669,-8.977017911541955
Overall,65,85,ReRZV_1d,2024,dC_Med,-24.459390647697937,-24.421351458520004,-28.42550738110947,-20.67071024043386
Overall,65,85,ReRZV_1d,2024,dC_VacZVL,110,110,110,110
Overall,65,85,ReRZV_1d,2024,dC_VacRZV,50.15797145701908,50.157981375995135,50.157587789551506,50.15832788388159
Overall,65,85,ReRZV_1d,2024,dC_Vac,160.15797145701907,160.15798137599512,160.1575877895515,160.15832788388158
Overall,65,85,ReRZV_1d,2024,dC_All,135.69858080932113,135.73671059781304,131.73258559667946,139.48732576407045
Overall,65,85,ReRZV_1d,2024,dC_Hosp_d,-10.457152072945144,-10.412053673373787,-12.659612615205285,-8.466801591411878
Overall,65,85,ReRZV_1d,2024,dC_GP_NonPHN_d,-6.609241781758137,-6.618874250389456,-7.440905392681829,-5.741674704391209
Overall,65,85,ReRZV_1d,2024,dC_GP_PHN_d,-2.2032650004718386,-2.2037558305982783,-2.6060845881536907,-1.8186333827297885
Overall,65,85,ReRZV_1d,2024,dC_GP_d,-8.812506782229976,-8.83650853240762,-9.994842704088189,-7.596629017343651
Overall,65,85,ReRZV_1d,2024,dC_Med_d,-19.26965885517512,-19.222318620330583,-22.28961747444144,-16.36829321491693
Overall,65,85,ReRZV_1d,2024,dC_VacZVL_d,110,110,110,110
Overall,65,85,ReRZV_1d,2024,dC_VacRZV_d,37.240810044948994,37.24081740949529,37.240525183203886,37.241074681350675
Overall,65,85,ReRZV_1d,2024,dC_Vac_d,147.240810044949,147.2408174094953,147.24052518320389,147.24107468135065
Overall,65,85,ReRZV_1d,2024,dC_All_d,127.97115118977388,128.01856212936752,124.95125849323429,130.87232925096745
Overall,65,85,ReRZV_1d,2024,dN_VacZVL,1,1,1,1
Overall,65,85,ReRZV_1d,2024,dN_VacRZV,0.5900937818472832,0.5900938985411193,0.5900892681123707,0.5900979751044892
Overall,65,85,ReRZV_1d,2024,dN_VacZVL_d,1,1,1,1
Overall,65,85,ReRZV_1d,2024,dN_VacRZV_d,0.43812717699939996,0.43812726364112115,0.4381238256847516,0.43813029036883144
Overall,65,85,ReRZV_1d,2024,ICER,13163.50304510941,13080.581274067043,10855.852840856905,15842.543459581364
Overall,65,85,ReRZV_1d,2024,Price0,85,85,84.99999999999999,85.00000000000001
Overall,65,85,ReRZV_1d,2024,Thres20,491.6292923115404,490.8385251945426,413.69485852884833,578.4583332734815
Overall,65,85,ReRZV_1d,2024,Thres30,715.4529998752879,714.1888267108737,600.6076263171436,841.9779108815096
Overall,65,85,ReRZV_1d,2024,Thres20_50,NA,490.8385251945426,NA,NA
Overall,65,85,ReRZV_1d,2024,Thres30_90,NA,635.8252103692636,NA,NA
Overall,65,85,ReRZV_1d,2024,Thres,NA,490.8385251945426,NA,NA
Overall,65,85,ReRZV_2d,2024,dYear_Life,4.6662518883312386e-4,4.654849701104524e-4,3.9029719180492254e-4,5.500395045329398e-4
Overall,65,85,ReRZV_2d,2024,dYear_Immunised,10.67673486620401,10.692993130977955,9.420799317658348,11.873940023863193
Overall,65,85,ReRZV_2d,2024,dRisk_HZ,-0.08794532203923704,-0.08811525263136914,-0.09880815530609367,-0.07658153209768916
Overall,65,85,ReRZV_2d,2024,dRisk_Hosp,-0.003567460873749532,-0.003566784923344623,-0.004258677176452979,-0.0029238310333890957
Overall,65,85,ReRZV_2d,2024,dRisk_PHN,-0.006341411370030173,-0.006350191234286461,-0.007350032456445335,-0.005338178317024592
Overall,65,85,ReRZV_2d,2024,dRisk_Death,-8.590444252189908e-7,-8.577401814858193e-7,-1.008535375188509e-6,-7.23018262335611e-7
Overall,65,85,ReRZV_2d,2024,dQ_Life,3.1894060567248773e-4,3.182216352266565e-4,2.6631228252793626e-4,3.762551348651666e-4
Overall,65,85,ReRZV_2d,2024,dQ_HZ,0.01188572205426085,0.011835440614381201,0.009845188447033337,0.014039261207438607
Overall,65,85,ReRZV_2d,2024,dQ_HZ_Norm,0.003573299647791205,0.0035626691818691826,0.0029390172763085493,0.00427019141488988
Overall,65,85,ReRZV_2d,2024,dQ_All,0.012198528091256768,0.012142208285815137,0.010136177999594142,0.014408612105465003
Overall,65,85,ReRZV_2d,2024,dQ_HZ_d,0.009909316098811407,0.009885904786397393,0.008239165445614947,0.01170146234406082
Overall,65,85,ReRZV_2d,2024,dQ_HZ_Norm_d,0.0030835545347962724,0.0030755310048102683,0.0025521661918786616,0.003667563979062075
Overall,65,85,ReRZV_2d,2024,dQ_Life_d,2.2166567194340737e-4,2.2124202701778728e-4,1.8529995171143732e-4,2.623561071860347e-4
Overall,65,85,ReRZV_2d,2024,dQ_All_d,0.010130981770754797,0.010095815858660373,0.0084430230378858,0.011947606065010729
Overall,65,85,ReRZV_2d,2024,dC_Hosp,-15.304196260937422,-15.304469079960889,-18.30520119797102,-12.529206813684215
Overall,65,85,ReRZV_2d,2024,dC_GP_NonPHN,-8.027437351005469,-8.04218399999914,-9.027049195066212,-6.994503190730298
Overall,65,85,ReRZV_2d,2024,dC_GP_PHN,-2.784904686595524,-2.7836701960719195,-3.2816101092928034,-2.318579662337915
Overall,65,85,ReRZV_2d,2024,dC_GP,-10.812342037600994,-10.82487191758576,-12.237194834166493,-9.39007731076144
Overall,65,85,ReRZV_2d,2024,dC_Med,-26.116538298538416,-26.073937508476465,-29.92561463199331,-22.395529199525196
Overall,65,85,ReRZV_2d,2024,dC_VacZVL,110,110,110,110
Overall,65,85,ReRZV_2d,2024,dC_VacRZV,100.31594291403816,100.31596275199027,100.31517557910301,100.31665576776318
Overall,65,85,ReRZV_2d,2024,dC_Vac,210.31594291403815,210.31596275199024,210.31517557910303,210.31665576776317
Overall,65,85,ReRZV_2d,2024,dC_All,184.19940461549973,184.2419324792188,180.39097174172852,187.91989614585307
Overall,65,85,ReRZV_2d,2024,dC_Hosp_d,-11.330008984087689,-11.32552345761033,-13.56378771545031,-9.270714618363145
Overall,65,85,ReRZV_2d,2024,dC_GP_NonPHN_d,-6.792754451835081,-6.8100663048857095,-7.619117329222232,-5.931378680353089
Overall,65,85,ReRZV_2d,2024,dC_GP_PHN_d,-2.282453906166893,-2.2851380601678253,-2.6869528688336484,-1.8961567368331607
Overall,65,85,ReRZV_2d,2024,dC_GP_d,-9.075208358001973,-9.092395574859083,-10.244789462193918,-7.871343257966446
Overall,65,85,ReRZV_2d,2024,dC_Med_d,-20.405217342089664,-20.349299629571505,-23.32240445778838,-17.541866306937685
Overall,65,85,ReRZV_2d,2024,dC_VacZVL_d,110,110,110,110
Overall,65,85,ReRZV_2d,2024,dC_VacRZV_d,74.48162008989799,74.48163481899059,74.48105036640777,74.48214936270135
Overall,65,85,ReRZV_2d,2024,dC_Vac_d,184.481620089898,184.48163481899059,184.4810503664078,184.48214936270134
Overall,65,85,ReRZV_2d,2024,dC_All_d,164.07640274780832,164.13232138214607,161.15970044567052,166.93972961495055
Overall,65,85,ReRZV_2d,2024,dN_VacZVL,1,1,1,1
Overall,65,85,ReRZV_2d,2024,dN_VacRZV,1.1801875636945665,1.1801877970822385,1.1801785362247414,1.1801959502089785
Overall,65,85,ReRZV_2d,2024,dN_VacZVL_d,1,1,1,1
Overall,65,85,ReRZV_2d,2024,dN_VacRZV_d,0.8762543539987999,0.8762545272822423,0.8762476513695032,0.8762605807376629
Overall,65,85,ReRZV_2d,2024,ICER,16324.922435071918,16224.511005921522,13586.0077345402,19540.33116801999
Overall,65,85,ReRZV_2d,2024,Price0,85,85,84.99999999999999,85.00000000000001
Overall,65,85,ReRZV_2d,2024,Thres20,254.52063341906145,254.14917958293256,214.96312413423973,297.99287309311575
Overall,65,85,ReRZV_2d,2024,Thres30,370.13751913679766,369.54818668815125,311.44059238556974,434.3559939914777
Overall,65,85,ReRZV_2d,2024,Thres20_50,NA,254.14917958293256,NA,NA
Overall,65,85,ReRZV_2d,2024,Thres30_90,NA,330.45040968281614,NA,NA
Overall,65,85,ReRZV_2d,2024,Thres,NA,254.14917958293256,NA,NA
Overall,65,86,ReRZV_1d,2024,dYear_Life,4.085458889234559e-4,4.0706805992662964e-4,3.315554528189324e-4,4.921077553639464e-4
Overall,65,86,ReRZV_1d,2024,dYear_Immunised,10.02827271528743,10.037732437071245,8.71011969286561,11.285139860705529
Overall,65,86,ReRZV_1d,2024,dRisk_HZ,-0.0817876013428642,-0.08191392498028863,-0.09308343941213111,-0.07014599896273753
Overall,65,86,ReRZV_1d,2024,dRisk_Hosp,-0.0031203116398395192,-0.0031089882824053517,-0.003781389740819617,-0.0025163129120279563
Overall,65,86,ReRZV_1d,2024,dRisk_PHN,-0.005782375794160525,-0.005789183860934896,-0.006817213678281046,-0.004742774807031223
