Scenario,Age0,Arm,Index,M,L,U
Vac_72,72,Vac,dQ_All_d,0.006796513673934967,0.005407398956206811,0.009666586969443891
Vac_72,72,Vac,dC_Vac_d,170,170,170
Vac_72,72,Vac,dC_VacRZV_d,170,170,170
Vac_72,72,Vac,dC_Med_d,-12.494650804670478,-19.243064283249694,-9.51449742113006
Vac_72,72,Vac,dC_All_d,183.75361499134578,177.26533415282205,187.37873951203957
Vac_72,72,Vac,dN_VacRZV_d,2,2,2
Vac_72,72,Vac,Thres20,74.26734136211286,59.36404857945031,105.8927305455099
Vac_72,72,Vac,Thres30,108.24844039481559,86.48907758260026,154.22566539272935
Vac_72,72,Vac,ICER,26958.35786001545,18333.10146744894,34684.87315394264
Vac_72,72,Vac1,N0,1,1,1
Vac_72,72,Vac1,AvtHZ,0.4023812208573249,0.31001538745864915,0.6126535219643554
Vac_72,72,Vac1,AvtDeath,0.3760141399357172,0.20643669337483592,0.7880128098546575
Vac_72,72,Vac1,dQ_HZ_d,0.00525438112395629,0.004036555229539498,0.00786883590987994
Vac_72,72,Vac1,dQ_Life_d,1.07326287679399e-4,7.067823711737198e-5,1.9160753541704875e-4
Vac_72,72,Vac1,dQ_All_d,0.005359591114015849,0.004118481097298865,0.008054766895328047
Vac_72,72,Vac1,dC_Vac_d,85,85,85
Vac_72,72,Vac1,dC_VacRZV_d,85,85,85
Vac_72,72,Vac1,dC_Med_d,-9.675765919945855,-16.020569676457626,-7.412622407421677
Vac_72,72,Vac1,dC_All_d,101.58993923959923,95.37143290057003,104.95362581624963
Vac_72,72,Vac1,dN_VacRZV_d,1,1,1
Vac_72,72,Vac1,Thres20,116.73517606173691,90.29786349837455,176.33389556754423
Vac_72,72,Vac1,Thres30,170.2953442342299,131.45389367639194,256.8790491839633
Vac_72,72,Vac1,ICER,19040.493317830165,11840.086176137676,25338.627976817887
Vac_73,73,Vac,N0,1,1,1
Vac_73,73,Vac,AvtHZ,0.529202663577718,0.4150736886359949,0.739258429300586
