Scenario,Arm,Age0,Age1,Index,A,M,L,U
Overall,ReRZV_1d,60,83,Risk_PHN,0.010158111725103164,0.01016389883478084,0.009158037950299338,0.011158756730419434
Overall,ReRZV_1d,60,83,Risk_Death,5.046247861907008e-7,5.006164853530379e-7,3.720581035789028e-7,6.452148416118073e-7
Overall,ReRZV_1d,60,83,Q_Life,19.205393688510547,19.205395939905735,19.20532349062217,19.205457693242174
Overall,ReRZV_1d,60,83,Q_HZ,-0.022489085473345837,-0.022582278869087983,-0.03210449321834652,-0.01335560154268696
Overall,ReRZV_1d,60,83,Q_HZ_Norm,-0.00907360722274229,-0.008606080631035025,-0.016959166314750484,-0.0036749948392900906
Overall,ReRZV_1d,60,83,Q_All,19.165001352380944,19.164928806096697,19.155373041294684,19.17417330060299
Overall,ReRZV_1d,60,83,Q_HZ_d,-0.022489085473345837,-0.022582278869087983,-0.03210449321834652,-0.01335560154268696
Overall,ReRZV_1d,60,83,Q_HZ_Norm_d,-0.00907360722274229,-0.008606080631035025,-0.016959166314750484,-0.0036749948392900906
Overall,ReRZV_1d,60,83,Q_Life_d,19.205393688510547,19.205395939905735,19.20532349062217,19.205457693242174
Overall,ReRZV_1d,60,83,Q_All_d,19.1829046030372,19.182831591163616,19.17327614991909,19.192075905300932
Overall,ReRZV_1d,60,83,C_Hosp,18.293859915702235,18.27269256999126,14.934507651322754,21.677534280210168
Overall,ReRZV_1d,60,83,C_GP_NonPHN,13.178313595073861,13.1917741496707,12.245663184518822,14.058541900236223
Overall,ReRZV_1d,60,83,C_GP_PHN,4.513481028646893,4.520338384845152,3.9712845629071394,5.01230379526957
Overall,ReRZV_1d,60,83,C_GP,17.691794623720757,17.707789993558986,16.335522305616994,18.910721865571144
Overall,ReRZV_1d,60,83,C_Med,35.98565453942299,35.95748215859752,31.68721727809123,40.00112777887827
Overall,ReRZV_1d,60,83,C_VacZVL,110,110,110,110
Overall,ReRZV_1d,60,83,C_VacRZV,54.61184898547269,54.61185736860128,54.61153487615692,54.612136125326224
Overall,ReRZV_1d,60,83,C_Vac,164.6118489854727,164.61185736860128,164.61153487615692,164.61213612532623
Overall,ReRZV_1d,60,83,C_All,200.59750352489567,200.5695059847699,196.29918702889825,204.61324594177788
Overall,ReRZV_1d,60,83,C_Hosp_d,18.293859915702235,18.27269256999126,14.934507651322754,21.677534280210168
