Scenario,Age0,Age1,Arm,Type,Index,M,L,U
Overall,75,77,ReVac_RZV1,Overall,Thres30,212.60888556933187,167.55709580670248,276.1346917080355
Overall,75,77,ReVac_RZV1,Overall,ICER,33289.2240698285,25307.876445288704,42826.24188584932
Overall,75,77,ReVac_RZV2,Overall,N0,1,1,1
Overall,75,77,ReVac_RZV2,Overall,AvtHZ,0.598792535709471,0.5026508685865415,0.7355325178061622
Overall,75,77,ReVac_RZV2,Overall,AvtDeath,0.6962592365865816,0.4927564903694304,0.9282519457638416
Overall,75,77,ReVac_RZV2,Overall,dQ_HZ_d,0.00699220409190145,0.005786401316089598,0.00875904897566569
Overall,75,77,ReVac_RZV2,Overall,dQ_Life_d,1.9359395337170682e-4,1.5068207294242076e-4,2.619117392841819e-4
Overall,75,77,ReVac_RZV2,Overall,dQ_All_d,0.0071862691965529635,0.005929202751301421,0.009008490112310174
Overall,75,77,ReVac_RZV2,Overall,dC_Vac_d,264.7255781480204,264.72554799606667,264.72560228435907
Overall,75,77,ReVac_RZV2,Overall,dC_VacRZV_d,154.72557814802042,154.72554799606664,154.72560228435907
Overall,75,77,ReVac_RZV2,Overall,dC_Med_d,-15.36652572500539,-19.79754870004494,-12.32299408950606
Overall,75,77,ReVac_RZV2,Overall,dC_All_d,275.8559842250377,271.5255385898056,279.1744749205201
Overall,75,77,ReVac_RZV2,Overall,dN_VacRZV_d,1.8203009193884756,1.8203005646596073,1.8203012033454011
Overall,75,77,ReVac_RZV2,Overall,Thres20,87.057041836421,71.96274161274107,109.50570463044552
Overall,75,77,ReVac_RZV2,Overall,Thres30,126.63792074368416,104.53538986122793,158.9483906516876
Overall,75,77,ReVac_RZV2,Overall,ICER,38433.447939453705,30243.63270992006,47120.48044469058
Overall,75,78,ReVac_RZV1,Overall,N0,1,1,1
Overall,75,78,ReVac_RZV1,Overall,AvtHZ,0.5067117653394637,0.4100129936599651,0.6260476671869339
Overall,75,78,ReVac_RZV1,Overall,AvtDeath,0.6030044475202392,0.42807082230164567,0.8505709052522006
Overall,75,78,ReVac_RZV1,Overall,dQ_HZ_d,0.005960867079080135,0.0047758827830017316,0.007530495387888766
Overall,75,78,ReVac_RZV1,Overall,dQ_Life_d,1.613307363834693e-4,1.2788591449743869e-4,2.2526115418555206e-4
Overall,75,78,ReVac_RZV1,Overall,dQ_All_d,0.006126216805414142,0.004903623924592892,0.007743537860212446
Overall,75,78,ReVac_RZV1,Overall,dC_Vac_d,182.66109873430798,182.66106632682653,182.66112444409848
Overall,75,78,ReVac_RZV1,Overall,dC_VacRZV_d,72.66109873430801,72.66106632682654,72.66112444409849
Overall,75,78,ReVac_RZV1,Overall,dC_Med_d,-12.896744012445689,-16.67613625122223,-10.29603869506428
Overall,75,78,ReVac_RZV1,Overall,dC_All_d,196.1649365566052,192.55601125878363,199.6621509730069
Overall,75,78,ReVac_RZV1,Overall,dN_VacRZV_d,0.8548364556977412,0.8548360744332535,0.8548367581658646
Overall,75,78,ReVac_RZV1,Overall,Thres20,157.95858525187083,126.51392866040423,199.3114570240819
Overall,75,78,ReVac_RZV1,Overall,Thres30,229.51184491526462,183.86945658637873,289.8964627155499
Overall,75,78,ReVac_RZV1,Overall,ICER,32143.683277508684,25056.08699863744,40670.47490986404
Overall,75,78,ReVac_RZV2,Overall,N0,1,1,1
Overall,75,78,ReVac_RZV2,Overall,AvtHZ,0.601311264617169,0.5114591192394713,0.7159034105304294
Overall,75,78,ReVac_RZV2,Overall,AvtDeath,0.7273015624045528,0.5417242476530951,0.9244752314036272
Overall,75,78,ReVac_RZV2,Overall,dQ_HZ_d,0.006972374270972926,0.005819514449290331,0.008563159766433714
Overall,75,78,ReVac_RZV2,Overall,dQ_Life_d,1.973581342169517e-4,1.591388800322724e-4,2.5755936339799673e-4
Overall,75,78,ReVac_RZV2,Overall,dQ_All_d,0.007162556131726117,0.005991446534813982,0.00881910639525325
Overall,75,78,ReVac_RZV2,Overall,dC_Vac_d,255.32219746861603,255.32213265365309,255.32224888819698
Overall,75,78,ReVac_RZV2,Overall,dC_VacRZV_d,145.32219746861603,145.32213265365309,145.32224888819698
Overall,75,78,ReVac_RZV2,Overall,dC_Med_d,-15.499643354053662,-19.42452095588671,-12.6670558767036
Overall,75,78,ReVac_RZV2,Overall,dC_All_d,266.29560794055317,262.71450201784535,269.4488914983029
Overall,75,78,ReVac_RZV2,Overall,dN_VacRZV_d,1.7096729113954825,1.709672148866507,1.7096735163317291
Overall,75,78,ReVac_RZV2,Overall,Thres20,92.68433834850805,77.98348906477369,113.7070484389716
Overall,75,78,ReVac_RZV2,Overall,Thres30,134.80193738944212,113.02923586549248,165.22943438350393
Overall,75,78,ReVac_RZV2,Overall,ICER,37138.85186392296,29887.996142807584,44896.613166668125
Overall,75,79,ReVac_RZV1,Overall,N0,1,1,1
Overall,75,79,ReVac_RZV1,Overall,AvtHZ,0.5078880585245724,0.42070451242175644,0.6128745569740986
Overall,75,79,ReVac_RZV1,Overall,AvtDeath,0.6360525363305645,0.4708231000907711,0.8518280564190257
Overall,75,79,ReVac_RZV1,Overall,dQ_HZ_d,0.005943895664758468,0.00481908240068993,0.007309948144777019
Overall,75,79,ReVac_RZV1,Overall,dQ_Life_d,1.6617549753128458e-4,1.3372265982614095e-4,2.207973715599332e-4
Overall,75,79,ReVac_RZV1,Overall,dQ_All_d,0.006109471621213114,0.0049594985750264445,0.007520590350757628
Overall,75,79,ReVac_RZV1,Overall,dC_Vac_d,178.0174205335206,178.01736747426514,178.01746067540617
Overall,75,79,ReVac_RZV1,Overall,dC_VacRZV_d,68.0174205335206,68.01736747426517,68.01746067540618
Overall,75,79,ReVac_RZV1,Overall,dC_Med_d,-13.057195973298674,-16.476005561568247,-10.467715140178573
Overall,75,79,ReVac_RZV1,Overall,dC_All_d,191.3710118658994,188.2832998745061,194.61886419087082
Overall,75,79,ReVac_RZV1,Overall,dN_VacRZV_d,0.8002049474531835,0.800204323226649,0.800205419710661
Overall,75,79,ReVac_RZV1,Overall,Thres20,169.22420499826165,136.98757349807914,206.9393776837238
Overall,75,79,ReVac_RZV1,Overall,Thres30,245.140536649813,198.56044769496737,300.9226616720721
Overall,75,79,ReVac_RZV1,Overall,ICER,31329.216416102885,24949.890160231644,39031.142755727604
Overall,75,79,ReVac_RZV2,Overall,N0,1,1,1
Overall,75,79,ReVac_RZV2,Overall,AvtHZ,0.5954929228631743,0.5121149346396757,0.6936817763450915
Overall,75,79,ReVac_RZV2,Overall,AvtDeath,0.7527051313148251,0.5783953802586327,0.9212912303388442
Overall,75,79,ReVac_RZV2,Overall,dQ_HZ_d,0.00686005531796383,0.0057661137953679146,0.008244140873281373
Overall,75,79,ReVac_RZV2,Overall,dQ_Life_d,2.0045857556283408e-4,1.6469591876517865e-4,2.553873492915582e-4
Overall,75,79,ReVac_RZV2,Overall,dQ_All_d,0.007065815539266218,0.005946082620089576,0.008481833105986603
Overall,75,79,ReVac_RZV2,Overall,dC_Vac_d,246.0348410670412,246.0347349485303,246.03492135081237
Overall,75,79,ReVac_RZV2,Overall,dC_VacRZV_d,136.0348410670412,136.03473494853034,136.03492135081237
Overall,75,79,ReVac_RZV2,Overall,dC_Med_d,-15.45020067494541,-18.81999097034757,-12.750718175409174
Overall,75,79,ReVac_RZV2,Overall,dC_All_d,256.9935218415869,253.95241082240136,260.0467549787134
Overall,75,79,ReVac_RZV2,Overall,dN_VacRZV_d,1.600409894906367,1.600408646453298,1.600410839421322
Overall,75,79,ReVac_RZV2,Overall,Thres20,97.85217058183778,83.30926199599999,117.74689217371204
Overall,75,79,ReVac_RZV2,Overall,Thres30,141.99947576046517,120.81464687727531,170.74477000283326
Overall,75,79,ReVac_RZV2,Overall,ICER,36453.172667043444,29916.39569747643,43504.17787345532
Overall,75,80,ReVac_RZV1,Overall,N0,1,1,1
Overall,75,80,ReVac_RZV1,Overall,AvtHZ,0.5032246657481333,0.424325614073953,0.5958888775324779
Overall,75,80,ReVac_RZV1,Overall,AvtDeath,0.6609998735305013,0.5125605085854659,0.8498439527238433
Overall,75,80,ReVac_RZV1,Overall,dQ_HZ_d,0.005875881715156055,0.004781250325705099,0.007075824990759811
Overall,75,80,ReVac_RZV1,Overall,dQ_Life_d,1.7005114325119308e-4,1.3742379510774949e-4,2.1651871769161614e-4
Overall,75,80,ReVac_RZV1,Overall,dQ_All_d,0.006043564480561869,0.004929868379411472,0.007281713369748989
Overall,75,80,ReVac_RZV1,Overall,dC_Vac_d,173.4320573097727,173.43198253368308,173.43211396636238
Overall,75,80,ReVac_RZV1,Overall,dC_VacRZV_d,63.43205730977269,63.43198253368309,63.43211396636238
Overall,75,80,ReVac_RZV1,Overall,dC_Med_d,-13.096750491969711,-16.04205295085309,-10.718060124861864
Overall,75,80,ReVac_RZV1,Overall,dC_All_d,186.82607642565273,183.9947134054963,189.74683478267545
Overall,75,80,ReVac_RZV1,Overall,dN_VacRZV_d,0.7462594977620316,0.7462586180433304,0.7462601643101459
Overall,75,80,ReVac_RZV1,Overall,Thres20,179.7151143662643,147.12222854846334,215.90134514889442
Overall,75,80,ReVac_RZV1,Overall,Thres30,260.6431729799471,213.18324247704683,313.37022014905807
Overall,75,80,ReVac_RZV1,Overall,ICER,30854.86113200048,25183.82828152961,38187.18790299743
Overall,75,80,ReVac_RZV2,Overall,N0,1,1,1
Overall,75,80,ReVac_RZV2,Overall,AvtHZ,0.5831557241277983,0.5074392220158181,0.6673603822518285
Overall,75,80,ReVac_RZV2,Overall,AvtDeath,0.7715735846999806,0.6150503554004664,0.9122740007651244
Overall,75,80,ReVac_RZV2,Overall,dQ_HZ_d,0.006665993046751909,0.0056462009188205965,0.007910555361651268
Overall,75,80,ReVac_RZV2,Overall,dQ_Life_d,2.0058583403681496e-4,1.6676838884102096e-4,2.5048360388635343e-4
Overall,75,80,ReVac_RZV2,Overall,dQ_All_d,0.006879878519747695,0.005830771602201157,0.008137621574709564
Overall,75,80,ReVac_RZV2,Overall,dC_Vac_d,236.86411461954538,236.8639650673662,236.86422793272476
Overall,75,80,ReVac_RZV2,Overall,dC_VacRZV_d,126.86411461954538,126.86396506736618,126.86422793272476
Overall,75,80,ReVac_RZV2,Overall,dC_Med_d,-15.276251066028541,-18.07951666261606,-12.8434903900631
Overall,75,80,ReVac_RZV2,Overall,dC_All_d,248.01173447887743,245.32532542732534,250.7794686923168
Overall,75,80,ReVac_RZV2,Overall,dN_VacRZV_d,1.4925189955240632,1.4925172360866608,1.4925203286202917
Overall,75,80,ReVac_RZV2,Overall,Thres20,102.57544947155911,87.34178203152561,120.7461052043716
Overall,75,80,ReVac_RZV2,Overall,Thres30,148.6792107231826,126.50823468472927,175.16764354112456
Overall,75,80,ReVac_RZV2,Overall,ICER,35987.435574388,30117.23425410295,42730.97468992957
Overall,75,81,ReVac_RZV1,Overall,N0,1,1,1
Overall,75,81,ReVac_RZV1,Overall,AvtHZ,0.4936698542557971,0.4219171241937139,0.5748034569704987
Overall,75,81,ReVac_RZV1,Overall,AvtDeath,0.6804386690754476,0.5419404116879122,0.8379658644358237
Overall,75,81,ReVac_RZV1,Overall,dQ_HZ_d,0.0057441315165588196,0.0046870938334538145,0.006825536663011237
Overall,75,81,ReVac_RZV1,Overall,dQ_Life_d,1.703485686315176e-4,1.3878588891087508e-4,2.1517908933659237e-4
Overall,75,81,ReVac_RZV1,Overall,dQ_All_d,0.005927918494915474,0.0048345766075203805,0.007035448551085622
Overall,75,81,ReVac_RZV1,Overall,dC_Vac_d,168.9018474761199,168.90175349981797,168.90192179200073
Overall,75,81,ReVac_RZV1,Overall,dC_VacRZV_d,58.90184747611991,58.90175349981797,58.90192179200072
Overall,75,81,ReVac_RZV1,Overall,dC_Med_d,-12.928012223376403,-15.528877433455305,-10.64093220907502
Overall,75,81,ReVac_RZV1,Overall,dC_All_d,182.3675348196432,179.96793062240985,185.14265294930823
Overall,75,81,ReVac_RZV1,Overall,dN_VacRZV_d,0.6929629114837637,0.6929618058802114,0.6929637857882437
Overall,75,81,ReVac_RZV1,Overall,Thres20,190.25811695311762,155.88389788694005,225.0332668269371
Overall,75,81,ReVac_RZV1,Overall,Thres30,275.4194422833585,225.6491617424016,326.56026036333554
Overall,75,81,ReVac_RZV1,Overall,ICER,30676.827029997316,25629.16698387253,37792.04920476997
Overall,75,81,ReVac_RZV2,Overall,N0,1,1,1
Overall,75,81,ReVac_RZV2,Overall,AvtHZ,0.5656274474594176,0.4987267343219938,0.6402455367754702
Overall,75,81,ReVac_RZV2,Overall,AvtDeath,0.781294693383259,0.6492487713947358,0.9004849451999176
Overall,75,81,ReVac_RZV2,Overall,dQ_HZ_d,0.006468451787237981,0.00544557794166227,0.007576951663577422
Overall,75,81,ReVac_RZV2,Overall,dQ_Life_d,1.9878369717396538e-4,1.685195671233597e-4,2.425327914517217e-4
Overall,75,81,ReVac_RZV2,Overall,dQ_All_d,0.006663851311458746,0.00563387055843858,0.007822710725757265
Overall,75,81,ReVac_RZV2,Overall,dC_Vac_d,227.80369495223982,227.80350699963594,227.80384358400147
Overall,75,81,ReVac_RZV2,Overall,dC_VacRZV_d,117.80369495223982,117.80350699963594,117.80384358400144
Overall,75,81,ReVac_RZV2,Overall,dC_Med_d,-14.97595434288947,-17.655393127210534,-12.718978424021811
Overall,75,81,ReVac_RZV2,Overall,dC_All_d,239.25630501923933,237.0022009277327,241.69570056648632
Overall,75,81,ReVac_RZV2,Overall,dN_VacRZV_d,1.3859258229675273,1.3859236117604228,1.3859275715764874
Overall,75,81,ReVac_RZV2,Overall,Thres20,106.81083898924601,91.16113640480783,124.55584075105463
Overall,75,81,ReVac_RZV2,Overall,Thres30,154.7708987524041,131.81194232401992,180.75854656056924
Overall,75,81,ReVac_RZV2,Overall,ICER,35861.130968065016,30423.65543614069,42480.61414149038
Overall,75,82,ReVac_RZV1,Overall,N0,1,1,1
Overall,75,82,ReVac_RZV1,Overall,AvtHZ,0.48163794863928505,0.417623636704683,0.5557098343415151
Overall,75,82,ReVac_RZV1,Overall,AvtDeath,0.6943233757663627,0.5687491129643814,0.8254927749728492
Overall,75,82,ReVac_RZV1,Overall,dQ_HZ_d,0.005561969057047447,0.004561756592363458,0.006596519643142765
Overall,75,82,ReVac_RZV1,Overall,dQ_Life_d,1.688733024942657e-4,1.3845577286717426e-4,2.1250547334799032e-4
Overall,75,82,ReVac_RZV1,Overall,dQ_All_d,0.005740938902696335,0.004712823194555527,0.006807016430851266
Overall,75,82,ReVac_RZV1,Overall,dC_Vac_d,164.42242138976195,164.42229905235217,164.4225169185666
Overall,75,82,ReVac_RZV1,Overall,dC_VacRZV_d,54.422421389761936,54.422299052352166,54.42251691856661
Overall,75,82,ReVac_RZV1,Overall,dC_Med_d,-12.71469385843131,-15.352228443066423,-10.520951708413554
Overall,75,82,ReVac_RZV1,Overall,dC_All_d,178.16850629551368,175.97968027157887,180.7441025876429
Overall,75,82,ReVac_RZV1,Overall,dN_VacRZV_d,0.6402637810560228,0.6402623417923784,0.640264904924313
Overall,75,82,ReVac_RZV1,Overall,Thres20,199.66315436393734,166.00822902989378,235.61304230818953
Overall,75,82,ReVac_RZV1,Overall,Thres30,289.23637599323763,240.5322979679262,341.8689539615328
Overall,75,82,ReVac_RZV1,Overall,ICER,30932.945108624754,25944.436950263298,37857.35907509577
Overall,75,82,ReVac_RZV2,Overall,N0,1,1,1
Overall,75,82,ReVac_RZV2,Overall,AvtHZ,0.5451222631813588,0.48348628855827436,0.6090746612391341
Overall,75,82,ReVac_RZV2,Overall,AvtDeath,0.7844457448845025,0.6672098166866611,0.8835155778527437
Overall,75,82,ReVac_RZV2,Overall,dQ_HZ_d,0.00618852976444824,0.005234432735968024,0.007279314807492417
Overall,75,82,ReVac_RZV2,Overall,dQ_Life_d,1.9644123262718693e-4,1.6594460630123817e-4,2.3767910081680111e-4
Overall,75,82,ReVac_RZV2,Overall,dQ_All_d,0.006388671817702196,0.005417112008828195,0.007495116469670138
Overall,75,82,ReVac_RZV2,Overall,dC_Vac_d,218.84484277952387,218.84459810470437,218.8450338371332
Overall,75,82,ReVac_RZV2,Overall,dC_VacRZV_d,108.84484277952387,108.84459810470433,108.84503383713322
Overall,75,82,ReVac_RZV2,Overall,dC_Med_d,-14.63312617474123,-17.099611160386072,-12.419572119025602
Overall,75,82,ReVac_RZV2,Overall,dC_All_d,230.756390993046,228.70331609501915,232.9723503637406
Overall,75,82,ReVac_RZV2,Overall,dN_VacRZV_d,1.2805275621120455,1.2805246835847568,1.280529809848626
Overall,75,82,ReVac_RZV2,Overall,Thres20,111.45125947720575,94.37359774820294,129.22995197968862
Overall,75,82,ReVac_RZV2,Overall,Thres30,161.2890262603187,136.84514060324497,187.6937663839021
Overall,75,82,ReVac_RZV2,Overall,ICER,35995.89480104027,30651.19178529607,42716.38140955401
Overall,75,83,ReVac_RZV1,Overall,N0,1,1,1
Overall,75,83,ReVac_RZV1,Overall,AvtHZ,0.4673269121287018,0.40925741869996907,0.5303474495298498
Overall,75,83,ReVac_RZV1,Overall,AvtDeath,0.7015884747006167,0.5926748628350317,0.8095343372959665
Overall,75,83,ReVac_RZV1,Overall,dQ_HZ_d,0.005368774705529567,0.004434157337985056,0.006394667871976335
Overall,75,83,ReVac_RZV1,Overall,dQ_Life_d,1.6554905471677372e-4,1.3653353877605135e-4,2.0560306030525946e-4
Overall,75,83,ReVac_RZV1,Overall,dQ_All_d,0.005547179593744289,0.004580918034528314,0.006581745344020629
Overall,75,83,ReVac_RZV1,Overall,dC_Vac_d,159.996125042556,159.99597986303343,159.9962449281448
Overall,75,83,ReVac_RZV1,Overall,dC_VacRZV_d,49.99612504255602,49.99597986303342,49.996244928144804
Overall,75,83,ReVac_RZV1,Overall,dC_Med_d,-12.435639241662216,-14.843908688000111,-10.331350223256253
Overall,75,83,ReVac_RZV1,Overall,dC_All_d,174.06534339533658,171.99475271652665,176.5241660462829
Overall,75,83,ReVac_RZV1,Overall,dN_VacRZV_d,0.5881897063830119,0.5881879983886285,0.5881911168017034
Overall,75,83,ReVac_RZV1,Overall,Thres20,209.3996443568879,174.47799976768675,246.26302338340523
Overall,75,83,ReVac_RZV1,Overall,Thres30,303.5252492812267,252.18404648800376,358.56929730066867
Overall,75,83,ReVac_RZV1,Overall,ICER,31459.369060839417,26304.73607964985,38032.74733651707
Overall,75,83,ReVac_RZV2,Overall,N0,1,1,1
Overall,75,83,ReVac_RZV2,Overall,AvtHZ,0.5214025448517183,0.46932667474561224,0.5784647985246231
Overall,75,83,ReVac_RZV2,Overall,AvtDeath,0.7821265885148982,0.6858467307876164,0.8615037594619748
Overall,75,83,ReVac_RZV2,Overall,dQ_HZ_d,0.005923207914589377,0.005014639409122728,0.006945696132559689
Overall,75,83,ReVac_RZV2,Overall,dQ_Life_d,1.9042233272603681e-4,1.6203982217497526e-4,2.2926038403163764e-4
Overall,75,83,ReVac_RZV2,Overall,dQ_All_d,0.006102429523509034,0.005176787223965107,0.007139182236648201
Overall,75,83,ReVac_RZV2,Overall,dC_Vac_d,209.99225008511203,209.99195972606685,209.99248985628958
Overall,75,83,ReVac_RZV2,Overall,dC_VacRZV_d,99.99225008511203,99.99195972606684,99.99248985628961
Overall,75,83,ReVac_RZV2,Overall,dC_Med_d,-14.141062668828425,-16.32696516106297,-12.071948397662661
Overall,75,83,ReVac_RZV2,Overall,dC_All_d,222.37056219274575,220.61471199523118,224.57278830420836
Overall,75,83,ReVac_RZV2,Overall,dN_VacRZV_d,1.1763794127660239,1.176375996777257,1.1763822336034069
Overall,75,83,ReVac_RZV2,Overall,Thres20,116.05304537861474,98.24376197405178,133.9996516069681
Overall,75,83,ReVac_RZV2,Overall,Thres30,168.0125996515045,142.23200783208753,194.68738253386937
Overall,75,83,ReVac_RZV2,Overall,ICER,36396.36525761694,30946.61459180259,43121.317680717526
Overall,75,84,ReVac_RZV1,Overall,N0,1,1,1
Overall,75,84,ReVac_RZV1,Overall,AvtHZ,0.4496983024646737,0.3949197752332088,0.5098161767780153
Overall,75,84,ReVac_RZV1,Overall,AvtDeath,0.6946644127571772,0.5985199348451617,0.7882565847772376
Overall,75,84,ReVac_RZV1,Overall,dQ_HZ_d,0.005159025610585007,0.0043059950047243485,0.006049394063177893
Overall,75,84,ReVac_RZV1,Overall,dQ_Life_d,1.607364546609702e-4,1.321376054650214e-4,2.0170155926428903e-4
Overall,75,84,ReVac_RZV1,Overall,dQ_All_d,0.005333882478088636,0.0044417648016559005,0.0062269394866289575
Overall,75,84,ReVac_RZV1,Overall,dC_Vac_d,155.62415094556832,155.6239842531818,155.6242986041766
Overall,75,84,ReVac_RZV1,Overall,dC_VacRZV_d,45.62415094556833,45.623984253181796,45.62429860417661
Overall,75,84,ReVac_RZV1,Overall,dC_Med_d,-12.071190469883119,-14.241011158399136,-10.070325813855733
Overall,75,84,ReVac_RZV1,Overall,dC_All_d,170.0556425011154,168.17846116086238,172.39543694474875
Overall,75,84,ReVac_RZV1,Overall,dN_VacRZV_d,0.5367547170066862,0.5367527559197858,0.5367564541667835
Overall,75,84,ReVac_RZV1,Overall,Thres20,221.8187920014795,184.59674388305012,257.8757966445964
Overall,75,84,ReVac_RZV1,Overall,Thres30,320.90204692001015,267.1276705234562,373.4107057678242
Overall,75,84,ReVac_RZV1,Overall,ICER,31978.38831426821,27164.911740949803,38433.60840668698
Overall,75,84,ReVac_RZV2,Overall,N0,1,1,1
Overall,75,84,ReVac_RZV2,Overall,AvtHZ,0.49789240474278085,0.4498873370398903,0.548227837051665
Overall,75,84,ReVac_RZV2,Overall,AvtDeath,0.7679963531971006,0.6874080274147506,0.8350964132315095
Overall,75,84,ReVac_RZV2,Overall,dQ_HZ_d,0.00564016702703053,0.004799195033472128,0.006538035477574838
Overall,75,84,ReVac_RZV2,Overall,dQ_Life_d,1.8303688734144785e-4,1.5401558366878731e-4,2.2077812041938484e-4
Overall,75,84,ReVac_RZV2,Overall,dQ_All_d,0.005819927867130481,0.0049621097884845694,0.006733862310036609
Overall,75,84,ReVac_RZV2,Overall,dC_Vac_d,201.24830189113663,201.2479685063636,201.2485972083532
Overall,75,84,ReVac_RZV2,Overall,dC_VacRZV_d,91.24830189113666,91.24796850636359,91.24859720835322
Overall,75,84,ReVac_RZV2,Overall,dC_Med_d,-13.532323889784585,-15.53490249016842,-11.550112402722204
Overall,75,84,ReVac_RZV2,Overall,dC_All_d,214.25181712419123,212.47975856048828,216.43098230274916
Overall,75,84,ReVac_RZV2,Overall,dN_VacRZV_d,1.0735094340133724,1.0735055118395715,1.073512908333567
Overall,75,84,ReVac_RZV2,Overall,Thres20,121.03183061989743,103.69394876206465,139.10519518903615
Overall,75,84,ReVac_RZV2,Overall,Thres30,175.35368813557392,149.85093677565092,202.07527228090424
Overall,75,84,ReVac_RZV2,Overall,ICER,36822.65671458682,31727.11899127244,43220.532769848964
Overall,75,85,ReVac_RZV1,Overall,N0,1,1,1
Overall,75,85,ReVac_RZV1,Overall,AvtHZ,0.4319169923603988,0.3796339082850351,0.48249458654474425
Overall,75,85,ReVac_RZV1,Overall,AvtDeath,0.6804713826716818,0.5928409314660736,0.7646172498660019
Overall,75,85,ReVac_RZV1,Overall,dQ_HZ_d,0.004940422587360448,0.0041540883469746645,0.005758006598954163
Overall,75,85,ReVac_RZV1,Overall,dQ_Life_d,1.544917210050123e-4,1.2636573853495037e-4,1.952636975001587e-4
Overall,75,85,ReVac_RZV1,Overall,dQ_All_d,0.005103598720016755,0.004314852611956454,0.005922815701099005
Overall,75,85,ReVac_RZV1,Overall,dC_Vac_d,151.31730044328737,151.3170913528455,151.31745954149716
Overall,75,85,ReVac_RZV1,Overall,dC_VacRZV_d,41.317300443287365,41.317091352845495,41.317459541497136
Overall,75,85,ReVac_RZV1,Overall,dC_Med_d,-11.62583476944368,-13.794176576618552,-9.682351472212327
Overall,75,85,ReVac_RZV1,Overall,dC_All_d,166.20586749848206,164.29009909502454,168.3856793219505
Overall,75,85,ReVac_RZV1,Overall,dN_VacRZV_d,0.4860858875680867,0.4860834276805352,0.4860877593117309
Overall,75,85,ReVac_RZV1,Overall,Thres20,234.67568512855405,197.7230350545053,270.5880887465388
Overall,75,85,ReVac_RZV1,Overall,Thres30,339.99177986313885,286.4902641278074,392.32423272253266
Overall,75,85,ReVac_RZV1,Overall,ICER,32572.743230688044,27841.215700169774,38639.13924102764
Overall,75,85,ReVac_RZV2,Overall,N0,1,1,1
Overall,75,85,ReVac_RZV2,Overall,AvtHZ,0.4733538145508021,0.42837317618125653,0.5183848412400325
Overall,75,85,ReVac_RZV2,Overall,AvtDeath,0.7469344851202482,0.6781354631631293,0.8022664438141404
Overall,75,85,ReVac_RZV2,Overall,dQ_HZ_d,0.0053523764673934085,0.004569234262715441,0.00619566661747089
Overall,75,85,ReVac_RZV2,Overall,dQ_Life_d,1.7395324447333493e-4,1.4703848231243378e-4,2.1234759502146707e-4
Overall,75,85,ReVac_RZV2,Overall,dQ_All_d,0.005526457699156939,0.004756058033019861,0.006363802923252848
Overall,75,85,ReVac_RZV2,Overall,dC_Vac_d,192.63460088657473,192.634182705691,192.6349190829943
Overall,75,85,ReVac_RZV2,Overall,dC_VacRZV_d,82.63460088657473,82.63418270569099,82.63491908299427
Overall,75,85,ReVac_RZV2,Overall,dC_Med_d,-12.903673402297615,-14.755218013211346,-11.045540628127462
Overall,75,85,ReVac_RZV2,Overall,dC_All_d,206.24531231814643,204.4692730705333,208.34411217270994
Overall,75,85,ReVac_RZV2,Overall,dN_VacRZV_d,0.9721717751361734,0.9721668553610704,0.9721755186234619
Overall,75,85,ReVac_RZV2,Overall,Thres20,127.16531883849669,109.32851154022102,144.97534866205683
Overall,75,85,ReVac_RZV2,Overall,Thres30,183.88373242972247,158.2504714355733,209.97446785503467
Overall,75,85,ReVac_RZV2,Overall,ICER,37361.36712192639,32365.448759911495,43457.79520127129
Overall,75,86,ReVac_RZV1,Overall,N0,1,1,1
Overall,75,86,ReVac_RZV1,Overall,AvtHZ,0.4135035043077335,0.3642767644439628,0.4591105100459454
Overall,75,86,ReVac_RZV1,Overall,AvtDeath,0.6582513991266865,0.5784377883565218,0.7323420179125062
Overall,75,86,ReVac_RZV1,Overall,dQ_HZ_d,0.004723552617130631,0.004007317615319455,0.005500899971937897
Overall,75,86,ReVac_RZV1,Overall,dQ_Life_d,1.466624330337396e-4,1.2055893049165434e-4,1.854174599168701e-4
Overall,75,86,ReVac_RZV1,Overall,dQ_All_d,0.004871143894735308,0.004131354516105001,0.005638769790341458
Overall,75,86,ReVac_RZV1,Overall,dC_Vac_d,147.0911632753434,147.0909299188176,147.0913336943995
Overall,75,86,ReVac_RZV1,Overall,dC_VacRZV_d,37.091163275343405,37.090929918817615,37.09133369439952
Overall,75,86,ReVac_RZV1,Overall,dC_Med_d,-11.085696304093993,-13.037676740789575,-9.285883526958859
Overall,75,86,ReVac_RZV1,Overall,dC_All_d,162.51158891973745,160.56018352595652,164.6214990123421
Overall,75,86,ReVac_RZV1,Overall,dN_VacRZV_d,0.4363666267687459,0.4363638813978543,0.4363686316988179
Overall,75,86,ReVac_RZV1,Overall,Thres20,248.9326755813463,212.31932445041392,287.0662888380238
Overall,75,86,ReVac_RZV1,Overall,Thres30,359.9642245696082,306.9950623056673,415.6644986867719
Overall,75,86,ReVac_RZV1,Overall,ICER,33274.27185274002,28714.566376359307,39324.925811618676
Overall,75,86,ReVac_RZV2,Overall,N0,1,1,1
Overall,75,86,ReVac_RZV2,Overall,AvtHZ,0.4496622480843384,0.4066125368190018,0.48779759041618714
Overall,75,86,ReVac_RZV2,Overall,AvtDeath,0.7161011394742021,0.6568938079716906,0.7678613299545828
Overall,75,86,ReVac_RZV2,Overall,dQ_HZ_d,0.005074428172489966,0.0043667577601865905,0.005892874437199428
