Scenario,Age0,Arm,Year0,N0,Index,A,M,L,U
Vac_50,50,RZV_1d,2024,1,dYear_Life,1.7333517344515314e-4,9.59529517814417e-5,2.681391522720844e-5,6.625661008840209e-4
Vac_50,50,RZV_1d,2024,1,dYear_Immunised,14.901341676165657,13.296534977336304,8.96130764137366,27.018390581726898
Vac_50,50,RZV_1d,2024,1,dRisk_HZ,-0.0874787190747452,-0.07312196569368386,-0.18708221825265003,-0.043932718454590465
Vac_50,50,RZV_1d,2024,1,dRisk_Hosp,-0.0013821633601062474,-7.805892534193514e-4,-0.005109393876085558,-2.7429940998440123e-4
Vac_50,50,RZV_1d,2024,1,dRisk_PHN,-0.004305126436750369,-0.0031713083232741716,-0.011544490752615356,-0.001557854069281943
Vac_50,50,RZV_1d,2024,1,dRisk_Death,-2.655037642096746e-7,-1.293930151253467e-7,-1.0164868792453074e-6,-1.7270371540898694e-8
Vac_50,50,RZV_1d,2024,1,dQ_Life,1.226271931164753e-4,6.922511489904082e-5,1.9840376881763434e-5,4.632660392274168e-4
Vac_50,50,RZV_1d,2024,1,dQ_HZ,0.010636398921545491,0.00873118591244334,0.004931614720379661,0.024120336715049397
Vac_50,50,RZV_1d,2024,1,dQ_HZ_Norm,0.004226360459516128,0.0036755407386301264,0.0022638232077381954,0.008284114868472426
Vac_50,50,RZV_1d,2024,1,dQ_All,0.010757865317357578,0.008794550468680384,0.00495247129850096,0.02456288932026309
Vac_50,50,RZV_1d,2024,1,dQ_HZ_d,0.006608876128857404,0.005889911185254938,0.0038412456310628366,0.012183787905314639
Vac_50,50,RZV_1d,2024,1,dQ_HZ_Norm_d,0.002817479260562616,0.0025989801838170843,0.0017959054228639856,0.0046505400675866835
Vac_50,50,RZV_1d,2024,1,dQ_Life_d,3.891691800913222e-5,2.4733925744868657e-5,8.36866474283049e-6,1.3020241863670454e-4
Vac_50,50,RZV_1d,2024,1,dQ_All_d,0.006647793046866532,0.005912277062643412,0.003851770039498925,0.012314980692781986
Vac_50,50,RZV_1d,2024,1,dC_Hosp,-5.272188892652852,-2.719649735499866,-20.99746654206661,-0.8057609823062432
Vac_50,50,RZV_1d,2024,1,dC_GP_NonPHN,-8.404088978222221,-7.101233174743473,-17.536141163812744,-4.332243981855004
Vac_50,50,RZV_1d,2024,1,dC_GP_PHN,-1.9416179771024573,-1.4402640258638737,-5.215913131056552,-0.7058120274894618
Vac_50,50,RZV_1d,2024,1,dC_GP,-10.34570695532468,-8.538872194729349,-22.77964922315347,-5.010250089991963
Vac_50,50,RZV_1d,2024,1,dC_Med,-15.61789584797753,-11.324129834873748,-43.53845911006324,-5.877249336517593
Vac_50,50,RZV_1d,2024,1,dC_VacZVL,0,0,0,0
Vac_50,50,RZV_1d,2024,1,dC_VacRZV,85,85,85,85
Vac_50,50,RZV_1d,2024,1,dC_Vac,85,85,85,85
Vac_50,50,RZV_1d,2024,1,dC_All,69.38210415202246,73.67587016512624,41.46154088993676,79.12275066348242
Vac_50,50,RZV_1d,2024,1,dC_Hosp_d,-2.164525491973561,-1.3599132679631416,-7.1981100825711435,-0.5520103984867565
Vac_50,50,RZV_1d,2024,1,dC_GP_NonPHN_d,-5.450344726816185,-4.947417758975138,-9.352052394917642,-3.3885386263714974
Vac_50,50,RZV_1d,2024,1,dC_GP_PHN_d,-1.0847798671444187,-0.8931039247468819,-2.365723837781884,-0.5191690553001388
Vac_50,50,RZV_1d,2024,1,dC_GP_d,-6.535124593960604,-5.857657827590272,-11.725721943897506,-3.9009386481365684
Vac_50,50,RZV_1d,2024,1,dC_Med_d,-8.699650085934165,-7.202717503309782,-18.926314489341753,-4.482099852740629
Vac_50,50,RZV_1d,2024,1,dC_VacZVL_d,0,0,0,0
Vac_50,50,RZV_1d,2024,1,dC_VacRZV_d,85,85,85,85
Vac_50,50,RZV_1d,2024,1,dC_Vac_d,85,85,85,85
Vac_50,50,RZV_1d,2024,1,dC_All_d,76.30034991406583,77.79728249669023,66.07368551065824,80.51790014725937
Vac_50,50,RZV_1d,2024,1,dN_VacZVL,0,0,0,0
Vac_50,50,RZV_1d,2024,1,dN_VacRZV,1,1,1,1
Vac_50,50,RZV_1d,2024,1,dN_VacZVL_d,0,0,0,0
Vac_50,50,RZV_1d,2024,1,dN_VacRZV_d,1,1,1,1
Vac_50,50,RZV_1d,2024,1,ICER,12936.446958572731,13145.05539053681,5389.27534509627,20891.991025659194
Vac_50,50,RZV_1d,2024,1,Price0,85,85,85,85
Vac_50,50,RZV_1d,2024,1,Thres20,141.6555110232648,125.54646429424992,81.55428620951413,264.4336549473941
Vac_50,50,RZV_1d,2024,1,Thres30,208.1334414919301,184.64376131290976,120.18416962208548,387.64482886173744
Vac_50,50,RZV_1d,2024,1,Thres20_50,NA,125.54646429424992,NA,NA
Vac_50,50,RZV_1d,2024,1,Thres30_90,NA,134.28373387328168,NA,NA
Vac_50,50,RZV_1d,2024,1,Thres,NA,125.54646429424992,NA,NA
Vac_50,50,RZV_2d,2024,1,dYear_Life,2.2701806306788086e-4,1.432907157692398e-4,3.903258205255611e-5,7.365409102172648e-4
Vac_50,50,RZV_2d,2024,1,dYear_Immunised,17.83511077580849,16.29910290567068,11.128504313441315,29.610833744394622
Vac_50,50,RZV_2d,2024,1,dRisk_HZ,-0.10733497481633729,-0.09303676935722256,-0.2051412316264616,-0.05613125127886299
Vac_50,50,RZV_2d,2024,1,dRisk_Hosp,-0.0017938180170934345,-0.0011322278587434904,-0.005648214431279674,-3.7689048494114774e-4
Vac_50,50,RZV_2d,2024,1,dRisk_PHN,-0.005448373064374006,-0.004304246636529328,-0.012702364704601898,-0.0020368026666706344
Vac_50,50,RZV_2d,2024,1,dRisk_Death,-3.385942643693804e-7,-2.0457847444899943e-7,-1.0610064731184827e-6,-2.6582659598656614e-8
Vac_50,50,RZV_2d,2024,1,dQ_Life,1.6039387614543089e-4,1.0300251957851003e-4,2.8833910843939494e-5,5.112683605196011e-4
Vac_50,50,RZV_2d,2024,1,dQ_HZ,0.013145822247049792,0.011333179753974956,0.006284493555172717,0.026629881475650326
Vac_50,50,RZV_2d,2024,1,dQ_HZ_Norm,0.0051424507455084855,0.004632209957842242,0.0028504326410418897,0.009179896396546202
Vac_50,50,RZV_2d,2024,1,dQ_All,0.013304674991418648,0.011437713525246807,0.006321051237868591,0.027061586066842478
Vac_50,50,RZV_2d,2024,1,dQ_HZ_d,0.007953903913377743,0.007285907221594373,0.0047553377785513554,0.013408261010409903
Vac_50,50,RZV_2d,2024,1,dQ_HZ_Norm_d,0.003345694115169067,0.003154643393550366,0.002199075703162013,0.005139927499208637
Vac_50,50,RZV_2d,2024,1,dQ_Life_d,5.036354992973635e-5,3.4899316737835306e-5,1.1697688751954871e-5,1.4483293469087498e-4
Vac_50,50,RZV_2d,2024,1,dQ_All_d,0.008004267463307506,0.00732669055607893,0.004765647798218175,0.013541073154308634
Vac_50,50,RZV_2d,2024,1,dC_Hosp,-6.897708650911218,-4.072589225545883,-23.37323899462988,-1.13797861453128
Vac_50,50,RZV_2d,2024,1,dC_GP_NonPHN,-10.285381095611145,-8.99218646923876,-19.217553741900566,-5.502740731458701
Vac_50,50,RZV_2d,2024,1,dC_GP_PHN,-2.4546359422735784,-1.9644524900106017,-5.749961174876228,-0.9301367561063765
Vac_50,50,RZV_2d,2024,1,dC_GP,-12.740017037884723,-10.93026930380471,-24.975281881927454,-6.437716661153929
Vac_50,50,RZV_2d,2024,1,dC_Med,-19.637725688795943,-15.076514586531172,-48.0915472551389,-7.592534824476915
Vac_50,50,RZV_2d,2024,1,dC_VacZVL,0,0,0,0
Vac_50,50,RZV_2d,2024,1,dC_VacRZV,170,170,170,170
Vac_50,50,RZV_2d,2024,1,dC_Vac,170,170,170,170
Vac_50,50,RZV_2d,2024,1,dC_All,150.36227431120406,154.92348541346885,121.90845274486111,162.40746517552304
