Scenario,Age0,Age1,Arm,Year0,ICER_A,ICER25_A,ICER50_A,ICER75_A,ICER100_A,ICER_Thres_A,ICER_M,ICER25_M,ICER50_M,ICER75_M,ICER100_M,ICER_Thres_M,ICER_L,ICER25_L,ICER50_L,ICER75_L,ICER100_L,ICER_Thres_L,ICER_U,ICER25_U,ICER50_U,ICER75_U,ICER100_U,ICER_Thres_U
Overall,75,82,ReVac_RZV_2d,2024,25844.65468106199,1856.9429560380822,5967.184112630412,10077.42526922274,14187.66642581507,20000,24392.686577915334,1756.010636860433,5621.51752890172,9490.546179146098,13370.515615604661,20000,16272.938018946958,1011.2902694489574,3708.459222625651,6281.716992817878,8869.202006762634,19999.999999999996,42641.30722417186,3191.1733028141743,9896.375537118007,16627.3371556921,23342.290338916213,20000.000000000004
Overall,75,83,ReVac_RZV_1d,2024,21481.507945827463,-33.05563044218032,2144.404012140678,4321.8636547235365,6499.323297306394,20000,20247.14758623665,-35.50120380159075,2024.03684825577,4077.2042101576735,6132.735743295245,20000,13288.687704379712,-458.7041917645075,1179.401846201865,2599.2981390554555,3998.533274008864,19999.999999999996,35507.29988247939,393.40896169102626,3722.4195901124504,7234.402001170171,10760.67175138772,20000.000000000004
Overall,75,83,ReVac_RZV_2d,2024,25961.959283176162,1675.9666824484036,5631.153355635125,9586.340028821845,13541.526702008567,20000,24482.916009802517,1587.3037418557342,5310.085242159464,9043.980651516576,12769.53822867394,20000,16215.058931461825,907.3998651787956,3489.219285008144,5948.630578783278,8473.400056703156,19999.999999999996,42710.54411824095,2894.1197206021457,9379.377555375815,15802.340686875466,22270.382661484677,20000.000000000004
Overall,75,84,ReVac_RZV_1d,2024,21747.693834528745,-161.1662776848686,1906.2119352232853,3973.5901481314395,6040.968361039593,20000,20547.90476975868,-157.63090468393278,1792.582105215933,3752.890004922091,5702.069896271136,20000,13458.357971883423,-597.9303118907208,1029.4493620840617,2402.138285818262,3732.092799205477,19999.999999999996,35844.5494623168,240.57653163690944,3395.399293656434,6781.556105276014,10168.163551377036,20000.000000000004
Overall,75,84,ReVac_RZV_2d,2024,26155.881724539464,1496.4422953889657,5290.957409523685,9085.472523658404,12879.987637793123,20000,24656.570432684814,1410.8585795615654,4990.3925121894545,8564.096026262217,12155.724250830408,20000,16402.57935545254,795.0884925219631,3276.004121911331,5645.438930264256,8069.395202037964,19999.999999999996,42740.279042757255,2609.3789703101006,8832.483778048962,14924.100239228605,21009.65368808134,20000.000000000004
Overall,75,85,ReVac_RZV_1d,2024,22086.28752527146,-283.3962549489158,1669.9640141990426,3623.324283347001,5576.6845524949595,20000,20837.108359545557,-269.45424245746256,1569.473852893807,3426.1003989612077,5273.162910455658,20000,13713.44918931817,-727.9648495039955,895.5106638860675,2188.143405260861,3427.8200715605226,19999.999999999996,36758.328061922555,92.4909662718502,2983.6466272834036,6183.530680581844,9349.987656916144,20000.000000000004
Overall,75,85,ReVac_RZV_2d,2024,26396.21706542767,1315.2492336790858,4936.553221598899,8557.85720951871,12179.161197438523,20000,24878.729575327183,1241.9931414483292,4656.221630244955,8074.410811910286,11499.14479730001,20000,16642.941788846503,689.7994099287654,3040.544988498195,5350.3796195266295,7644.19696544312,19999.999999999996,43460.960689822765,2324.742015146286,8292.10818279866,14189.135620156509,20081.352052608883,20000.000000000004
Overall,75,86,ReVac_RZV_1d,2024,22480.89119776289,-402.11533731810647,1430.9794112806374,3264.074159879381,5097.168908478126,20000,21229.9333157929,-382.0279606360665,1346.5443139812064,3087.222893208449,4805.394468620618,20000,14077.575943233127,-886.8784491675724,771.5182218379897,1936.819041356118,3126.6713929878283,19999.999999999996,37171.43381209979,-54.72101089555123,2556.266798521808,5561.365693919587,8565.60734090502,20000.000000000004
Overall,75,86,ReVac_RZV_2d,2024,26663.008511407712,1128.1531132196155,4559.504549066611,7990.855984913606,11422.207420760602,20000,25210.945162845826,1066.5491245809947,4289.5431708519745,7533.955936690127,10772.236174047002,20000,16875.680424744914,585.4045193469511,2809.053779264972,5022.9888030529755,7217.3725463472165,19999.999999999996,44152.61922899888,2042.197329620463,7606.006516726785,13322.456394800896,18941.029196868774,20000.000000000004
Overall,75,87,ReVac_RZV_1d,2024,22898.984153928042,-520.1025718536562,1183.9524681427515,2888.007508139159,4592.062548135566,20000,21615.349598795197,-486.80104864160046,1120.1394768459609,2742.6720937334985,4356.449818503139,20000,14387.617357013618,-1069.9826198739631,611.1315377037934,1727.5188245583236,2811.9239599753687,19999.999999999996,38175.97230346543,-183.81113998240784,2129.2303833079113,4969.319239563516,7704.3738738112515,20000.000000000004
Overall,75,87,ReVac_RZV_2d,2024,26915.895204011213,929.7339262120104,4149.199617424789,7368.665308637568,10588.130999850348,20000,25427.01530918217,880.4182246247497,3920.996462777399,6944.625053909407,9982.836159581442,20000,17133.059095818586,463.69670056569777,2566.2312891957354,4606.704694822774,6689.008880366235,19999.999999999996,44885.90593654076,1746.2642282195566,6947.391836419989,12311.214446409957,17594.611665791926,20000.000000000004
Overall,75,88,ReVac_RZV_1d,2024,23323.51078301737,-635.3263087128512,930.3390307783559,2496.004370269563,4061.66970976077,20000,22031.63702813258,-592.0419693158955,880.0213194066928,2363.8122740926424,3849.681109464325,20000,14683.928219805937,-1253.1685606589006,427.8128842797138,1500.1436173241163,2472.1841836130416,19999.999999999996,38785.3805985379,-285.3789956569877,1762.3823514091123,4276.309790132522,6846.276856453126,20000.000000000004
Overall,75,88,ReVac_RZV_2d,2024,27135.32810768643,721.5044743370545,3705.6696384013153,6689.834802465576,9673.999966529836,20000,25632.524658481154,680.1722192433789,3514.0156260336717,6310.397521008332,9138.819678855003,20000,17371.100066974115,309.48255340705043,2289.8835557694943,4194.185303126403,6115.437323659657,19999.999999999996,45193.12315160606,1398.776962829984,6180.833906487487,10989.62108573874,16009.327085236506,20000.000000000004
Overall,75,89,ReVac_RZV_1d,2024,23728.96848663812,-751.754543364892,666.7647300781963,2085.2840035212844,3503.803276964373,20000,22448.77434194286,-700.9450170228039,628.739246885875,1960.5535584778222,3308.3694085033094,20000,15026.791634297826,-1404.486074038603,235.11608246901292,1243.7545519458258,2144.1668465757684,19999.999999999996,39638.67899269583,-388.17526079193436,1339.2749636137178,3550.9314338660497,5925.476860134434,20000.000000000004
Overall,75,89,ReVac_RZV_2d,2024,27294.172858496815,499.2934639174765,3225.405871078275,5951.518278239074,8677.630685399872,20000,25829.101604201016,465.2404310937761,3053.857394593744,5611.208866426363,8200.196510872545,20000,17458.142085443014,144.04594137246713,2012.6845384841583,3764.9084963762207,5504.092980946076,19999.999999999996,45422.744399112744,1064.440227874411,5413.456760808326,9914.007852636134,14464.064887657558,20000.000000000004
Overall,75,90,ReVac_RZV_1d,2024,24098.737036942344,-867.2445867376067,397.1991620565404,1661.6429108506875,2926.0866596448345,20000,22811.00855535669,-811.9507401629241,368.7437905791153,1571.5260660100705,2752.852626656093,20000,15238.661289725243,-1589.5133740694941,43.5873662551162,968.8105041407322,1772.4179114279716,19999.999999999996,40247.95073429077,-479.4448755723691,930.9321881324021,2907.485753506447,4935.49170642266,20000.000000000004
Overall,75,90,ReVac_RZV_2d,2024,27377.48758137951,266.65679578872613,2715.180296467877,5163.703797147028,7612.227297826179,20000,25945.152298193574,246.10418128760847,2561.3247204640797,4869.966198127508,7202.597023116697,20000,17447.06308583544,-56.03671385985209,1665.3776871231344,3279.7758436957088,4842.754790536858,19999.999999999996,45610.71469263782,721.883557272182,4605.313404305044,8571.186501581495,12767.735642253661,20000.000000000004
