Scenario,Age0,Arm,Index,M,L,U
Vac_60,60,Vac,Q_Life_d,12.750901491059928,12.75086692202191,12.750993021426456
Vac_60,60,Vac,Q_All_d,12.743593475186724,12.741958883234293,12.74711055964922
Vac_60,60,Vac,C_Hosp,16.107010846369242,6.905376441898516,19.460655947802287
Vac_60,60,Vac,C_GP_NonPHN,10.510976005455529,5.406216286825293,11.861059541864952
Vac_60,60,Vac,C_GP_PHN,3.888447332940778,1.8955847568412625,4.57964771760246
Vac_60,60,Vac,C_GP,14.399423338396307,7.301801043666556,16.145210528115157
Vac_60,60,Vac,C_Med,30.95121070418253,14.207177485565072,35.26324643488597
Vac_60,60,Vac,C_VacZVL,0,0,0
Vac_60,60,Vac,C_VacRZV,170,170,170
Vac_60,60,Vac,C_Vac,170,170,170
Vac_60,60,Vac,C_All,200.95121070418253,184.2071774855651,205.26324643488596
Vac_60,60,Vac,C_Hosp_d,7.128645529801497,3.148188592277706,8.584084065699344
Vac_60,60,Vac,C_GP_NonPHN_d,5.780075521304317,3.312750187864112,6.761140109117965
Vac_60,60,Vac,C_GP_PHN_d,2.0207245465917714,1.05248805056614,2.3701498563919974
Vac_60,60,Vac,C_GP_d,7.8008000678960885,4.365238238430253,9.010702020497895
Vac_60,60,Vac,C_Med_d,15.12733621257687,7.513426830707958,17.552980335328844
Vac_60,60,Vac,C_VacZVL_d,0,0,0
Vac_60,60,Vac,C_VacRZV_d,170,170,170
Vac_60,60,Vac,C_Vac_d,170,170,170
Vac_60,60,Vac,C_All_d,185.12733621257686,177.51342683070797,187.55298033532884
Vac_60,60,Vac,N_VacZVL,0,0,0
Vac_60,60,Vac,N_VacRZV,2,2,2
Vac_60,60,Vac,N_VacZVL_d,0,0,0
Vac_60,60,Vac,N_VacRZV_d,2,2,2
Vac_61,61,SOC,Year_Life,24.039050512595864,24.038971473654016,24.03914039666915
Vac_61,61,SOC,Year_Immunised,0,0,0
Vac_61,61,SOC,Risk_HZ,0.19257570554807898,0.19049434828348688,0.1950792304227345
Vac_61,61,SOC,Risk_Hosp,0.006217280823820669,0.0058544118308713105,0.007068425412798423
Vac_61,61,SOC,Risk_PHN,0.013745828350079162,0.013177781868320788,0.014427903220263891
Vac_61,61,SOC,Risk_Death,1.1115343544341446e-6,9.557878509055021e-7,1.1821012705583589e-6
Vac_61,61,SOC,Q_Life,18.6636085700811,18.66355256624482,18.66367099248746
Vac_61,61,SOC,Q_HZ,-0.021208800287089154,-0.02277311853392158,-0.01967718460710519
Vac_61,61,SOC,Q_All,18.6424494129133,18.64079040208511,18.64393631759861
Vac_61,61,SOC,Q_HZ_d,-0.013015461192688281,-0.01394265573757928,-0.012170337067471969
Vac_61,61,SOC,Q_Life_d,12.42922506122041,12.429198773128073,12.429249187456097
Vac_61,61,SOC,Q_All_d,12.416228318019286,12.415260863122922,12.417055757014005
Vac_61,61,SOC,C_Hosp,20.178883952429192,18.907356588179763,23.011589684022624
Vac_61,61,SOC,C_GP_NonPHN,16.522870447676052,16.21800906496267,16.727693749091326
Vac_61,61,SOC,C_GP_PHN,5.769071978672396,5.200876392948147,6.105397034257055
Vac_61,61,SOC,C_GP,22.107348502365067,21.632249998701,22.650863633941228
Vac_61,61,SOC,C_Med,42.134136867431295,41.140633777611455,45.04081658161118
Vac_61,61,SOC,C_VacZVL,0,0,0
Vac_61,61,SOC,C_VacRZV,0,0,0
Vac_61,61,SOC,C_Vac,0,0,0
Vac_61,61,SOC,C_All,0,0,0
Vac_61,61,SOC,C_Hosp_d,9.688086334163515,9.159186174654526,10.970152800200516
Vac_61,61,SOC,C_GP_NonPHN_d,10.614563184249953,10.411857008105175,10.756904494978698
Vac_61,61,SOC,C_GP_PHN_d,3.390965736752774,3.069880895151284,3.5920459659660997
Vac_61,61,SOC,C_GP_d,13.917061525307483,13.589474359696137,14.22854176968569
Vac_61,61,SOC,C_Med_d,23.54805610368552,23.14666628710914,24.870981716690075
Vac_61,61,SOC,C_VacZVL_d,0,0,0
Vac_61,61,SOC,C_VacRZV_d,0,0,0
Vac_61,61,SOC,C_Vac_d,0,0,0
Vac_61,61,SOC,C_All_d,0,0,0
Vac_61,61,SOC,N_VacZVL,0,0,0
Vac_61,61,SOC,N_VacRZV,0,0,0
Vac_61,61,SOC,N_VacZVL_d,0,0,0
Vac_61,61,SOC,N_VacRZV_d,0,0,0
Vac_61,61,Vac,Year_Life,24.039251758286902,24.039120943419192,24.03960725640558
Vac_61,61,Vac,Year_Immunised,10.21977458323327,7.954601941339699,16.511720596142823
Vac_61,61,Vac,Risk_HZ,0.11841857730837715,0.06122105331584126,0.13575983052896612
Vac_61,61,Vac,Risk_Hosp,0.004800623515274074,0.0020856376023540477,0.005812321468058561
Vac_61,61,Vac,Risk_PHN,0.009270118949320432,0.004526285152651426,0.01044157815887334
Vac_61,61,Vac,Risk_Death,8.042802200145778e-7,1.5032236243806774e-7,9.862995660391845e-7
Vac_61,61,Vac,Q_Life,18.66375050625997,18.66365983562749,18.663996842323776
Vac_61,61,Vac,Q_HZ,-0.013244390465951182,-0.015900538965692525,-0.006482540115982759
Vac_61,61,Vac,Q_All,18.650506115794016,18.64780177049811,18.657514302207794
Vac_61,61,Vac,Q_HZ_d,-0.007187731154160472,-0.008799388125362217,-0.0038678566645749647
Vac_61,61,Vac,Q_Life_d,12.429289068650686,12.429253220418568,12.429381029513506
Vac_61,61,Vac,Q_All_d,12.42211478323837,12.420469030757312,12.42551317284893
Vac_61,61,Vac,C_Hosp,15.880063858509008,6.8138653603134705,19.264570595290156
Vac_61,61,Vac,C_GP_NonPHN,10.025420482356582,5.239347212494549,11.39491393203458
Vac_61,61,Vac,C_GP_PHN,3.7540338182546353,1.8623422155115033,4.439413828808998
Vac_61,61,Vac,C_GP,13.779454300611217,7.101689428006052,15.557765100720324
Vac_61,61,Vac,C_Med,30.074244975254178,13.915554788319522,34.51512346519751
Vac_61,61,Vac,C_VacZVL,0,0,0
Vac_61,61,Vac,C_VacRZV,170,170,170
Vac_61,61,Vac,C_Vac,170,170,170
Vac_61,61,Vac,C_All,200.07424497525417,183.91555478831953,204.51512346519752
Vac_61,61,Vac,C_Hosp_d,7.222002102857806,3.21048803700126,8.745830833610128
Vac_61,61,Vac,C_GP_NonPHN_d,5.609341776155858,3.2734228137765786,6.61486412570501
Vac_61,61,Vac,C_GP_PHN_d,1.994106279253749,1.0630516617464483,2.3480264062374605
Vac_61,61,Vac,C_GP_d,7.603448055409607,4.336474475523027,8.851935947883675
Vac_61,61,Vac,C_Med_d,15.0157434867216,7.546962512524287,17.572129670335027
Vac_61,61,Vac,C_VacZVL_d,0,0,0
Vac_61,61,Vac,C_VacRZV_d,170,170,170
Vac_61,61,Vac,C_Vac_d,170,170,170
Vac_61,61,Vac,C_All_d,185.0157434867216,177.5469625125243,187.57212967033504
Vac_61,61,Vac,N_VacZVL,0,0,0
Vac_61,61,Vac,N_VacRZV,2,2,2
Vac_61,61,Vac,N_VacZVL_d,0,0,0
Vac_61,61,Vac,N_VacRZV_d,2,2,2
Vac_62,62,SOC,Year_Life,23.193247779230212,23.19316983553383,23.19333794060075
Vac_62,62,SOC,Year_Immunised,0,0,0
Vac_62,62,SOC,Risk_HZ,0.1882558591209443,0.1859332741719077,0.19054586208282434
Vac_62,62,SOC,Risk_Hosp,0.006219676419451629,0.005860531813003881,0.007073245845127078
Vac_62,62,SOC,Risk_PHN,0.013623903894341882,0.013019697177506666,0.014280841060780324
Vac_62,62,SOC,Risk_Death,1.117810714080651e-6,9.611988331525476e-7,1.1891699173556814e-6
Vac_62,62,SOC,Q_Life,17.967679150101542,17.967623973005864,17.967741750396467
Vac_62,62,SOC,Q_HZ,-0.02082948631236931,-0.02238935155600133,-0.019326773921068956
Vac_62,62,SOC,Q_All,17.94689954362951,17.94524550677507,17.94835749612819
Vac_62,62,SOC,Q_HZ_d,-0.013021656206201902,-0.01397227965837225,-0.012172975478908624
Vac_62,62,SOC,Q_Life_d,12.100964434875175,12.100937835315381,12.100989414786
Vac_62,62,SOC,Q_All_d,12.087962218584213,12.086970406677924,12.088797653615073
Vac_62,62,SOC,C_Hosp,20.224596707170754,18.95106208882254,23.06880785478259
Vac_62,62,SOC,C_GP_NonPHN,16.105735626174287,15.772754395322456,16.32697677093333
Vac_62,62,SOC,C_GP_PHN,5.713022744734339,5.133883984520772,6.059454095176283
Vac_62,62,SOC,C_GP,21.62856534669082,21.157528246668086,22.195940175142283
Vac_62,62,SOC,C_Med,41.68278652073006,40.72398760635372,44.67057144409124
Vac_62,62,SOC,C_VacZVL,0,0,0
Vac_62,62,SOC,C_VacRZV,0,0,0
Vac_62,62,SOC,C_Vac,0,0,0
Vac_62,62,SOC,C_All,0,0,0
Vac_62,62,SOC,C_Hosp_d,10.001811042384437,9.469890543451712,11.329916036404295
Vac_62,62,SOC,C_GP_NonPHN_d,10.522179602074756,10.280052324187043,10.677293909311526
Vac_62,62,SOC,C_GP_PHN_d,3.435165230884973,3.0932280308535214,3.65280641059889
Vac_62,62,SOC,C_GP_d,13.873897863806999,13.518055762669556,14.198634022321732
Vac_62,62,SOC,C_Med_d,23.765933115982424,23.407290802878766,25.218542761246432
Vac_62,62,SOC,C_VacZVL_d,0,0,0
Vac_62,62,SOC,C_VacRZV_d,0,0,0
Vac_62,62,SOC,C_Vac_d,0,0,0
Vac_62,62,SOC,C_All_d,0,0,0
Vac_62,62,SOC,N_VacZVL,0,0,0
Vac_62,62,SOC,N_VacRZV,0,0,0
Vac_62,62,SOC,N_VacZVL_d,0,0,0
Vac_62,62,SOC,N_VacRZV_d,0,0,0
Vac_62,62,Vac,Year_Life,23.193462468196216,23.193330801498817,23.193809455336094
Vac_62,62,Vac,Year_Immunised,10.110180504166676,7.873166546468086,15.975591641924716
Vac_62,62,Vac,Risk_HZ,0.11298540579599264,0.05932312720559362,0.13057735530353684
Vac_62,62,Vac,Risk_Hosp,0.004714127355768135,0.00205227976729354,0.005738166085368649
Vac_62,62,Vac,Risk_PHN,0.008938811267793442,0.004437824946945192,0.01013961890693966
Vac_62,62,Vac,Risk_Death,7.883592358038304e-7,1.4550603136682947e-7,9.720872817636378e-7
Vac_62,62,Vac,Q_Life,17.967830423170398,17.96773918965581,17.96807068204592
Vac_62,62,Vac,Q_HZ,-0.012700201843572219,-0.015355631928412949,-0.006308444965874476
Vac_62,62,Vac,Q_All,17.955130221326826,17.952425087864988,17.961762237080045
Vac_62,62,Vac,Q_HZ_d,-0.007061617475428358,-0.00866033253921407,-0.0038444864092996695
Vac_62,62,Vac,Q_Life_d,12.101034445273278,12.100997291605228,12.101126471729547
Vac_62,62,Vac,Q_All_d,12.093986486742125,12.092352236317097,12.097281985320247
Vac_62,62,Vac,C_Hosp,15.635494182237743,6.715011051311604,19.057691317827285
Vac_62,62,Vac,C_GP_NonPHN,9.545280357624712,5.069505761813044,10.934059728527455
Vac_62,62,Vac,C_GP_PHN,3.6163706327665173,1.8256531250451353,4.293390770869576
Vac_62,62,Vac,C_GP,13.16165099039123,6.89515888685818,14.966409510274257
Vac_62,62,Vac,C_Med,29.177302156697003,13.610169938169784,33.758064393304466
Vac_62,62,Vac,C_VacZVL,0,0,0
Vac_62,62,Vac,C_VacRZV,170,170,170
Vac_62,62,Vac,C_Vac,170,170,170
Vac_62,62,Vac,C_All,199.177302156697,183.6101699381698,203.7580643933045
Vac_62,62,Vac,C_Hosp_d,7.305295840235518,3.2620579879662275,8.90455339265354
Vac_62,62,Vac,C_GP_NonPHN_d,5.435257544350652,3.22659417040872,6.460173181767102
Vac_62,62,Vac,C_GP_PHN_d,1.9637200481199724,1.0691140670143404,2.320099211424822
Vac_62,62,Vac,C_GP_d,7.398977592470624,4.29570823742306,8.68500526168982
Vac_62,62,Vac,C_Med_d,14.882382245321457,7.557766225389288,17.58242535359843
Vac_62,62,Vac,C_VacZVL_d,0,0,0
Vac_62,62,Vac,C_VacRZV_d,170,170,170
Vac_62,62,Vac,C_Vac_d,170,170,170
Vac_62,62,Vac,C_All_d,184.88238224532142,177.5577662253893,187.5824253535984
Vac_62,62,Vac,N_VacZVL,0,0,0
Vac_62,62,Vac,N_VacRZV,2,2,2
Vac_62,62,Vac,N_VacZVL_d,0,0,0
Vac_62,62,Vac,N_VacRZV_d,2,2,2
Vac_63,63,SOC,Year_Life,22.356020212772457,22.355943486620564,22.356110655250475
Vac_63,63,SOC,Year_Immunised,0,0,0
Vac_63,63,SOC,Risk_HZ,0.18346309495099672,0.1813793864827645,0.18619955490843093
Vac_63,63,SOC,Risk_Hosp,0.00622667434765483,0.005853219449815742,0.007097347118080366
Vac_63,63,SOC,Risk_PHN,0.013496580109118198,0.012911161049589993,0.014152140690467475
Vac_63,63,SOC,Risk_Death,1.1245848085340676e-6,9.670281665257725e-7,1.1968510054010417e-6
Vac_63,63,SOC,Q_Life,17.277578298910214,17.277524035069934,17.277641078304104
Vac_63,63,SOC,Q_HZ,-0.020446296530134817,-0.02201095936464298,-0.0189357995690268
Vac_63,63,SOC,Q_All,17.25718212884646,17.25552388239194,17.25864782390105
Vac_63,63,SOC,Q_HZ_d,-0.013021543381183956,-0.014005778717026077,-0.012149082197971596
Vac_63,63,SOC,Q_Life_d,11.765917367012939,11.765890511381219,11.765943224538319
Vac_63,63,SOC,Q_All_d,11.75291601220322,11.751889684861172,11.753769624178906
Vac_63,63,SOC,C_Hosp,20.28314993326678,18.973130172756893,23.17342911528727
Vac_63,63,SOC,C_GP_NonPHN,15.681512854964637,15.376350952593901,15.892636401850813
Vac_63,63,SOC,C_GP_PHN,5.657919350227783,5.0907996675873894,6.003605953855401
Vac_63,63,SOC,C_GP,21.16231397739187,20.719950036917265,21.71068582377277
Vac_63,63,SOC,C_Med,41.331267698807324,40.24462429637744,44.300009949796205
Vac_63,63,SOC,C_VacZVL,0,0,0
Vac_63,63,SOC,C_VacRZV,0,0,0
Vac_63,63,SOC,C_Vac,0,0,0
Vac_63,63,SOC,C_All,0,0,0
Vac_63,63,SOC,C_Hosp_d,10.334875557222052,9.756243432219478,11.745635350036409
Vac_63,63,SOC,C_GP_NonPHN_d,10.41082882237853,10.18788141620467,10.55720744386033
Vac_63,63,SOC,C_GP_PHN_d,3.490482768351871,3.1414081854048583,3.704582948004976
Vac_63,63,SOC,C_GP_d,13.800660136857992,13.480302910700436,14.125723750085896
Vac_63,63,SOC,C_Med_d,24.06347453573533,23.60333886177178,25.569998901636282
Vac_63,63,SOC,C_VacZVL_d,0,0,0
Vac_63,63,SOC,C_VacRZV_d,0,0,0
Vac_63,63,SOC,C_Vac_d,0,0,0
Vac_63,63,SOC,C_All_d,0,0,0
Vac_63,63,SOC,N_VacZVL,0,0,0
Vac_63,63,SOC,N_VacRZV,0,0,0
Vac_63,63,SOC,N_VacZVL_d,0,0,0
Vac_63,63,SOC,N_VacRZV_d,0,0,0
Vac_63,63,Vac,Year_Life,22.35624917683198,22.356116757574384,22.356586511224677
Vac_63,63,Vac,Year_Immunised,9.993376569722946,7.786484984116421,15.440258506886058
Vac_63,63,Vac,Risk_HZ,0.10751005378719763,0.0574698081006394,0.12543742453004678
Vac_63,63,Vac,Risk_Hosp,0.004618346269916643,0.0020260100417654027,0.005665597881816217
Vac_63,63,Vac,Risk_PHN,0.008602636254325384,0.00436042221759653,0.009835754692859099
Vac_63,63,Vac,Risk_Death,7.708914859646227e-7,1.4102556333352448e-7,9.56239246672733e-7
Vac_63,63,Vac,Q_Life,17.277739469742173,17.27764774488432,17.27797286411146
Vac_63,63,Vac,Q_HZ,-0.012144811478075954,-0.014809467541216925,-0.006137476012364633
Vac_63,63,Vac,Q_All,17.265594658264096,17.26287874305951,17.2718353880991
Vac_63,63,Vac,Q_HZ_d,-0.006927704521712881,-0.008514371401023861,-0.0038196154983355553
Vac_63,63,Vac,Q_Life_d,11.765993870820243,11.765955391367388,11.766085560546381
Vac_63,63,Vac,Q_All_d,11.759079904472994,11.757456334403738,11.762265945048046
Vac_63,63,Vac,C_Hosp,15.363225806594617,6.634389926393982,18.850204186802245
Vac_63,63,Vac,C_GP_NonPHN,9.06213837964729,4.90213618827955,10.480451500359397
Vac_63,63,Vac,C_GP_PHN,3.476849334682772,1.7935083348976586,4.141325474540666
Vac_63,63,Vac,C_GP,12.538987714330062,6.695644523177208,14.380388946030676
Vac_63,63,Vac,C_Med,28.25355384332174,13.33003444957119,32.98513786351741
Vac_63,63,Vac,C_VacZVL,0,0,0
Vac_63,63,Vac,C_VacRZV,170,170,170
Vac_63,63,Vac,C_Vac,170,170,170
Vac_63,63,Vac,C_All,198.25355384332175,183.3300344495712,202.98513786351742
Vac_63,63,Vac,C_Hosp_d,7.3678834582849095,3.3289530825177063,9.07072693871968
Vac_63,63,Vac,C_GP_NonPHN_d,5.248664219491174,3.177791018990035,6.30274015122283
Vac_63,63,Vac,C_GP_PHN_d,1.930712740582695,1.0788304046738524,2.2857835224596155
Vac_63,63,Vac,C_GP_d,7.179376960073869,4.256621423663887,8.511679668172004
Vac_63,63,Vac,C_Med_d,14.719113578709774,7.585574506181593,17.576110486747147
Vac_63,63,Vac,C_VacZVL_d,0,0,0
Vac_63,63,Vac,C_VacRZV_d,170,170,170
Vac_63,63,Vac,C_Vac_d,170,170,170
Vac_63,63,Vac,C_All_d,184.71911357870977,177.5855745061816,187.57611048674715
Vac_63,63,Vac,N_VacZVL,0,0,0
Vac_63,63,Vac,N_VacRZV,2,2,2
Vac_63,63,Vac,N_VacZVL_d,0,0,0
Vac_63,63,Vac,N_VacRZV_d,2,2,2
Vac_64,64,SOC,Year_Life,21.52736179886452,21.527286502353114,21.527452600623743
Vac_64,64,SOC,Year_Immunised,0,0,0
Vac_64,64,SOC,Risk_HZ,0.17896786128893055,0.17670057601489284,0.18153532496379746
Vac_64,64,SOC,Risk_Hosp,0.006230231019527066,0.005861458298314399,0.00708525923231342
Vac_64,64,SOC,Risk_PHN,0.013375433075525474,0.012797238793224938,0.01403021813008545
Vac_64,64,SOC,Risk_Death,1.1317654944240127e-6,9.732814562430994e-7,1.2051389408694661e-6
Vac_64,64,SOC,Q_Life,16.593200746684765,16.59314748920364,16.593263703398236
Vac_64,64,SOC,Q_HZ,-0.020033223879376956,-0.02160439145816905,-0.018560075650959258
Vac_64,64,SOC,Q_All,16.573217903886768,16.57155381512023,16.574646217672303
Vac_64,64,SOC,Q_HZ_d,-0.012988112739174655,-0.014008708160256815,-0.012129069402334538
Vac_64,64,SOC,Q_Life_d,11.423852787520449,11.4238257384628,11.423879545304292
Vac_64,64,SOC,Q_All_d,11.41088563836971,11.409822078582705,11.411725236096814
Vac_64,64,SOC,C_Hosp,20.335853128929074,19.03060825811882,23.195658488684927
Vac_64,64,SOC,C_GP_NonPHN,15.237961424520165,14.983715441609041,15.455057093241885
Vac_64,64,SOC,C_GP_PHN,5.5886720157420715,5.037883150567337,5.934173196549284
Vac_64,64,SOC,C_GP,20.6805241999905,20.227637646381964,21.205922818041138
Vac_64,64,SOC,C_Med,40.8918457023491,39.77269921589458,43.814769386371594
Vac_64,64,SOC,C_VacZVL,0,0,0
Vac_64,64,SOC,C_VacRZV,0,0,0
Vac_64,64,SOC,C_Vac,0,0,0
Vac_64,64,SOC,C_All,0,0,0
Vac_64,64,SOC,C_Hosp_d,10.644025485685741,10.092113525951174,12.084843928108672
Vac_64,64,SOC,C_GP_NonPHN_d,10.272680252356192,10.094994952079094,10.423772002023107
Vac_64,64,SOC,C_GP_PHN_d,3.519326128356959,3.180401410119778,3.7432896174605896
Vac_64,64,SOC,C_GP_d,13.718093440598118,13.382452826510916,14.036808118222083
Vac_64,64,SOC,C_Med_d,24.32231816084941,23.81265159899797,25.807191430347174
Vac_64,64,SOC,C_VacZVL_d,0,0,0
Vac_64,64,SOC,C_VacRZV_d,0,0,0
Vac_64,64,SOC,C_Vac_d,0,0,0
Vac_64,64,SOC,C_All_d,0,0,0
Vac_64,64,SOC,N_VacZVL,0,0,0
Vac_64,64,SOC,N_VacRZV,0,0,0
Vac_64,64,SOC,N_VacZVL_d,0,0,0
Vac_64,64,SOC,N_VacRZV_d,0,0,0
Vac_64,64,Vac,Year_Life,21.52760593846274,21.527472896328824,21.527932445763287
Vac_64,64,Vac,Year_Immunised,9.868827935736192,7.694160506390505,14.905954171275658
Vac_64,64,Vac,Risk_HZ,0.10208204282323899,0.05562254804422098,0.1201720298364331
Vac_64,64,Vac,Risk_Hosp,0.0045176287683701905,0.0019986640134622953,0.005573752172372371
Vac_64,64,Vac,Risk_PHN,0.008259607535438928,0.004273809420268946,0.009520596910019281
Vac_64,64,Vac,Risk_Death,7.517935786679585e-7,1.368815921180782e-7,9.386123873210956e-7
Vac_64,64,Vac,Q_Life,16.59337236967079,16.593280245547348,16.593598090565216
Vac_64,64,Vac,Q_HZ,-0.011587774155427834,-0.01424693910614326,-0.005966326877506596
Vac_64,64,Vac,Q_All,16.58178459551536,16.579072575451715,16.587631763687707
Vac_64,64,Vac,Q_HZ_d,-0.006781829104173954,-0.008345408376054879,-0.0037899549814652
Vac_64,64,Vac,Q_Life_d,11.423936294204966,11.423896476136948,11.424027206730194
Vac_64,64,Vac,Q_All_d,11.417168129886361,11.415566372255764,11.42023725174873
Vac_64,64,Vac,C_Hosp,15.072723393356394,6.553202064289972,18.592758042001204
Vac_64,64,Vac,C_GP_NonPHN,8.584488824256892,4.736281853345131,10.018026589656492
Vac_64,64,Vac,C_GP_PHN,3.3347325345651955,1.7573283703764804,3.98229500773894
Vac_64,64,Vac,C_GP,11.919221358822089,6.493610223721612,13.778692601919328
Vac_64,64,Vac,C_Med,27.3169404637411,13.046812288011585,32.15216304568208
Vac_64,64,Vac,C_VacZVL,0,0,0
Vac_64,64,Vac,C_VacRZV,170,170,170
Vac_64,64,Vac,C_Vac,170,170,170
Vac_64,64,Vac,C_All,197.3169404637411,183.04681228801158,202.15216304568207
Vac_64,64,Vac,C_Hosp_d,7.418937317496131,3.3922575620717432,9.193631794218357
Vac_64,64,Vac,C_GP_NonPHN_d,5.057622405707105,3.1261258640192775,6.128218022354191
Vac_64,64,Vac,C_GP_PHN_d,1.8940550282097321,1.0835023630857328,2.2437725612776473
Vac_64,64,Vac,C_GP_d,6.951677433916837,4.209628227105011,8.313856210087483
Vac_64,64,Vac,C_Med_d,14.539037228803949,7.601885789176753,17.506704248364226
Vac_64,64,Vac,C_VacZVL_d,0,0,0
Vac_64,64,Vac,C_VacRZV_d,170,170,170
Vac_64,64,Vac,C_Vac_d,170,170,170
Vac_64,64,Vac,C_All_d,184.53903722880395,177.60188578917678,187.5067042483642
Vac_64,64,Vac,N_VacZVL,0,0,0
Vac_64,64,Vac,N_VacRZV,2,2,2
Vac_64,64,Vac,N_VacZVL_d,0,0,0
Vac_64,64,Vac,N_VacRZV_d,2,2,2
Vac_65,65,SOC,Year_Life,20.7073400409664,20.70726710333033,20.70743198140364
Vac_65,65,SOC,Year_Immunised,0,0,0
Vac_65,65,SOC,Risk_HZ,0.17407767188673157,0.17179218709483784,0.17656907083122136
Vac_65,65,SOC,Risk_Hosp,0.006217781696113705,0.005875197582771683,0.0070958491278375
Vac_65,65,SOC,Risk_PHN,0.013159759310819596,0.012630711911184445,0.013898253731971285
Vac_65,65,SOC,Risk_Death,1.139408452256374e-6,9.80032731786141e-7,1.214101902668402e-6
Vac_65,65,SOC,Q_Life,15.914806519998518,15.914754526770617,15.914869802763864
Vac_65,65,SOC,Q_HZ,-0.019618887869650766,-0.021146105653538916,-0.018141109566904533
Vac_65,65,SOC,Q_All,15.89523842788957,15.8936190369471,15.896671352369854
Vac_65,65,SOC,Q_HZ_d,-0.012949927166751399,-0.013955758337902286,-0.012061597799079275
Vac_65,65,SOC,Q_Life_d,11.074877021974487,11.074849853308358,11.07490470010697
Vac_65,65,SOC,Q_All_d,11.061948858682715,11.060899232733018,11.062817139645105
Vac_65,65,SOC,C_Hosp,20.35197517080185,19.109366473296742,23.27443488824173
Vac_65,65,SOC,C_GP_NonPHN,14.811633302815544,14.546970549828892,15.027159338871801
Vac_65,65,SOC,C_GP_PHN,5.501795831593441,4.975035566086138,5.86512382848463
Vac_65,65,SOC,C_GP,20.145236438816134,19.73137873261791,20.710625254686136
Vac_65,65,SOC,C_Med,40.47996521164026,39.33969617816728,43.35255689877857
