Scenario,Age0,Arm,Index,A,M,L,U
Vac_50,50,RZV_1d,N0,1,1,1,1
Vac_50,50,RZV_1d,Year0,2024,2024,2024,2024
Vac_50,50,RZV_1d,Year_Life,33.81134732284027,33.81129189805864,33.81115765683782,33.81183398317204
Vac_50,50,RZV_1d,Year_Immunised,14.602497130883892,13.084389060374258,8.72482252862889,26.850486182994725
Vac_50,50,RZV_1d,Risk_HZ,0.15013485742088267,0.16337354078293942,0.0487536962743011,0.19374739337448885
Vac_50,50,RZV_1d,Risk_Hosp,0.005197646260102663,0.005590035504877244,0.0015102990118417575,0.00676473305990536
Vac_50,50,RZV_1d,Risk_PHN,0.010563414727320523,0.011552049776540237,0.003154821398215487,0.013530192862290322
Vac_50,50,RZV_1d,Risk_Death,8.160095265455502e-7,9.197971519414202e-7,6.551277528602368e-8,1.1412648568023983e-6
Vac_50,50,RZV_1d,Q_Life,26.50883393855813,26.508794707399865,26.508702392237936,26.50916924325066
Vac_50,50,RZV_1d,Q_HZ,-0.023626601073704484,-0.024458052129599277,-0.03791655300382009,-0.007164136067997614
Vac_50,50,RZV_1d,Q_HZ_Norm,-0.009475874388508202,-0.009047280854248796,-0.0198400436563301,-0.002444784337534953
Vac_50,50,RZV_1d,Q_All,26.467980012704178,26.467107069686953,26.45365442515858,26.484815388855047
Vac_50,50,RZV_1d,Q_HZ_d,-0.023626601073704484,-0.024458052129599277,-0.03791655300382009,-0.007164136067997614
Vac_50,50,RZV_1d,Q_HZ_Norm_d,-0.009475874388508202,-0.009047280854248796,-0.0198400436563301,-0.002444784337534953
Vac_50,50,RZV_1d,Q_Life_d,26.50883393855813,26.508794707399865,26.508702392237936,26.50916924325066
Vac_50,50,RZV_1d,Q_All_d,26.485207337484425,26.484334385455632,26.470880804383146,26.50204901401459
Vac_50,50,RZV_1d,C_Hosp,21.77246901606374,23.417006595076586,6.23458706295224,28.338975119046857
Vac_50,50,RZV_1d,C_GP_NonPHN,13.809823299186368,14.975943816076548,4.509430550348309,17.875885028642486
Vac_50,50,RZV_1d,C_GP_PHN,4.665971118072905,5.089950170433044,1.4084497175165827,6.0645169191117025
Vac_50,50,RZV_1d,C_GP,18.475794417259273,20.119801721540533,5.892555867442471,23.765092557998237
Vac_50,50,RZV_1d,C_Med,40.24826343332302,43.86078164595541,12.109598386084178,51.04938008214838
Vac_50,50,RZV_1d,C_VacZVL,0,0,0,0
Vac_50,50,RZV_1d,C_VacRZV,85,85,85,85
Vac_50,50,RZV_1d,C_Vac,85,85,85,85
Vac_50,50,RZV_1d,C_All,125.24826343332302,128.86078164595543,97.10959838608419,136.04938008214836
Vac_50,50,RZV_1d,C_Hosp_d,21.77246901606374,23.417006595076586,6.23458706295224,28.338975119046857
Vac_50,50,RZV_1d,C_GP_NonPHN_d,13.809823299186368,14.975943816076548,4.509430550348309,17.875885028642486
Vac_50,50,RZV_1d,C_GP_PHN_d,4.665971118072905,5.089950170433044,1.4084497175165827,6.0645169191117025
Vac_50,50,RZV_1d,C_GP_d,18.475794417259273,20.119801721540533,5.892555867442471,23.765092557998237
Vac_50,50,RZV_1d,C_Med_d,40.24826343332302,43.86078164595541,12.109598386084178,51.04938008214838
Vac_50,50,RZV_1d,C_VacZVL_d,0,0,0,0
Vac_50,50,RZV_1d,C_VacRZV_d,85,85,85,85
Vac_50,50,RZV_1d,C_Vac_d,85,85,85,85
Vac_50,50,RZV_1d,C_All_d,125.24826343332302,128.86078164595543,97.10959838608419,136.04938008214836
Vac_50,50,RZV_1d,N_VacZVL,0,0,0,0
Vac_50,50,RZV_1d,N_VacRZV,1,1,1,1
Vac_50,50,RZV_1d,N_VacZVL_d,0,0,0,0
Vac_50,50,RZV_1d,N_VacRZV_d,1,1,1,1
Vac_50,50,RZV_2d,N0,1,1,1,1
Vac_50,50,RZV_2d,Year0,2024,2024,2024,2024
Vac_50,50,RZV_2d,Year_Life,33.81139988380521,33.811331521816584,33.811178774249385,33.811904036921256
Vac_50,50,RZV_2d,Year_Immunised,17.52603348390316,16.11427596772215,10.689381955472143,29.49727033286606
Vac_50,50,RZV_2d,Risk_HZ,0.13038950491983972,0.14291811369454527,0.03022928241545403,0.18276302884542367
Vac_50,50,RZV_2d,Risk_Hosp,0.004796775487813145,0.005273429440574618,9.579095806544121e-4,0.006618124569768676
Vac_50,50,RZV_2d,Risk_PHN,0.009431874721609654,0.01043075761582612,0.0019717560774412286,0.013019008127346994
Vac_50,50,RZV_2d,Risk_Death,7.433883602648541e-7,8.560964382249566e-7,2.8453872788970953e-8,1.1139865479644885e-6
Vac_50,50,RZV_2d,Q_Life,26.508870955420388,26.50882319918392,26.508717573009264,26.509217754882346
Vac_50,50,RZV_2d,Q_HZ,-0.020621154392750522,-0.021582760403806002,-0.03462867841830368,-0.004478758991695247
Vac_50,50,RZV_2d,Q_HZ_Norm,-0.008145751310609944,-0.007830592291173236,-0.01764527187027227,-0.001635061097453052
Vac_50,50,RZV_2d,Q_All,26.47102211722381,26.47002342818692,26.456959977549403,26.487491999176083
Vac_50,50,RZV_2d,Q_HZ_d,-0.020621154392750522,-0.021582760403806002,-0.03462867841830368,-0.004478758991695247
Vac_50,50,RZV_2d,Q_HZ_Norm_d,-0.008145751310609944,-0.007830592291173236,-0.01764527187027227,-0.001635061097453052
Vac_50,50,RZV_2d,Q_Life_d,26.508870955420388,26.50882319918392,26.508717573009264,26.509217754882346
Vac_50,50,RZV_2d,Q_All_d,26.48824980102764,26.487250346692424,26.47418643210862,26.504725437936756
Vac_50,50,RZV_2d,C_Hosp,20.19504162918166,22.222687865657655,3.911454055750903,27.83690733586348
Vac_50,50,RZV_2d,C_GP_NonPHN,11.938707790416247,13.060327218276475,2.7896316146812126,16.83429739539607
