Scenario,Age0,Arm,Index,A,M,L,U
Vac_78,78,RZV_2d,Risk_Hosp,0.0028682612944991733,0.002903354917700147,0.001616293720977932,0.004006622468379014
Vac_78,78,RZV_2d,Risk_PHN,0.003536692685727738,0.003549988769599449,0.0021990268978677734,0.004832780489489325
Vac_78,78,RZV_2d,Risk_Death,3.521628400580904e-7,3.5300593775119423e-7,8.110165578671103e-8,6.352432810113376e-7
Vac_78,78,RZV_2d,Q_Life,8.24816954977003,8.248168127687787,8.248069003746389,8.248271375553532
Vac_78,78,RZV_2d,Q_HZ,-0.00632476105866511,-0.006227295968510022,-0.010204960682657575,-0.0030462262080126583
Vac_78,78,RZV_2d,Q_HZ_Norm,-0.002054711387872635,-0.0018929983574238322,-0.004124177461972461,-6.193354421056245e-4
Vac_78,78,RZV_2d,Q_All,8.218340314732227,8.218422153411392,8.214419654997016,8.221719192791262
Vac_78,78,RZV_2d,Q_HZ_d,-0.004777982343046223,-0.004693386828306155,-0.0077464797345463314,-0.0023485394691318074
Vac_78,78,RZV_2d,Q_HZ_Norm_d,-0.0015785334990183328,-0.0014559004263529677,-0.0031882186591480404,-4.840502593212013e-4
Vac_78,78,RZV_2d,Q_Life_d,6.681273154221971,6.681272062464107,6.681209398098239,6.681333634111608
Vac_78,78,RZV_2d,Q_All_d,6.676495171878925,6.67657090080599,6.673473237190539,6.678959895105464
Vac_78,78,RZV_2d,C_Hosp,12.732946290355347,12.903353227077409,7.144608850984202,17.888847513792633
Vac_78,78,RZV_2d,C_GP_NonPHN,3.4491514209140832,3.4612618927476904,2.1750908293260167,4.672632361828193
Vac_78,78,RZV_2d,C_GP_PHN,1.5092387197468147,1.5136061293293719,0.9342887552246816,2.089516293555922
Vac_78,78,RZV_2d,C_GP,4.958390140660898,4.976745911312924,3.1018793447909703,6.702411757134336
Vac_78,78,RZV_2d,C_Med,17.691336431016243,17.89985337264922,10.422067362587976,24.2301929780535
Vac_78,78,RZV_2d,C_VacZVL,0,0,0,0
Vac_78,78,RZV_2d,C_VacRZV,170,170,170,170
Vac_78,78,RZV_2d,C_Vac,170,170,170,170
Vac_78,78,RZV_2d,C_All,187.69133643101625,187.8998533726492,180.422067362588,194.2301929780535
Vac_78,78,RZV_2d,C_Hosp_d,8.980900895749816,9.052016688865866,5.220719194083644,12.5318296334226
Vac_78,78,RZV_2d,C_GP_NonPHN_d,2.627446600603268,2.629227162848225,1.7235891162761507,3.5880993971214425
Vac_78,78,RZV_2d,C_GP_PHN_d,1.1557065049282356,1.1584543035868147,0.7328094555080962,1.61825858567834
Vac_78,78,RZV_2d,C_GP_d,3.7831531055315035,3.793552156526591,2.4337199860047476,5.175746026465037
Vac_78,78,RZV_2d,C_Med_d,12.764054001281318,12.83144611866918,7.7639214027633,17.536853334013816
Vac_78,78,RZV_2d,C_VacZVL_d,0,0,0,0
Vac_78,78,RZV_2d,C_VacRZV_d,170,170,170,170
Vac_78,78,RZV_2d,C_Vac_d,170,170,170,170
Vac_78,78,RZV_2d,C_All_d,182.76405400128132,182.8314461186692,177.76392140276332,187.5368533340138
Vac_78,78,RZV_2d,N_VacZVL,0,0,0,0
Vac_78,78,RZV_2d,N_VacRZV,2,2,2,2
Vac_78,78,RZV_2d,N_VacZVL_d,0,0,0,0
Vac_78,78,RZV_2d,N_VacRZV_d,2,2,2,2
Vac_78,78,SOC,N0,1,1,1,1
Vac_78,78,SOC,Year0,2024,2024,2024,2024
Vac_78,78,SOC,Year_Life,11.042614424802636,11.04261496093774,11.042497841109721,11.04272405542119
Vac_78,78,SOC,Year_Immunised,0,0,0,0
Vac_78,78,SOC,Risk_HZ,0.10371815831221085,0.10367890343231717,0.10088559315106127,0.10665383595059424
Vac_78,78,SOC,Risk_Hosp,0.00636499336025507,0.006345849498672651,0.005421411725854468,0.007415954001426221
Vac_78,78,SOC,Risk_PHN,0.00926796222233039,0.009252770680504733,0.008436121597546972,0.01022129419278193
Vac_78,78,SOC,Risk_Death,1.2812457102212085e-6,1.281386036345976e-6,1.0910213578670116e-6,1.4821580624672283e-6
Vac_78,78,SOC,Q_Life,8.247849186940904,8.247849415905549,8.247770306765371,8.247923177436371
Vac_78,78,SOC,Q_HZ,-0.016349757789763972,-0.016356761129587137,-0.024065187475022207,-0.00969401996196893
Vac_78,78,SOC,Q_HZ_Norm,-0.005539990459535999,-0.005196659970059244,-0.010635957897007322,-0.0017727307391883255
Vac_78,78,SOC,Q_All,8.207999360077952,8.207962378884702,8.20026117786792,8.214679755826854
Vac_78,78,SOC,Q_HZ_d,-0.013230516395991264,-0.013250652273407368,-0.01938784772648582,-0.007857428320869088
Vac_78,78,SOC,Q_HZ_Norm_d,-0.004548275048508219,-0.004273972979955949,-0.00874882451097503,-0.001484670314871545
Vac_78,78,SOC,Q_Life_d,6.681058450264601,6.681059239207642,6.681008027209193,6.681105385013389
Vac_78,78,SOC,Q_All_d,6.66782793386861,6.66780278244485,6.661641839770663,6.673217172529105
Vac_78,78,SOC,C_Hosp,27.8563902097208,27.763577947802723,23.74324320240439,32.38513694851727
Vac_78,78,SOC,C_GP_NonPHN,9.075760940160242,9.074486455661482,8.773659463145687,9.381821536938338
Vac_78,78,SOC,C_GP_PHN,4.006264270427323,3.999430924278073,3.5970554979021805,4.45990538809053
Vac_78,78,SOC,C_GP,13.082025210587565,13.073129702244156,12.594112932228446,13.631747989189321
Vac_78,78,SOC,C_Med,40.93841542030837,40.855689556516424,36.75224801863228,45.456369803261055
Vac_78,78,SOC,C_VacZVL,0,0,0,0
Vac_78,78,SOC,C_VacRZV,0,0,0,0
Vac_78,78,SOC,C_Vac,0,0,0,0
Vac_78,78,SOC,C_All,40.93841542030837,40.855689556516424,36.75224801863228,45.456369803261055
Vac_78,78,SOC,C_Hosp_d,20.976192194650743,20.92083989922032,17.865284687454956,24.555233398106463
Vac_78,78,SOC,C_GP_NonPHN_d,7.399863787304533,7.400394395886696,7.144322699453318,7.665571747919865
Vac_78,78,SOC,C_GP_PHN_d,3.273466311131573,3.266876945822525,2.941703964217553,3.6528466040086633
Vac_78,78,SOC,C_GP_d,10.673330098436105,10.667250303181412,10.250883733576485,11.140895762567185
Vac_78,78,SOC,C_Med_d,31.64952229308685,31.63682120458708,28.421056549455216,35.1585837888618
Vac_78,78,SOC,C_VacZVL_d,0,0,0,0
Vac_78,78,SOC,C_VacRZV_d,0,0,0,0
Vac_78,78,SOC,C_Vac_d,0,0,0,0
