Scenario,Age0,Age1,Arm,Index,M,L,U
Vac_70,70,73,ReVac_RZV1,C_VacRZV,252.3677836347672,252.36774895773814,252.36781726995144
Vac_70,70,73,ReVac_RZV1,C_Vac,252.3677836347672,252.36774895773814,252.36781726995144
Vac_70,70,73,ReVac_RZV1,C_All,273.479580134902,263.80387085779574,279.2472164976846
Vac_70,70,73,ReVac_RZV1,C_Hosp_d,7.223262125382297,3.829627025849719,9.780521817326996
Vac_70,70,73,ReVac_RZV1,C_GP_NonPHN_d,3.8083885084190126,2.7132859196786274,4.944522643717494
Vac_70,70,73,ReVac_RZV1,C_GP_PHN_d,1.5550112210497087,1.072733821845107,1.970967949489907
Vac_70,70,73,ReVac_RZV1,C_GP_d,5.370681712450304,3.7860197415237344,6.915490593207401
Vac_70,70,73,ReVac_RZV1,C_Med_d,12.575985493144739,7.615646767373454,16.696012410534397
Vac_70,70,73,ReVac_RZV1,C_VacZVL_d,0,0,0
Vac_70,70,73,ReVac_RZV1,C_VacRZV_d,244.2910216314202,244.29099035472677,244.29105196842926
Vac_70,70,73,ReVac_RZV1,C_Vac_d,244.2910216314202,244.29099035472677,244.29105196842926
Vac_70,70,73,ReVac_RZV1,C_All_d,256.86703486883994,251.9066685224326,260.9870147819778
Vac_70,70,73,ReVac_RZV1,N_VacZVL,0,0,0
Vac_70,70,73,ReVac_RZV1,N_VacRZV,2.96903274864432,2.9690323406792722,2.9690331443523696
Vac_70,70,73,ReVac_RZV1,N_VacZVL_d,0,0,0
Vac_70,70,73,ReVac_RZV1,N_VacRZV_d,2.8740120191931786,2.8740116512320792,2.874012376099168
Vac_70,70,73,ReVac_RZV2,Year_Life,16.743516956683138,16.743387327842477,16.74370509634798
Vac_70,70,73,ReVac_RZV2,Year_Immunised,9.814550601481839,7.49102802462901,11.740777618975299
Vac_70,70,73,ReVac_RZV2,Risk_HZ,0.0625301794793657,0.044429918279426134,0.08374959530306708
Vac_70,70,73,ReVac_RZV2,Risk_Hosp,0.0033944385654130797,0.0018657226163771427,0.004753247543782244
Vac_70,70,73,ReVac_RZV2,Risk_PHN,0.005336864771770626,0.0037197566605942827,0.00704762879738391
Vac_70,70,73,ReVac_RZV2,Risk_Death,5.295405152264542e-7,1.1902644243052081e-7,7.094029316816547e-7
Vac_70,70,73,ReVac_RZV2,Q_Life,12.799698886033903,12.799609627141976,12.799828212364005
Vac_70,70,73,ReVac_RZV2,Q_HZ,-0.007802253442042309,-0.009926181754520473,-0.004910772392269272
Vac_70,70,73,ReVac_RZV2,Q_All,12.791887256704257,12.789707898727913,12.794917439971735
Vac_70,70,73,ReVac_RZV2,Q_HZ_d,-0.005088549458346355,-0.006513833281426006,-0.0034842850072051685
Vac_70,70,73,ReVac_RZV2,Q_Life_d,9.427814184331709,9.427770852951353,9.427876197932736
Vac_70,70,73,ReVac_RZV2,Q_All_d,9.422724362935035,9.42126876426333,9.424391912925532
Vac_70,70,73,ReVac_RZV2,C_Hosp,11.62896831438324,6.180895770612231,16.103438326808032
Vac_70,70,73,ReVac_RZV2,C_GP_NonPHN,5.179295284104949,3.7313246341174375,6.849445425311275
Vac_70,70,73,ReVac_RZV2,C_GP_PHN,2.171478595548818,1.523866681218115,2.7577716766712848
Vac_70,70,73,ReVac_RZV2,C_GP,7.453367779890306,5.255191315335552,9.60721710198256
Vac_70,70,73,ReVac_RZV2,C_Med,18.937659869127472,11.436087085947785,25.71065542879059
Vac_70,70,73,ReVac_RZV2,C_VacZVL,0,0,0
Vac_70,70,73,ReVac_RZV2,C_VacRZV,334.7355672695344,334.7354979154763,334.7356345399029
Vac_70,70,73,ReVac_RZV2,C_Vac,334.7355672695344,334.7354979154763,334.7356345399029
Vac_70,70,73,ReVac_RZV2,C_All,353.67328865980903,346.1716546296437,360.4461799905639
Vac_70,70,73,ReVac_RZV2,C_Hosp_d,6.490915071144881,3.829627025849719,9.353250111221364
Vac_70,70,73,ReVac_RZV2,C_GP_NonPHN_d,3.4699305945556294,2.7132859196786274,4.699302813996985
Vac_70,70,73,ReVac_RZV2,C_GP_PHN_d,1.4477421390347365,1.072733821845107,1.8669659247687813
Vac_70,70,73,ReVac_RZV2,C_GP_d,4.895205671055278,3.7860197415237344,6.566268738765766
Vac_70,70,73,ReVac_RZV2,C_Med_d,11.357484839094479,7.615646767373454,15.91951884998713
Vac_70,70,73,ReVac_RZV2,C_VacZVL_d,0,0,0
Vac_70,70,73,ReVac_RZV2,C_VacRZV_d,318.5820432628404,318.58198070945355,318.5821039368585
Vac_70,70,73,ReVac_RZV2,C_Vac_d,318.5820432628404,318.58198070945355,318.5821039368585
Vac_70,70,73,ReVac_RZV2,C_All_d,329.93949061178216,326.1976902774918,334.5015235928739
Vac_70,70,73,ReVac_RZV2,N_VacZVL,0,0,0
Vac_70,70,73,ReVac_RZV2,N_VacRZV,3.93806549728864,3.9380646813585445,3.93806628870474
Vac_70,70,73,ReVac_RZV2,N_VacZVL_d,0,0,0
Vac_70,70,73,ReVac_RZV2,N_VacRZV_d,3.7480240383863572,3.7480233024641594,3.7480247521983356
Vac_70,70,74,ReVac_RZV1,Year_Life,16.743480763874118,16.74335120212048,16.74370509634798
Vac_70,70,74,ReVac_RZV1,Year_Immunised,9.228591251467686,7.003572464810052,11.740777618975299
Vac_70,70,74,ReVac_RZV1,Risk_HZ,0.06794243874398276,0.044429918279426134,0.08868471773402455
Vac_70,70,74,ReVac_RZV1,Risk_Hosp,0.003647965382038361,0.0018657226163771427,0.004955824109729518
Vac_70,70,74,ReVac_RZV1,Risk_PHN,0.005929116936665536,0.0037197566605942827,0.007468408784935467
Vac_70,70,74,ReVac_RZV1,Risk_Death,5.923665890243698e-7,1.1902644243052081e-7,7.755000794020444e-7
Vac_70,70,74,ReVac_RZV1,Q_Life,12.799674265168152,12.799584427999916,12.799828212364005
Vac_70,70,74,ReVac_RZV1,Q_HZ,-0.008175678514284045,-0.010670252773543751,-0.004910772392269272
Vac_70,70,74,ReVac_RZV1,Q_All,12.791523213838818,12.788940009583758,12.794917439971735
Vac_70,70,74,ReVac_RZV1,Q_HZ_d,-0.005404492924460226,-0.0070396088940518605,-0.0034842850072051685
Vac_70,70,74,ReVac_RZV1,Q_Life_d,9.427805850701212,9.427760226261139,9.427876197932736
Vac_70,70,74,ReVac_RZV1,Q_All_d,9.422400220066532,9.420730303117557,9.424391912925532
Vac_70,70,74,ReVac_RZV1,C_Hosp,12.458460903395189,6.180895770612231,16.770069944974267
Vac_70,70,74,ReVac_RZV1,C_GP_NonPHN,5.622570576077452,3.7313246341174375,7.279195004621343
Vac_70,70,74,ReVac_RZV1,C_GP_PHN,2.376037549236119,1.523866681218115,2.9070462823981043
Vac_70,70,74,ReVac_RZV1,C_GP,8.068992979604491,5.255191315335552,10.184174498756523
Vac_70,70,74,ReVac_RZV1,C_Med,20.52745388299968,11.436087085947785,26.877262733401924
Vac_70,70,74,ReVac_RZV1,C_VacZVL,0,0,0
Vac_70,70,74,ReVac_RZV1,C_VacRZV,250.87495257713414,250.8748981885894,250.87500492279693
Vac_70,70,74,ReVac_RZV1,C_Vac,250.87495257713414,250.8748981885894,250.87500492279693
Vac_70,70,74,ReVac_RZV1,C_All,271.40245460147946,262.31104080042803,277.7521806198229
Vac_70,70,74,ReVac_RZV1,C_Hosp_d,7.029621986643962,3.829627025849719,9.77983770647393
Vac_70,70,74,ReVac_RZV1,C_GP_NonPHN_d,3.7463344461778556,2.7132859196786274,4.943858238764058
Vac_70,70,74,ReVac_RZV1,C_GP_PHN_d,1.5356322708404786,1.072733821845107,1.9706813557935012
Vac_70,70,74,ReVac_RZV1,C_GP_d,5.2522898534394695,3.7860197415237344,6.914539594557559
Vac_70,70,74,ReVac_RZV1,C_Med_d,12.131689652405129,7.615646767373454,16.69437730103149
Vac_70,70,74,ReVac_RZV1,C_VacZVL_d,0,0,0
Vac_70,70,74,ReVac_RZV1,C_VacRZV_d,240.47784883883418,240.47780144235955,240.47789445505515
Vac_70,70,74,ReVac_RZV1,C_Vac_d,240.47784883883418,240.47780144235955,240.47789445505515
Vac_70,70,74,ReVac_RZV1,C_All_d,252.60958044364082,248.093496597339,257.1721959089133
Vac_70,70,74,ReVac_RZV1,N_VacZVL,0,0,0
Vac_70,70,74,ReVac_RZV1,N_VacRZV,2.9514700303192254,2.951469390453993,2.951470646150552
Vac_70,70,74,ReVac_RZV1,N_VacZVL_d,0,0,0
Vac_70,70,74,ReVac_RZV1,N_VacRZV_d,2.829151162809814,2.82915060520423,2.8291516994712373
Vac_70,70,74,ReVac_RZV2,Year_Life,16.743533584274836,16.743413203026215,16.743705103549882
Vac_70,70,74,ReVac_RZV2,Year_Immunised,10.091355444461623,7.815859614366066,11.740960810292679
Vac_70,70,74,ReVac_RZV2,Risk_HZ,0.060263964478193786,0.04442838399505403,0.08074115752139369
Vac_70,70,74,ReVac_RZV2,Risk_Hosp,0.00321732777976226,0.0018655685759038651,0.004594550933029993
Vac_70,70,74,ReVac_RZV2,Risk_PHN,0.005184932794802531,0.003719614717553918,0.006778752192115944
Vac_70,70,74,ReVac_RZV2,Risk_Death,4.873990255167629e-7,1.1899259912812599e-7,6.62881205264203e-7
Vac_70,70,74,ReVac_RZV2,Q_Life,12.799710409840783,12.799627066237386,12.799828215726981
Vac_70,70,74,ReVac_RZV2,Q_HZ,-0.007516963455891819,-0.009496983821148807,-0.004910579617786559
Vac_70,70,74,ReVac_RZV2,Q_All,12.792183912051371,12.79015221620612,12.794917636109194
Vac_70,70,74,ReVac_RZV2,Q_HZ_d,-0.0048933425593491965,-0.0062298219732474175,-0.003484211015216531
Vac_70,70,74,ReVac_RZV2,Q_Life_d,9.42781982967685,9.42777867650692,9.42787619916061
Vac_70,70,74,ReVac_RZV2,Q_All_d,9.422918781204753,9.421550771783169,9.424391988145393
Vac_70,70,74,ReVac_RZV2,C_Hosp,10.986991215227928,6.180344030382206,15.575436742456867
Vac_70,70,74,ReVac_RZV2,C_GP_NonPHN,4.968504653543549,3.7312066218133797,6.6037649188798815
Vac_70,70,74,ReVac_RZV2,C_GP_PHN,2.091375215272201,1.5238136638592037,2.6520865259328574
Vac_70,70,74,ReVac_RZV2,C_GP,7.050003758145294,5.2550202856725825,9.25585144481274
Vac_70,70,74,ReVac_RZV2,C_Med,17.952450905169016,11.435364316054791,24.831288187269603
Vac_70,70,74,ReVac_RZV2,C_VacZVL,0,0,0
Vac_70,70,74,ReVac_RZV2,C_VacRZV,331.7499051542683,331.74979637717877,331.75000984559387
Vac_70,70,74,ReVac_RZV2,C_Vac,331.7499051542683,331.74979637717877,331.75000984559387
Vac_70,70,74,ReVac_RZV2,C_All,349.70240464246785,343.18527174501526,356.58112396011154
Vac_70,70,74,ReVac_RZV2,C_Hosp_d,6.24921205454366,3.8294162343764158,9.025567819692041
Vac_70,70,74,ReVac_RZV2,C_GP_NonPHN_d,3.31907034234915,2.6846432057302967,4.5330938059236
Vac_70,70,74,ReVac_RZV2,C_GP_PHN_d,1.3826577884250781,1.0645190633334645,1.7955147407511367
Vac_70,70,74,ReVac_RZV2,C_GP_d,4.734149596190213,3.7859540723668585,6.328608546674736
Vac_70,70,74,ReVac_RZV2,C_Med_d,11.100519343449864,7.615370306743274,15.354176366366778
Vac_70,70,74,ReVac_RZV2,C_VacZVL_d,0,0,0
Vac_70,70,74,ReVac_RZV2,C_VacRZV_d,310.95569767766835,310.9556028847191,310.9557889101103
Vac_70,70,74,ReVac_RZV2,C_Vac_d,310.95569767766835,310.9556028847191,310.9557889101103
Vac_70,70,74,ReVac_RZV2,C_All_d,322.0561817170364,318.57106996667443,326.30981358213046
Vac_70,70,74,ReVac_RZV2,N_VacZVL,0,0,0
Vac_70,70,74,ReVac_RZV2,N_VacRZV,3.902940060638451,3.902938780907985,3.9029412923011044
Vac_70,70,74,ReVac_RZV2,N_VacZVL_d,0,0,0
Vac_70,70,74,ReVac_RZV2,N_VacRZV_d,3.658302325619628,3.6583012104084602,3.6583033989424747
Vac_70,70,75,ReVac_RZV1,Year_Life,16.743499551584385,16.74336961044345,16.74370509634798
Vac_70,70,75,ReVac_RZV1,Year_Immunised,9.410139514750952,7.078548038528604,11.740777618975299
Vac_70,70,75,ReVac_RZV1,Risk_HZ,0.06610771154031042,0.044429918279426134,0.0875388710787209
