Scenario,Arm,Year0,Age0,Age1,Index,A,M,L,U
"Second_[80,85)",ReVac_RZV_1d,2024,71,"[80,85)",Q_HZ_Norm_d,-1139.7888304247863,-1087.5845164158236,-2290.709903052457,-275.19499319204544
"Second_[80,85)",ReVac_RZV_1d,2024,71,"[80,85)",Q_Life_d,7868232.524615961,7868241.416781286,7868175.590574562,7868263.886669769
"Second_[80,85)",ReVac_RZV_1d,2024,71,"[80,85)",Q_All_d,7864335.738367293,7864320.710990038,7862943.563975979,7866041.561418187
"Second_[80,85)",ReVac_RZV_1d,2024,71,"[80,85)",C_Hosp,11337141.56501779,11646327.146372996,8312809.235672409,14662291.74705463
"Second_[80,85)",ReVac_RZV_1d,2024,71,"[80,85)",C_GP_NonPHN,2553474.3933877544,2516383.9866444264,2083109.3598554009,3055018.9388723257
"Second_[80,85)",ReVac_RZV_1d,2024,71,"[80,85)",C_GP_PHN,1142927.490417762,1114307.5572722792,892524.8954268041,1470607.216906767
"Second_[80,85)",ReVac_RZV_1d,2024,71,"[80,85)",C_GP,3696401.883805516,3609371.4030479733,2977658.8810904026,4508497.360356214
"Second_[80,85)",ReVac_RZV_1d,2024,71,"[80,85)",C_Med,15033543.448823307,15512854.820518635,11360153.317096993,19051374.534637116
"Second_[80,85)",ReVac_RZV_1d,2024,71,"[80,85)",C_VacZVL,0,0,0,0
"Second_[80,85)",ReVac_RZV_1d,2024,71,"[80,85)",C_VacRZV,128222245,128222245,128222245,128222245
"Second_[80,85)",ReVac_RZV_1d,2024,71,"[80,85)",C_Vac,128222245,128222245,128222245,128222245
"Second_[80,85)",ReVac_RZV_1d,2024,71,"[80,85)",C_All,143255788.4488233,143735099.82051864,139582398.317097,147273619.5346371
"Second_[80,85)",ReVac_RZV_1d,2024,71,"[80,85)",C_Hosp_d,8377615.891785305,8610667.948264617,6100837.293180873,10955898.835513256
"Second_[80,85)",ReVac_RZV_1d,2024,71,"[80,85)",C_GP_NonPHN_d,1970496.0447162683,1932020.509190517,1560292.2189566738,2387764.9855519067
"Second_[80,85)",ReVac_RZV_1d,2024,71,"[80,85)",C_GP_PHN_d,885663.1349389348,859160.1550405967,677538.132155837,1122266.5094469623
"Second_[80,85)",ReVac_RZV_1d,2024,71,"[80,85)",C_GP_d,2856159.179655203,2791180.6642311136,2240518.903245549,3499553.4766952125
"Second_[80,85)",ReVac_RZV_1d,2024,71,"[80,85)",C_Med_d,11233775.071440509,11548354.990732811,8341356.196426421,14351344.094870219
"Second_[80,85)",ReVac_RZV_1d,2024,71,"[80,85)",C_VacZVL_d,0,0,0,0
"Second_[80,85)",ReVac_RZV_1d,2024,71,"[80,85)",C_VacRZV_d,128222245,128222245,128222245,128222245
"Second_[80,85)",ReVac_RZV_1d,2024,71,"[80,85)",C_Vac_d,128222245,128222245,128222245,128222245
"Second_[80,85)",ReVac_RZV_1d,2024,71,"[80,85)",C_All_d,139456020.07144052,139770599.99073282,136563601.19642642,142573589.0948702
"Second_[80,85)",ReVac_RZV_1d,2024,71,"[80,85)",N_VacZVL,0,0,0,0
"Second_[80,85)",ReVac_RZV_1d,2024,71,"[80,85)",N_VacRZV,1508497,1508497,1508497,1508497
"Second_[80,85)",ReVac_RZV_1d,2024,71,"[80,85)",N_VacZVL_d,0,0,0,0
"Second_[80,85)",ReVac_RZV_1d,2024,71,"[80,85)",N_VacRZV_d,1508497,1508497,1508497,1508497
"Second_[80,85)",ReVac_RZV_1d,2024,72,"[80,85)",N0,1,1,1,1
"Second_[80,85)",ReVac_RZV_1d,2024,72,"[80,85)",Year_Life,6.44385670958304,6.443862560630748,6.443786556220655,6.443888014198844
"Second_[80,85)",ReVac_RZV_1d,2024,72,"[80,85)",Year_Immunised,4.748654467547005,4.7623721546766475,4.4299546340362195,5.0682214638602066
"Second_[80,85)",ReVac_RZV_1d,2024,72,"[80,85)",Risk_HZ,0.021017017556586862,0.02081729105702221,0.01697054104437056,0.025333583355984995
"Second_[80,85)",ReVac_RZV_1d,2024,72,"[80,85)",Risk_Hosp,0.0017569671982888841,0.0018036412934896485,0.001293029961812963,0.0022638319535815805
"Second_[80,85)",ReVac_RZV_1d,2024,72,"[80,85)",Risk_PHN,0.001881337450975832,0.0018346625414638392,0.0014285259890061957,0.0024246532291565923
"Second_[80,85)",ReVac_RZV_1d,2024,72,"[80,85)",Risk_Death,1.8096795885676958e-7,1.7219446856901843e-7,1.2152757587989501e-7,2.7610349456243767e-7
"Second_[80,85)",ReVac_RZV_1d,2024,72,"[80,85)",Q_Life,9350923.709423082,9350936.921620853,9350840.926307969,9350968.948749103
"Second_[80,85)",ReVac_RZV_1d,2024,72,"[80,85)",Q_HZ,-5072.207430232757,-5054.675645489113,-6693.445185998651,-2908.5394124184495
"Second_[80,85)",ReVac_RZV_1d,2024,72,"[80,85)",Q_HZ_Norm,-1454.1079725611232,-1418.5067221461195,-2821.7246127808453,-356.62967340333637
"Second_[80,85)",ReVac_RZV_1d,2024,72,"[80,85)",Q_All,9305887.269245353,9305901.932327205,9304280.154562728,9308068.611841528
"Second_[80,85)",ReVac_RZV_1d,2024,72,"[80,85)",Q_HZ_d,-3896.7625845772823,-3910.01993185664,-5288.84281388865,-2202.597676488218
"Second_[80,85)",ReVac_RZV_1d,2024,72,"[80,85)",Q_HZ_Norm_d,-1139.782791926976,-1087.5533364855974,-2290.7103666485573,-275.19506026822455
"Second_[80,85)",ReVac_RZV_1d,2024,72,"[80,85)",Q_Life_d,7868234.16396145,7868243.333252156,7868177.383010501,7868265.657628227
"Second_[80,85)",ReVac_RZV_1d,2024,72,"[80,85)",Q_All_d,7864337.401376872,7864322.266371995,7862945.045425114,7866043.697980051
"Second_[80,85)",ReVac_RZV_1d,2024,72,"[80,85)",C_Hosp,11337000.10291921,11645609.544286411,8312811.233258838,14662295.413091037
"Second_[80,85)",ReVac_RZV_1d,2024,72,"[80,85)",C_GP_NonPHN,2553450.167901363,2516384.4691893747,2083109.8570630047,3054963.909301699
"Second_[80,85)",ReVac_RZV_1d,2024,72,"[80,85)",C_GP_PHN,1142915.7117228596,1114307.797862289,892525.1324428194,1470607.5398002346
"Second_[80,85)",ReVac_RZV_1d,2024,72,"[80,85)",C_GP,3696365.8796242233,3609372.176834396,2977659.5913433116,4508498.499648981
"Second_[80,85)",ReVac_RZV_1d,2024,72,"[80,85)",C_Med,15033365.982543433,15512857.953336505,11360156.026869562,19051379.39488754
"Second_[80,85)",ReVac_RZV_1d,2024,72,"[80,85)",C_VacZVL,0,0,0,0
"Second_[80,85)",ReVac_RZV_1d,2024,72,"[80,85)",C_VacRZV,128222245,128222245,128222245,128222245
"Second_[80,85)",ReVac_RZV_1d,2024,72,"[80,85)",C_Vac,128222245,128222245,128222245,128222245
"Second_[80,85)",ReVac_RZV_1d,2024,72,"[80,85)",C_All,143255610.98254344,143735102.9533365,139582401.02686957,147273624.39488754
"Second_[80,85)",ReVac_RZV_1d,2024,72,"[80,85)",C_Hosp_d,8377541.197349922,8610669.821499102,6100838.751290875,10955901.58977611
"Second_[80,85)",ReVac_RZV_1d,2024,72,"[80,85)",C_GP_NonPHN_d,1970483.3040849238,1932020.9244166757,1560292.5917617206,2387735.9237634707
"Second_[80,85)",ReVac_RZV_1d,2024,72,"[80,85)",C_GP_PHN_d,885656.934928493,859160.3400078805,677538.3125464732,1122266.7566599767
"Second_[80,85)",ReVac_RZV_1d,2024,72,"[80,85)",C_GP_d,2856140.2390134167,2791181.264424556,2240519.438264581,3499554.3641285673
"Second_[80,85)",ReVac_RZV_1d,2024,72,"[80,85)",C_Med_d,11233681.43636334,11548357.481090229,8341358.189555455,14351131.367224311
"Second_[80,85)",ReVac_RZV_1d,2024,72,"[80,85)",C_VacZVL_d,0,0,0,0
"Second_[80,85)",ReVac_RZV_1d,2024,72,"[80,85)",C_VacRZV_d,128222245,128222245,128222245,128222245
"Second_[80,85)",ReVac_RZV_1d,2024,72,"[80,85)",C_Vac_d,128222245,128222245,128222245,128222245
"Second_[80,85)",ReVac_RZV_1d,2024,72,"[80,85)",C_All_d,139455926.43636334,139770602.48109025,136563603.18955547,142573376.3672243
"Second_[80,85)",ReVac_RZV_1d,2024,72,"[80,85)",N_VacZVL,0,0,0,0
"Second_[80,85)",ReVac_RZV_1d,2024,72,"[80,85)",N_VacRZV,1508497,1508497,1508497,1508497
"Second_[80,85)",ReVac_RZV_1d,2024,72,"[80,85)",N_VacZVL_d,0,0,0,0
"Second_[80,85)",ReVac_RZV_1d,2024,72,"[80,85)",N_VacRZV_d,1508497,1508497,1508497,1508497
"Second_[80,85)",ReVac_RZV_1d,2024,73,"[80,85)",N0,1,1,1,1
"Second_[80,85)",ReVac_RZV_1d,2024,73,"[80,85)",Year_Life,6.5628093329248545,6.562814758457776,6.562738641248141,6.562842191163437
"Second_[80,85)",ReVac_RZV_1d,2024,73,"[80,85)",Year_Immunised,4.836366226494421,4.850283750441006,4.511731839124493,5.161780895120193
"Second_[80,85)",ReVac_RZV_1d,2024,73,"[80,85)",Risk_HZ,0.021016479125953728,0.02081729105702221,0.016970541044370565,0.02533237188706044
"Second_[80,85)",ReVac_RZV_1d,2024,73,"[80,85)",Risk_Hosp,0.0017569097806983715,0.0018033542055370852,0.0012930299618129633,0.0022638319535815805
"Second_[80,85)",ReVac_RZV_1d,2024,73,"[80,85)",Risk_PHN,0.0018812882648481487,0.0018346625414638392,0.0014285259890061957,0.0024246532291565923
"Second_[80,85)",ReVac_RZV_1d,2024,73,"[80,85)",Risk_Death,1.809466979579034e-7,1.7219446856901843e-7,1.21527575879895e-7,2.7605565753998877e-7
"Second_[80,85)",ReVac_RZV_1d,2024,73,"[80,85)",Q_Life,9350925.860653415,9350939.454168076,9350843.287214737,9350971.289798541
"Second_[80,85)",ReVac_RZV_1d,2024,73,"[80,85)",Q_HZ,-5072.110460455471,-5054.185923633144,-6693.446521181966,-2908.5403059047057
"Second_[80,85)",ReVac_RZV_1d,2024,73,"[80,85)",Q_HZ_Norm,-1454.0830719855442,-1418.3808572382304,-2821.725225114911,-356.6297678629545
"Second_[80,85)",ReVac_RZV_1d,2024,73,"[80,85)",Q_All,9305889.506626185,9305904.278577056,9304281.921498185,9308071.414193612
"Second_[80,85)",ReVac_RZV_1d,2024,73,"[80,85)",Q_HZ_d,-3896.7103824388187,-3909.7551750731377,-5288.843962591368,-2202.59835414119
"Second_[80,85)",ReVac_RZV_1d,2024,73,"[80,85)",Q_HZ_Norm_d,-1139.7693955349077,-1087.4852785890264,-2290.71086587005,-275.19513347591237
"Second_[80,85)",ReVac_RZV_1d,2024,73,"[80,85)",Q_Life_d,7868235.955508658,7868245.442307651,7868179.348860261,7868267.60729269
"Second_[80,85)",ReVac_RZV_1d,2024,73,"[80,85)",Q_All_d,7864339.245126219,7864324.086038408,7862946.640648728,7866046.042633237
"Second_[80,85)",ReVac_RZV_1d,2024,73,"[80,85)",C_Hosp,11336694.006215652,11644067.798877668,8312813.425118501,14662299.439939246
"Second_[80,85)",ReVac_RZV_1d,2024,73,"[80,85)",C_GP_NonPHN,2553397.430622513,2516384.9946994195,2083110.4035887993,3054844.683783615
"Second_[80,85)",ReVac_RZV_1d,2024,73,"[80,85)",C_GP_PHN,1142891.9111987876,1114308.0598582868,892525.3932731145,1470607.8950418949
"Second_[80,85)",ReVac_RZV_1d,2024,73,"[80,85)",C_GP,3696289.341821301,3609373.0285578743,2977660.371988612,4508499.7546999585
"Second_[80,85)",ReVac_RZV_1d,2024,73,"[80,85)",C_Med,15032983.348036952,15512861.360962082,11360159.005549096,19051384.75083024
"Second_[80,85)",ReVac_RZV_1d,2024,73,"[80,85)",C_VacZVL,0,0,0,0
"Second_[80,85)",ReVac_RZV_1d,2024,73,"[80,85)",C_VacRZV,128222245,128222245,128222245,128222245
"Second_[80,85)",ReVac_RZV_1d,2024,73,"[80,85)",C_Vac,128222245,128222245,128222245,128222245
"Second_[80,85)",ReVac_RZV_1d,2024,73,"[80,85)",C_All,143255228.34803694,143735106.3609621,139582404.0055491,147273629.75083026
"Second_[80,85)",ReVac_RZV_1d,2024,73,"[80,85)",C_Hosp_d,8377375.922245911,8610671.882471694,6100840.354571348,10955904.61600615
"Second_[80,85)",ReVac_RZV_1d,2024,73,"[80,85)",C_GP_NonPHN_d,1970454.8841596814,1932021.3815184059,1560293.0016233227,2387671.5500700083
"Second_[80,85)",ReVac_RZV_1d,2024,73,"[80,85)",C_GP_PHN_d,885644.1359917503,859160.5436338591,677538.511131837,1122267.028683305
"Second_[80,85)",ReVac_RZV_1d,2024,73,"[80,85)",C_GP_d,2856099.0201514317,2791181.9251522655,2240520.026422975,3499555.3418951095
"Second_[80,85)",ReVac_RZV_1d,2024,73,"[80,85)",C_Med_d,11233474.942397343,11548360.223394152,8341360.380994323,14350664.536352765
"Second_[80,85)",ReVac_RZV_1d,2024,73,"[80,85)",C_VacZVL_d,0,0,0,0
"Second_[80,85)",ReVac_RZV_1d,2024,73,"[80,85)",C_VacRZV_d,128222245,128222245,128222245,128222245
"Second_[80,85)",ReVac_RZV_1d,2024,73,"[80,85)",C_Vac_d,128222245,128222245,128222245,128222245
"Second_[80,85)",ReVac_RZV_1d,2024,73,"[80,85)",C_All_d,139455719.94239736,139770605.22339416,136563605.38099432,142572909.53635275
"Second_[80,85)",ReVac_RZV_1d,2024,73,"[80,85)",N_VacZVL,0,0,0,0
"Second_[80,85)",ReVac_RZV_1d,2024,73,"[80,85)",N_VacRZV,1508497,1508497,1508497,1508497
"Second_[80,85)",ReVac_RZV_1d,2024,73,"[80,85)",N_VacZVL_d,0,0,0,0
"Second_[80,85)",ReVac_RZV_1d,2024,73,"[80,85)",N_VacRZV_d,1508497,1508497,1508497,1508497
"Second_[80,85)",ReVac_RZV_1d,2024,74,"[80,85)",N0,1,1,1,1
"Second_[80,85)",ReVac_RZV_1d,2024,74,"[80,85)",Year_Life,6.697732182741211,6.697737240289657,6.6976609073945275,6.6977666528289586
"Second_[80,85)",ReVac_RZV_1d,2024,74,"[80,85)",Year_Immunised,4.9358771986583685,4.949998213540214,4.604488195713883,5.26790121896068
"Second_[80,85)",ReVac_RZV_1d,2024,74,"[80,85)",Risk_HZ,0.021015648222394875,0.02081729105702221,0.016970541044370565,0.025330502354053017
"Second_[80,85)",ReVac_RZV_1d,2024,74,"[80,85)",Risk_Hosp,0.0017568242786836694,0.0018029266954635742,0.001293029961812963,0.0022638319535815805
"Second_[80,85)",ReVac_RZV_1d,2024,74,"[80,85)",Risk_PHN,0.0018812116734283927,0.0018346625414638392,0.0014285259890061957,0.0024246532291565927
"Second_[80,85)",ReVac_RZV_1d,2024,74,"[80,85)",Risk_Death,1.809142870950669e-7,1.7219446856901843e-7,1.21527575879895e-7,2.759827330986067e-7
"Second_[80,85)",ReVac_RZV_1d,2024,74,"[80,85)",Q_Life,9350928.201325916,9350942.213676741,9350845.868712608,9350973.847183548
"Second_[80,85)",ReVac_RZV_1d,2024,74,"[80,85)",Q_HZ,-5071.960040219541,-5053.428521359713,-6693.447956595677,-2908.5412721283137
"Second_[80,85)",ReVac_RZV_1d,2024,74,"[80,85)",Q_HZ_Norm,-1454.0443051448278,-1418.1855430483529,-2821.7258839966116,-356.62987010885945
"Second_[80,85)",ReVac_RZV_1d,2024,74,"[80,85)",Q_All,9305891.98557159,9305907.048363177,9304283.82112548,9308074.449718455
"Second_[80,85)",ReVac_RZV_1d,2024,74,"[80,85)",Q_HZ_d,-3896.6281136941843,-3909.3397557734784,-5288.845198644654,-2202.599087312451
"Second_[80,85)",ReVac_RZV_1d,2024,74,"[80,85)",Q_HZ_Norm_d,-1139.748198566743,-1087.3781245982261,-2290.711403068961,-275.19521274006956
"Second_[80,85)",ReVac_RZV_1d,2024,74,"[80,85)",Q_Life_d,7868237.9046737505,7868247.740896067,7868181.497753422,7868269.73750907
"Second_[80,85)",ReVac_RZV_1d,2024,74,"[80,85)",Q_All_d,7864341.276560056,7864326.186614429,7862948.357245434,7866048.58316439
"Second_[80,85)",ReVac_RZV_1d,2024,74,"[80,85)",C_Hosp,11336235.477292757,11641762.89048375,8312815.812596661,14662303.846330345
"Second_[80,85)",ReVac_RZV_1d,2024,74,"[80,85)",C_GP_NonPHN,2553314.557079583,2516385.5666543427,2083110.9997688478,3054657.6068170643
"Second_[80,85)",ReVac_RZV_1d,2024,74,"[80,85)",C_GP_PHN,1142854.0256191783,1114308.3444734062,892525.6772079873,1470608.2842849982
"Second_[80,85)",ReVac_RZV_1d,2024,74,"[80,85)",C_GP,3696168.582698761,3609373.9633006286,2977661.2234951733,4508501.131069388
"Second_[80,85)",ReVac_RZV_1d,2024,74,"[80,85)",C_Med,15032404.059991518,15512865.06131923,11360162.25541232,19051390.6265764
"Second_[80,85)",ReVac_RZV_1d,2024,74,"[80,85)",C_VacZVL,0,0,0,0
"Second_[80,85)",ReVac_RZV_1d,2024,74,"[80,85)",C_VacRZV,128222245,128222245,128222245,128222245
"Second_[80,85)",ReVac_RZV_1d,2024,74,"[80,85)",C_Vac,128222245,128222245,128222245,128222245
"Second_[80,85)",ReVac_RZV_1d,2024,74,"[80,85)",C_All,143254649.0599915,143735110.06131923,139582407.2554123,147273635.6265764
"Second_[80,85)",ReVac_RZV_1d,2024,74,"[80,85)",C_Hosp_d,8377125.165789012,8610674.141235935,6100842.104512552,10955907.928436901
"Second_[80,85)",ReVac_RZV_1d,2024,74,"[80,85)",C_GP_NonPHN_d,1970409.502978822,1932021.8832328487,1560293.4488363157,2387568.9796908842
"Second_[80,85)",ReVac_RZV_1d,2024,74,"[80,85)",C_GP_PHN_d,885623.4037302642,859160.7671345121,677538.7273889541,1122267.3267928897
"Second_[80,85)",ReVac_RZV_1d,2024,74,"[80,85)",C_GP_d,2856032.906709086,2791182.650367361,2240520.668133521,3499556.414365134
"Second_[80,85)",ReVac_RZV_1d,2024,74,"[80,85)",C_Med_d,11233158.072498098,11548363.23432771,8341362.772646071,14349949.18709948
"Second_[80,85)",ReVac_RZV_1d,2024,74,"[80,85)",C_VacZVL_d,0,0,0,0
"Second_[80,85)",ReVac_RZV_1d,2024,74,"[80,85)",C_VacRZV_d,128222245,128222245,128222245,128222245
"Second_[80,85)",ReVac_RZV_1d,2024,74,"[80,85)",C_Vac_d,128222245,128222245,128222245,128222245
"Second_[80,85)",ReVac_RZV_1d,2024,74,"[80,85)",C_All_d,139455403.07249808,139770608.23432773,136563607.77264607,142572194.18709946
"Second_[80,85)",ReVac_RZV_1d,2024,74,"[80,85)",N_VacZVL,0,0,0,0
"Second_[80,85)",ReVac_RZV_1d,2024,74,"[80,85)",N_VacRZV,1508497,1508497,1508497,1508497
"Second_[80,85)",ReVac_RZV_1d,2024,74,"[80,85)",N_VacZVL_d,0,0,0,0
"Second_[80,85)",ReVac_RZV_1d,2024,74,"[80,85)",N_VacRZV_d,1508497,1508497,1508497,1508497
"Second_[80,85)",ReVac_RZV_1d,2024,75,"[80,85)",N0,1,1,1,1
"Second_[80,85)",ReVac_RZV_1d,2024,75,"[80,85)",Year_Life,6.851403382190269,6.851410210728291,6.851331456524469,6.8514395019178815
"Second_[80,85)",ReVac_RZV_1d,2024,75,"[80,85)",Year_Immunised,5.049246609453745,5.063568758794281,4.710133573992251,5.38876745832455
"Second_[80,85)",ReVac_RZV_1d,2024,75,"[80,85)",Risk_HZ,0.02101442980948498,0.02081729105702221,0.01697054104437056,0.02532776092500575
"Second_[80,85)",ReVac_RZV_1d,2024,75,"[80,85)",Risk_Hosp,0.0017567054377970043,0.0018023324910302488,0.0012930299618129633,0.0022638319535815805
"Second_[80,85)",ReVac_RZV_1d,2024,75,"[80,85)",Risk_PHN,0.001881097840547193,0.0018346625414638392,0.0014285259890061957,0.0024246532291565923
"Second_[80,85)",ReVac_RZV_1d,2024,75,"[80,85)",Risk_Death,1.808673705487826e-7,1.7219446856901843e-7,1.21527575879895e-7,2.75877170869467e-7
"Second_[80,85)",ReVac_RZV_1d,2024,75,"[80,85)",Q_Life,9350930.736993993,9350944.703569997,9350848.683013298,9350976.618133957
"Second_[80,85)",ReVac_RZV_1d,2024,75,"[80,85)",Q_HZ,-5071.728408396854,-5052.264618606512,-6693.449501458468,-2908.5423032470526
"Second_[80,85)",ReVac_RZV_1d,2024,75,"[80,85)",Q_HZ_Norm,-1453.984432860056,-1417.8845775760165,-2821.726592919023,-356.629979855137
"Second_[80,85)",ReVac_RZV_1d,2024,75,"[80,85)",Q_All,9305894.739229325,9305910.394483417,9304285.865467614,9308077.692045288
"Second_[80,85)",ReVac_RZV_1d,2024,75,"[80,85)",Q_HZ_d,-3896.499663857678,-3908.693090116548,-5288.846528644776,-2202.5998701642634
"Second_[80,85)",ReVac_RZV_1d,2024,75,"[80,85)",Q_HZ_Norm_d,-1139.7149985469391,-1087.2108572648085,-2290.711981077667,-275.1952978387102
"Second_[80,85)",ReVac_RZV_1d,2024,75,"[80,85)",Q_Life_d,7868240.015890602,7868250.2201940585,7868183.839369215,7868272.046068835
"Second_[80,85)",ReVac_RZV_1d,2024,75,"[80,85)",Q_All_d,7864343.516226744,7864328.659776753,7862950.204355689,7866051.297707097
"Second_[80,85)",ReVac_RZV_1d,2024,75,"[80,85)",C_Hosp,11335565.810430052,11638401.267376944,8312818.392671383,14662308.649794342
"Second_[80,85)",ReVac_RZV_1d,2024,75,"[80,85)",C_GP_NonPHN,2553185.9022087934,2516386.189147898,2083111.6448147225,3054367.477109602
"Second_[80,85)",ReVac_RZV_1d,2024,75,"[80,85)",C_GP_PHN,1142794.1183701248,1114308.6529939428,892525.9826454226,1470608.7090627672
"Second_[80,85)",ReVac_RZV_1d,2024,75,"[80,85)",C_GP,3695980.0205789185,3609374.9863733537,2977662.1447269274,4508502.633644461
"Second_[80,85)",ReVac_RZV_1d,2024,75,"[80,85)",C_Med,15031545.83100897,15512869.07436807,11360165.772758365,19051397.043317467
"Second_[80,85)",ReVac_RZV_1d,2024,75,"[80,85)",C_VacZVL,0,0,0,0
"Second_[80,85)",ReVac_RZV_1d,2024,75,"[80,85)",C_VacRZV,128222245,128222245,128222245,128222245
"Second_[80,85)",ReVac_RZV_1d,2024,75,"[80,85)",C_Vac,128222245,128222245,128222245,128222245
"Second_[80,85)",ReVac_RZV_1d,2024,75,"[80,85)",C_All,143253790.83100897,143735114.07436806,139582410.77275836,147273642.04331747
"Second_[80,85)",ReVac_RZV_1d,2024,75,"[80,85)",C_Hosp_d,8376754.666822119,8610676.607316464,6100843.999440127,10955911.54036861
"Second_[80,85)",ReVac_RZV_1d,2024,75,"[80,85)",C_GP_NonPHN_d,1970338.0716464648,1932022.4324162232,1560293.9328608413,2387407.762636567
"Second_[80,85)",ReVac_RZV_1d,2024,75,"[80,85)",C_GP_PHN_d,885590.1390285691,859161.0117764141,677538.9601152834,1122267.6521718097
"Second_[80,85)",ReVac_RZV_1d,2024,75,"[80,85)",C_GP_d,2855928.2106750337,2791183.4441926377,2240521.3626112263,3499557.585381961
"Second_[80,85)",ReVac_RZV_1d,2024,75,"[80,85)",C_Med_d,11232682.877497151,11548366.53130164,8341365.362051353,14348877.433915656
"Second_[80,85)",ReVac_RZV_1d,2024,75,"[80,85)",C_VacZVL_d,0,0,0,0
"Second_[80,85)",ReVac_RZV_1d,2024,75,"[80,85)",C_VacRZV_d,128222245,128222245,128222245,128222245
"Second_[80,85)",ReVac_RZV_1d,2024,75,"[80,85)",C_Vac_d,128222245,128222245,128222245,128222245
"Second_[80,85)",ReVac_RZV_1d,2024,75,"[80,85)",C_All_d,139454927.87749717,139770611.53130165,136563610.36205137,142571122.43391564
"Second_[80,85)",ReVac_RZV_1d,2024,75,"[80,85)",N_VacZVL,0,0,0,0
"Second_[80,85)",ReVac_RZV_1d,2024,75,"[80,85)",N_VacRZV,1508497,1508497,1508497,1508497
"Second_[80,85)",ReVac_RZV_1d,2024,75,"[80,85)",N_VacZVL_d,0,0,0,0
"Second_[80,85)",ReVac_RZV_1d,2024,75,"[80,85)",N_VacRZV_d,1508497,1508497,1508497,1508497
"Second_[80,85)",ReVac_RZV_1d,2024,76,"[80,85)",N0,1,1,1,1
"Second_[80,85)",ReVac_RZV_1d,2024,76,"[80,85)",Year_Life,7.027260455539403,7.027269000063281,7.027187781944194,7.027298241102819
"Second_[80,85)",ReVac_RZV_1d,2024,76,"[80,85)",Year_Immunised,5.17905014138753,5.193551493991356,4.831031154477205,5.527083264873058
"Second_[80,85)",ReVac_RZV_1d,2024,76,"[80,85)",Risk_HZ,0.021012407459886053,0.020817149788323358,0.01697054104437056,0.025323274209322656
"Second_[80,85)",ReVac_RZV_1d,2024,76,"[80,85)",Risk_Hosp,0.0017565050960084171,0.0018013453830353818,0.0012930299618129633,0.0022638253831549497
"Second_[80,85)",ReVac_RZV_1d,2024,76,"[80,85)",Risk_PHN,0.0018809142442969915,0.0018346625414638392,0.0014285259890061957,0.0024246532291565927
"Second_[80,85)",ReVac_RZV_1d,2024,76,"[80,85)",Risk_Death,1.8079083330235505e-7,1.7218907339048492e-7,1.2152757587989501e-7,2.757073898953451e-7
"Second_[80,85)",ReVac_RZV_1d,2024,76,"[80,85)",Q_Life,9350933.47459456,9350947.100202404,9350851.74724243,9350979.594642984
"Second_[80,85)",ReVac_RZV_1d,2024,76,"[80,85)",Q_HZ,-5071.332917977165,-5050.280965633844,-6693.451168325802,-2908.543387836203
"Second_[80,85)",ReVac_RZV_1d,2024,76,"[80,85)",Q_HZ_Norm,-1453.8816428488392,-1417.3688922826818,-2821.7273565092078,-356.6300966466958
"Second_[80,85)",ReVac_RZV_1d,2024,76,"[80,85)",Q_All,9305897.856852643,9305914.755990908,9304288.070775962,9308081.102288041
"Second_[80,85)",ReVac_RZV_1d,2024,76,"[80,85)",Q_HZ_d,-3896.275247555423,-3907.56623957633,-5288.847961305889,-2202.6006941466535
"Second_[80,85)",ReVac_RZV_1d,2024,76,"[80,85)",Q_HZ_Norm_d,-1139.6566563189826,-1086.9177751305283,-2290.712603636865,-275.19538841573444
"Second_[80,85)",ReVac_RZV_1d,2024,76,"[80,85)",Q_Life_d,7868242.294163887,7868252.688120613,7868186.386192199,7868274.526398871
"Second_[80,85)",ReVac_RZV_1d,2024,76,"[80,85)",Q_All_d,7864346.018916331,7864331.773269907,7862952.194007123,7866054.153915223
"Second_[80,85)",ReVac_RZV_1d,2024,76,"[80,85)",C_Hosp,11334388.499950621,11632500.382421598,8312821.157710366,14662313.868179552
"Second_[80,85)",ReVac_RZV_1d,2024,76,"[80,85)",C_GP_NonPHN,2552965.3783896035,2516386.867413479,2083112.3367527637,3053870.5978802834
"Second_[80,85)",ReVac_RZV_1d,2024,76,"[80,85)",C_GP_PHN,1142694.6043655335,1114308.986938322,892526.3069884172,1470609.1709179482
"Second_[80,85)",ReVac_RZV_1d,2024,76,"[80,85)",C_GP,3695659.9827551367,3609376.1038492033,2977663.1328579877,4508504.267008546
"Second_[80,85)",ReVac_RZV_1d,2024,76,"[80,85)",C_Med,15030048.482705759,15512873.424695525,11360169.54760104,19051404.02079794
"Second_[80,85)",ReVac_RZV_1d,2024,76,"[80,85)",C_VacZVL,0,0,0,0
"Second_[80,85)",ReVac_RZV_1d,2024,76,"[80,85)",C_VacRZV,128222245,128222245,128222245,128222245
"Second_[80,85)",ReVac_RZV_1d,2024,76,"[80,85)",C_Vac,128222245,128222245,128222245,128222245
"Second_[80,85)",ReVac_RZV_1d,2024,76,"[80,85)",C_All,143252293.48270577,143735118.42469552,139582414.54760107,147273649.02079797
"Second_[80,85)",ReVac_RZV_1d,2024,76,"[80,85)",C_Hosp_d,8376086.860397924,8610679.290478777,6100846.034344975,10955915.465257641
"Second_[80,85)",ReVac_RZV_1d,2024,76,"[80,85)",C_GP_NonPHN_d,1970212.8118017626,1932023.0323246769,1560294.4522763412,2387125.397802643
