Scenario,Age0,Arm,Year0,N0,Index,A,M,L,U
Vac_74,74,RZV_1d,2024,1,Price0,85,85,85,85
Vac_74,74,RZV_1d,2024,1,Thres20,146.65804247437651,145.0719698998059,101.44324335226403,201.38302439292886
Vac_74,74,RZV_1d,2024,1,Thres30,213.28694101786195,211.10043242787188,147.83978966626574,292.5646212799818
Vac_74,74,RZV_1d,2024,1,Thres20_50,NA,145.0719698998059,NA,NA
Vac_74,74,RZV_1d,2024,1,Thres30_90,NA,170.09103263399754,NA,NA
Vac_74,74,RZV_1d,2024,1,Thres,NA,145.0719698998059,NA,NA
Vac_74,74,RZV_2d,2024,1,dYear_Life,4.1211183521324736e-4,3.9297603052723673e-4,2.602756686282515e-4,6.31813953310445e-4
Vac_74,74,RZV_2d,2024,1,dYear_Immunised,7.83383724335806,7.7341073824378235,5.898345490425694,10.296844337169231
Vac_74,74,RZV_2d,2024,1,dRisk_HZ,-0.07174612987903861,-0.07087143657497388,-0.09555830293186583,-0.05355016225328038
Vac_74,74,RZV_2d,2024,1,dRisk_Hosp,-0.0030543071037616217,-0.002889016825875711,-0.004916340658827702,-0.001864048376071048
Vac_74,74,RZV_2d,2024,1,dRisk_PHN,-0.006105212934329209,-0.006001799430589984,-0.008201382744983658,-0.0044225635885411264
Vac_74,74,RZV_2d,2024,1,dRisk_Death,-7.576831903157253e-7,-7.164936907919445e-7,-1.1739718801792067e-6,-4.471109293161954e-7
Vac_74,74,RZV_2d,2024,1,dQ_Life,2.855257335746337e-4,2.7272364845210006e-4,1.8187731424412767e-4,4.3331064334175553e-4
Vac_74,74,RZV_2d,2024,1,dQ_HZ,0.009965100863759242,0.009831221051717916,0.007167598829367728,0.013528250481762674
Vac_74,74,RZV_2d,2024,1,dQ_HZ_Norm,0.0026790574853802515,0.0026457586404852558,0.001970836837070778,0.0035616035542949927
Vac_74,74,RZV_2d,2024,1,dQ_All,0.010247454350652352,0.01008646256725143,0.0073632628932041476,0.013952876030684846
Vac_74,74,RZV_2d,2024,1,dQ_HZ_d,0.00812813442679337,0.00808561551230723,0.006078684855525841,0.010645001782648184
Vac_74,74,RZV_2d,2024,1,dQ_HZ_Norm_d,0.0022371200327248953,0.002225322207582237,0.0016909552413692543,0.002863660972951181
Vac_74,74,RZV_2d,2024,1,dQ_Life_d,1.7600457669912116e-4,1.7062633476960798e-4,1.175569049128633e-4,2.538990228239335e-4
Vac_74,74,RZV_2d,2024,1,dQ_All_d,0.008304139003492465,0.008255710761242874,0.0061830719219087005,0.010881945347115573
Vac_74,74,RZV_2d,2024,1,dC_Hosp,-12.867686995278282,-12.10089525864575,-21.217321794276618,-7.713315128364216
