Scenario,Age0,Arm,Index,A,M,L,U
Vac_50,50,RZV_1d,N0,1,1,1,1
Vac_50,50,RZV_1d,Year0,2024,2024,2024,2024
Vac_50,50,RZV_1d,Year_Life,33.81127914727217,33.811246193718574,33.81112391045589,33.81164260580087
Vac_50,50,RZV_1d,Year_Immunised,9.537735650507074,8.277326833852587,5.467242403354094,19.73502938628513
Vac_50,50,RZV_1d,Risk_HZ,0.18166706789282683,0.19256781432126846,0.0990874340968096,0.21002412883552762
Vac_50,50,RZV_1d,Risk_Hosp,0.005730714080868568,0.005956369124367355,0.002956951489578022,0.007013342010936756
Vac_50,50,RZV_1d,Risk_PHN,0.012196972044212481,0.012897071111970599,0.006344147147253582,0.014243816619820998
Vac_50,50,RZV_1d,Risk_Death,9.093328257965925e-7,9.839992923801422e-7,2.2857398794712876e-7,1.1681922888603285e-6
Vac_50,50,RZV_1d,Q_Life,26.50878567869306,26.508763081287047,26.50867923341312,26.509037690246213
Vac_50,50,RZV_1d,Q_HZ,-0.023901153850124486,-0.025057267620347372,-0.02889704377181191,-0.012800358920990367
Vac_50,50,RZV_1d,Q_HZ_Norm,-0.008641888862634428,-0.009013311003560301,-0.010452818869905078,-0.004731852999522857
Vac_50,50,RZV_1d,Q_All,26.46765763022857,26.466464024477883,26.462620990572102,26.47900724858308
Vac_50,50,RZV_1d,Q_HZ_d,-0.010888855612150009,-0.011382877880431234,-0.0131629850158243,-0.0061458742298985455
Vac_50,50,RZV_1d,Q_HZ_Norm_d,-0.004206713965925056,-0.004361067759295905,-0.0050968817873510396,-0.0024687730319208558
Vac_50,50,RZV_1d,Q_Life_d,15.575354551284809,15.575348113943363,15.575323354657053,15.575423668556963
Vac_50,50,RZV_1d,Q_All_d,15.564465695672657,15.563966631789874,15.562164229728522,15.56927577624537
Vac_50,50,RZV_1d,C_Hosp,24.03971523226891,24.945410676139602,12.244385513733977,29.78276753814498
Vac_50,50,RZV_1d,C_GP_NonPHN,20.938139094727045,22.183602120918643,11.503286094779886,24.289198489228696
Vac_50,50,RZV_1d,C_GP_PHN,6.717158884504793,7.062016513720586,3.477224467221723,8.035487813479154
Vac_50,50,RZV_1d,C_GP,27.655297979231836,29.30115382384611,14.96180598350928,32.010490377673776
Vac_50,50,RZV_1d,C_Med,51.69501321150075,54.41210908882579,27.467383169173715,60.496510356576486
Vac_50,50,RZV_1d,C_VacZVL,0,0,0,0
Vac_50,50,RZV_1d,C_VacRZV,85,85,85,85
Vac_50,50,RZV_1d,C_Vac,85,85,85,85
Vac_50,50,RZV_1d,C_All,136.69501321150074,139.4121090888258,112.46738316917376,145.49651035657647
Vac_50,50,RZV_1d,C_Hosp_d,7.957959038031097,8.263113960574692,4.079278711026692,9.820562574014335
Vac_50,50,RZV_1d,C_GP_NonPHN_d,10.116103104355348,10.629613290422267,5.968915198529774,11.935232642152858
Vac_50,50,RZV_1d,C_GP_PHN_d,2.8462644239093255,2.9813466311477272,1.5320551913169738,3.4188842667271557
Vac_50,50,RZV_1d,C_GP_d,12.962367528264673,13.637825670044194,7.486998720232784,15.253728101688733
Vac_50,50,RZV_1d,C_Med_d,20.92032656629577,21.99088991600929,11.584730198581198,24.494626539754865
Vac_50,50,RZV_1d,C_VacZVL_d,0,0,0,0
Vac_50,50,RZV_1d,C_VacRZV_d,85,85,85,85
Vac_50,50,RZV_1d,C_Vac_d,85,85,85,85
Vac_50,50,RZV_1d,C_All_d,105.92032656629577,106.9908899160093,96.58473019858121,109.49462653975495
Vac_50,50,RZV_1d,N_VacZVL,0,0,0,0
Vac_50,50,RZV_1d,N_VacRZV,1,1,1,1
Vac_50,50,RZV_1d,N_VacZVL_d,0,0,0,0
Vac_50,50,RZV_1d,N_VacRZV_d,1,1,1,1
Vac_50,50,RZV_2d,N0,1,1,1,1
Vac_50,50,RZV_2d,Year0,2024,2024,2024,2024
Vac_50,50,RZV_2d,Year_Life,33.811318230782454,33.811268955488714,33.81113808840255,33.81175516105384
Vac_50,50,RZV_2d,Year_Immunised,12.424578397282957,10.862697021213497,7.329515669064434,24.102006473341778
Vac_50,50,RZV_2d,Risk_HZ,0.16378645159943525,0.17666098366263558,0.06833121045924091,0.20069724258037286
Vac_50,50,RZV_2d,Risk_Hosp,0.005423970317428313,0.005757848345552225,0.002092826599876218,0.006898456869253761
Vac_50,50,RZV_2d,Risk_PHN,0.011270278662298993,0.01218388894418693,0.004405062002478733,0.013837861995391896
Vac_50,50,RZV_2d,Risk_Death,8.540718245620672e-7,9.557311449640884e-7,1.164127024476833e-7,1.1516217397047726e-6
Vac_50,50,RZV_2d,Q_Life,26.508813295439968,26.508779208833825,26.50868915044222,26.50911528969451
Vac_50,50,RZV_2d,Q_HZ,-0.02172499894690889,-0.023254128271842704,-0.027566311561180036,-0.008891323267999683
Vac_50,50,RZV_2d,Q_HZ_Norm,-0.007747761836402943,-0.008255955466225005,-0.00987961846744286,-0.0032750073005915806
Vac_50,50,RZV_2d,Q_All,26.469861138678155,26.46829822949548,26.463963302108308,26.482967264632787
Vac_50,50,RZV_2d,Q_HZ_d,-0.009611444862535626,-0.010220565131450837,-0.01232056617627499,-0.0042258965563207115
Vac_50,50,RZV_2d,Q_HZ_Norm_d,-0.003650715426785127,-0.0038582674237128472,-0.004677139136036603,-0.0017058862621158338
Vac_50,50,RZV_2d,Q_Life_d,15.575363208520848,15.575354075685368,15.575327553252306,15.575445897237433
Vac_50,50,RZV_2d,Q_All_d,15.565751763658312,15.565132583230152,15.56301087241036,15.571218773742828
Vac_50,50,RZV_2d,C_Hosp,22.842008332259397,24.18899993446623,8.686351042358309,29.289027599201365
Vac_50,50,RZV_2d,C_GP_NonPHN,18.810835572062985,20.29354795489934,7.922876060658764,23.128390265237513
