Pars,Direction,Thres,Age0,Thres0
C_Hosp,0.1,50.57962608647331,50,50.52875707790375
C_Hosp,0.1,52.880810439199486,51,52.817483255604266
C_Hosp,0.1,55.172082853596685,52,55.113855928432585
C_Hosp,0.1,57.37186423654782,53,57.31058549620752
C_Hosp,0.1,59.68621959850578,54,59.597815871875724
C_Hosp,0.1,61.935649316968394,55,61.853242344382735
C_Hosp,0.1,64.10106311765607,56,64.00378492764298
C_Hosp,0.1,66.27147908517941,57,66.15748364641385
C_Hosp,0.1,68.31401370185145,58,68.18732430445807
C_Hosp,0.1,70.55946637022572,59,70.42257393138928
C_Hosp,0.1,72.54888740676023,60,72.41496021826529
C_Hosp,0.1,74.70233786097432,61,74.56225928350656
C_Hosp,0.1,76.81902537789382,62,76.65256839870068
C_Hosp,0.1,78.82356046689418,63,78.64648794986738
C_Hosp,0.1,80.72391742241584,64,80.55009608816923
C_Hosp,0.1,82.62866019387104,65,82.4375283587303
C_Hosp,0.1,84.41349523220154,66,84.176627516212
C_Hosp,0.1,86.02304645790262,67,85.7612913045463
C_Hosp,0.1,87.66041918214339,68,87.36301527648979
C_Hosp,0.1,89.25455154289581,69,88.98560061345714
C_Hosp,0.1,90.70545854857812,70,90.36464213331777
C_Hosp,0.1,91.50457641981103,71,91.17238114670864
C_Hosp,0.1,92.2982948133783,72,91.94166507973736
C_Hosp,0.1,92.85083652924772,73,92.42058194352737
C_Hosp,0.1,93.19925333361086,74,92.73267966029002
C_Hosp,0.1,93.1302577396213,75,92.66008776488948
C_Hosp,0.1,92.77370428437064,76,92.22305418432632
C_Hosp,0.1,91.9067156185141,77,91.28639936545068
C_Hosp,0.1,90.89772449300051,78,90.28271107920227
C_Hosp,0.1,89.54555358823532,79,88.92622268283989
C_Hosp,0.1,87.66487542008969,80,87.02697323522315
C_Hosp,0.1,85.57550868786679,81,84.89495954222777
C_Hosp,0.1,83.48979854174051,82,82.7354785301154
C_Hosp,0.1,80.95911450589264,83,80.22507971114602
C_Hosp,0.1,78.14607948156498,84,77.39990060568564
C_Hosp,0.1,75.41197601321085,85,74.68793212706373
C_Hosp,0.1,72.31216845202326,86,71.55483632992748
C_Hosp,0.1,69.11176785773193,87,68.33999623030951
C_Hosp,0.1,66.00341085241823,88,65.27352409189243
C_Hosp,0.1,62.69856026628897,89,61.94649244818113
C_Hosp,0.1,59.18898626400081,90,58.428922707118986
C_Hosp,0.1,55.67098137016136,91,54.977623467596786
C_Hosp,0.1,52.15758715671029,92,51.4754806291176
C_Hosp,0.1,48.38980616097861,93,47.75220692828294
C_Hosp,0.1,44.62550638926362,94,44.01713120458751
C_Hosp,0.1,40.59940783933769,95,40.054547737149285
C_Hosp,0.1,35.854810837626296,96,35.36305413112689
C_Hosp,0.1,30.49849626759254,97,30.06126033475556
C_Hosp,0.1,23.553190660819624,98,23.22419959850159
C_Hosp,0.1,14.042705608214668,99,13.843501778531994
C_Hosp,-0.1,50.47788806933417,50,50.52875707790375
C_Hosp,-0.1,52.754156072009046,51,52.817483255604266
C_Hosp,-0.1,55.04116655469353,52,55.113855928432585
C_Hosp,-0.1,57.249306755867224,53,57.31058549620752
C_Hosp,-0.1,59.524145583604295,54,59.597815871875724
