Scenario,Age0,Arm,Year0,N0,Index,A,M,L,U
Vac_50,50,RZV_1d,2024,1,dYear_Life,8.877167860897473e-5,4.2022443562217404e-5,1.3022998012957033e-5,4.430475690146096e-4
Vac_50,50,RZV_1d,2024,1,dYear_Immunised,9.427368463523647,8.259651646897824,5.582386596485979,19.294577980891887
Vac_50,50,RZV_1d,2024,1,dRisk_HZ,-0.052437398986091864,-0.042468590107266044,-0.1292529428013976,-0.025956860133701982
Vac_50,50,RZV_1d,2024,1,dRisk_Hosp,-7.187974782449515e-4,-3.706236015646111e-4,-0.003410173371941018,-1.4536389748852466e-4
Vac_50,50,RZV_1d,2024,1,dRisk_PHN,-0.002407676403236323,-0.001658594020700635,-0.008038906122884774,-8.423323201141458e-4
Vac_50,50,RZV_1d,2024,1,dRisk_Death,-1.0018683438673997e-5,-3.252139854427093e-6,-6.25673380832961e-5,-6.342583601329292e-7
Vac_50,50,RZV_1d,2024,1,dQ_Life,6.304948892073625e-5,3.0575677737232354e-5,9.754461820943305e-6,3.0629165047093535e-4
Vac_50,50,RZV_1d,2024,1,dQ_HZ,0.006203927088775072,0.00479109851872154,0.0028495896359006056,0.017020465910872657
Vac_50,50,RZV_1d,2024,1,dQ_HZ_Norm,0.0026966637546718703,0.002223219182793646,0.001375715294257371,0.006441997035046355
Vac_50,50,RZV_1d,2024,1,dQ_All,0.006266417979577619,0.004822431424679863,0.0028607590153901796,0.017335293146933314
Vac_50,50,RZV_1d,2024,1,dQ_HZ_d,0.005089177346983587,0.004151080285723134,0.002595627451805671,0.01250650585508958
Vac_50,50,RZV_1d,2024,1,dQ_HZ_Norm_d,0.002272329441622959,0.0019565121444136296,0.0012516216907319077,0.0048771307371926614
Vac_50,50,RZV_1d,2024,1,dQ_Life_d,3.829740082191968e-5,1.9696671364144436e-5,6.754298223743404e-6,1.7647152485809057e-4
Vac_50,50,RZV_1d,2024,1,dQ_All_d,0.005127474747805557,0.004172484974462876,0.0026044511786580847,0.012682197748867181
Vac_50,50,RZV_1d,2024,1,dC_Hosp,-2.7239155893574356,-1.2603259131266533,-14.16641839071164,-0.4207109234892611
Vac_50,50,RZV_1d,2024,1,dC_GP_NonPHN,-6.300456123156034,-5.140511504875748,-15.329548198947224,-3.177712373796754
Vac_50,50,RZV_1d,2024,1,dC_GP_PHN,-1.3525361724448695,-0.9376275747306826,-4.467324960224923,-0.4824437421133889
Vac_50,50,RZV_1d,2024,1,dC_GP,-7.652992295600903,-6.072742644299254,-19.60442058393785,-3.6631250240533166
Vac_50,50,RZV_1d,2024,1,dC_Med,-10.376907884958339,-7.309235659369325,-33.5448006691602,-4.112554433783788
Vac_50,50,RZV_1d,2024,1,dC_VacZVL,0,0,0,0
Vac_50,50,RZV_1d,2024,1,dC_VacRZV,85,85,85,85
Vac_50,50,RZV_1d,2024,1,dC_Vac,85,85,85,85
Vac_50,50,RZV_1d,2024,1,dC_All,74.62309211504166,77.69076434063068,51.455199330839804,80.8874455662162
Vac_50,50,RZV_1d,2024,1,dC_Hosp_d,-1.8578386404365639,-0.9546049549643021,-8.818093978390584,-0.36858181846114724
Vac_50,50,RZV_1d,2024,1,dC_GP_NonPHN_d,-5.282380554960022,-4.48641774028931,-11.595681472610911,-2.9096447542537645
Vac_50,50,RZV_1d,2024,1,dC_GP_PHN_d,-1.060722992175167,-0.7871705185102313,-3.129398832425647,-0.43289168709000364
Vac_50,50,RZV_1d,2024,1,dC_GP_d,-6.343103547135189,-5.274180281359641,-14.671249327783032,-3.3575175965395037
Vac_50,50,RZV_1d,2024,1,dC_Med_d,-8.200942187571753,-6.229376001883669,-23.247755115848747,-3.7550395624380575
Vac_50,50,RZV_1d,2024,1,dC_VacZVL_d,0,0,0,0
Vac_50,50,RZV_1d,2024,1,dC_VacRZV_d,85,85,85,85
Vac_50,50,RZV_1d,2024,1,dC_Vac_d,85,85,85,85
Vac_50,50,RZV_1d,2024,1,dC_All_d,76.79905781242825,78.77062399811632,61.752244884151246,81.24496043756196
Vac_50,50,RZV_1d,2024,1,dN_VacZVL,0,0,0,0
Vac_50,50,RZV_1d,2024,1,dN_VacRZV,1,1,1,1
Vac_50,50,RZV_1d,2024,1,dN_VacZVL_d,0,0,0,0
Vac_50,50,RZV_1d,2024,1,dN_VacRZV_d,1,1,1,1
Vac_50,50,RZV_1d,2024,1,ICER,18161.541225494195,18853.448538776167,4906.563962276144,31181.48390697459
Vac_50,50,RZV_1d,2024,1,Price0,85,85,85,85
Vac_50,50,RZV_1d,2024,1,Thres20,110.7504371436829,89.7930403119479,55.94801615017284,276.9782387336993
Vac_50,50,RZV_1d,2024,1,Thres30,162.02518462173848,131.48631509760978,81.93024172798167,404.8090990294091
Vac_50,50,RZV_1d,2024,1,Thres20_50,NA,89.7930403119479,NA,NA
Vac_50,50,RZV_1d,2024,1,Thres30_90,NA,95.01506500890923,NA,NA
Vac_50,50,RZV_1d,2024,1,Thres,NA,89.7930403119479,NA,NA
Vac_50,50,RZV_2d,2024,1,dYear_Life,1.265313382774309e-4,6.577868409962662e-5,1.916529188186189e-5,5.586069029494209e-4
Vac_50,50,RZV_2d,2024,1,dYear_Immunised,12.276265271441053,10.837056113202435,7.39919585193481,23.564100366640556
Vac_50,50,RZV_2d,2024,1,dRisk_HZ,-0.07003827529102542,-0.057552481927390486,-0.1611059226852876,-0.0346791231638083
Vac_50,50,RZV_2d,2024,1,dRisk_Hosp,-0.001014338779620702,-5.620204857545975e-4,-0.004274548713918754,-2.0593271291777243e-4
Vac_50,50,RZV_2d,2024,1,dRisk_PHN,-0.003313476394035457,-0.0023791415106106184,-0.01002224086995073,-0.0011770385400424366
Vac_50,50,RZV_2d,2024,1,dRisk_Death,-1.444468722293629e-5,-5.403832257287774e-6,-7.877547182720394e-5,-9.725536159162982e-7
Vac_50,50,RZV_2d,2024,1,dQ_Life,8.975371094293471e-5,4.780430409923042e-5,1.428704666173175e-5,3.888373117954202e-4
Vac_50,50,RZV_2d,2024,1,dQ_HZ,0.008354615649337873,0.006633482496520588,0.0038351026483817953,0.02113472865303364
Vac_50,50,RZV_2d,2024,1,dQ_HZ_Norm,0.0035824825418184782,0.0030132611172706885,0.0018608948536052306,0.007974612323579393
Vac_50,50,RZV_2d,2024,1,dQ_All,0.008443562311341777,0.006685680524237014,0.0038531470511693477,0.02151663436824336
Vac_50,50,RZV_2d,2024,1,dQ_HZ_d,0.006775195070460399,0.005634024210265031,0.003482734081255107,0.015455058336603657
Vac_50,50,RZV_2d,2024,1,dQ_HZ_Norm_d,0.0029853607055684503,0.002605668031640104,0.0016934278513085687,0.006027278809966698
Vac_50,50,RZV_2d,2024,1,dQ_Life_d,5.429899827551132e-5,3.0355816301508298e-5,9.90306459129897e-6,2.238613556252211e-4
Vac_50,50,RZV_2d,2024,1,dQ_All_d,0.006829494068735945,0.005662651118317541,0.0034949584854430784,0.015677553384691033
Vac_50,50,RZV_2d,2024,1,dC_Hosp,-3.8743332044368435,-1.9401913314667958,-17.822122532239245,-0.60836673900231375
Vac_50,50,RZV_2d,2024,1,dC_GP_NonPHN,-8.39644742870181,-6.980647874089243,-18.884785518635155,-4.251511010657433
Vac_50,50,RZV_2d,2024,1,dC_GP_PHN,-1.859778577870804,-1.3396690372269173,-5.533194657375829,-0.668160194036559
Vac_50,50,RZV_2d,2024,1,dC_GP,-10.256226006572614,-8.30873648218844,-24.363358923794838,-4.94487620831113
Vac_50,50,RZV_2d,2024,1,dC_Med,-14.130559211009459,-10.185226087965138,-42.01970775668367,-5.581933943475972
Vac_50,50,RZV_2d,2024,1,dC_VacZVL,0,0,0,0
Vac_50,50,RZV_2d,2024,1,dC_VacRZV,170,170,170,170
Vac_50,50,RZV_2d,2024,1,dC_Vac,170,170,170,170
Vac_50,50,RZV_2d,2024,1,dC_All,155.86944078899054,159.81477391203487,127.98029224331633,164.41806605652403
Vac_50,50,RZV_2d,2024,1,dC_Hosp_d,-2.62323891621546,-1.449686449140267,-11.046521787216813,-0.5203974227233309
Vac_50,50,RZV_2d,2024,1,dC_GP_NonPHN_d,-6.961987212674974,-6.018992646600609,-14.190618579704033,-3.8748849761773165
Vac_50,50,RZV_2d,2024,1,dC_GP_PHN_d,-1.4424754556298613,-1.104406479963545,-3.9031448764986787,-0.5959707332875792
Vac_50,50,RZV_2d,2024,1,dC_GP_d,-8.404462668304836,-7.111552229229359,-18.036236209109052,-4.452363692534427
Vac_50,50,RZV_2d,2024,1,dC_Med_d,-11.027701584520296,-8.524310958786948,-29.04903415218967,-5.0161766474914184
Vac_50,50,RZV_2d,2024,1,dC_VacZVL_d,0,0,0,0
Vac_50,50,RZV_2d,2024,1,dC_VacRZV_d,170,170,170,170
Vac_50,50,RZV_2d,2024,1,dC_Vac_d,170,170,170,170
Vac_50,50,RZV_2d,2024,1,dC_All_d,158.9722984154797,161.47568904121306,140.95096584781032,164.98382335250858
Vac_50,50,RZV_2d,2024,1,dN_VacZVL,0,0,0,0
Vac_50,50,RZV_2d,2024,1,dN_VacRZV,2,2,2,2
Vac_50,50,RZV_2d,2024,1,dN_VacZVL_d,0,0,0,0
Vac_50,50,RZV_2d,2024,1,dN_VacRZV_d,2,2,2,2
Vac_50,50,RZV_2d,2024,1,ICER,27690.397224108077,28529.51156693106,9005.056630508709,47236.636725598946
Vac_50,50,RZV_2d,2024,1,Price0,85,85,85,85
Vac_50,50,RZV_2d,2024,1,Thres20,73.8087914796196,60.816813598513775,37.46592072385654,171.07268796616034
Vac_50,50,RZV_2d,2024,1,Thres30,107.95626182329933,89.17970214511826,54.91977669627778,249.55966603755854
Vac_50,50,RZV_2d,2024,1,Thres20_50,NA,60.816813598513775,NA,NA
Vac_50,50,RZV_2d,2024,1,Thres30_90,NA,63.916458606902374,NA,NA
Vac_50,50,RZV_2d,2024,1,Thres,NA,60.816813598513775,NA,NA
Vac_51,51,RZV_1d,2024,1,dYear_Life,9.329644170913908e-5,4.6188442425432186e-5,1.4860149830475677e-5,4.4661544153417053e-4
Vac_51,51,RZV_1d,2024,1,dYear_Immunised,9.342635710810619,8.23815117538598,5.567442554518331,18.913320201362435
Vac_51,51,RZV_1d,2024,1,dRisk_HZ,-0.05353568253299021,-0.043827229129282885,-0.1294092509080051,-0.027018585814442667
